reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8957	CARBON-DIOXIDE + CROTONYL-COA + NADPH = CPD-9406 + NADP	5.0 millimolar / second	-39.85051585868814 kilojoule / mole	-38.710539223945176 kilojoule / mole	-21.595701689224146 kilojoule / mole	-34.83828797312141 kilojoule / mole	0.0
ISOCITDEH-RXN	2-KETOGLUTARATE + CARBON-DIOXIDE + NADPH = NADP + THREO-DS-ISO-CITRATE	5.0 millimolar / second	-4.6741405047787055 kilojoule / mole	-1.1223183346746373 kilojoule / mole	15.992519200046395 kilojoule / mole	-8.27710288796126 kilojoule / mole	0.00353
PHOSACETYLTRANS-RXN	ACETYL-P + CO-A = ACETYL-COA + Pi	5.0 millimolar / second	-8.878981560286043 kilojoule / mole	-8.92489388970186 kilojoule / mole	-8.92489388970186 kilojoule / mole	-8.938578622147618 kilojoule / mole	0.0
2.8.3.7-RXN	CPD-627 + SUC = S-CITRAMALATE + SUC-COA	5.0 millimolar / second	-1.7933392326148976 kilojoule / mole	-4.612996950258546 kilojoule / mole	-4.612996950258546 kilojoule / mole	-8.277102694341533 kilojoule / mole	0.07895
RXN-12957	Acceptor + GLUTARYL-COA = Donor-H2 + GLUTACONYL-COA	5.0 millimolar / second	-4.271996296595717 kilojoule / mole	-31.929981116822155 kilojoule / mole	-31.929981116822155 kilojoule / mole	-11.310199040902102 kilojoule / mole	0.0
RXN-9092	4-HYDROXY-BUTYRATE + ATP + CO-A = 4-HYDROXY-BUTYRYL-COA + AMP + PPI	5.0 millimolar / second	-26.43411614945444 kilojoule / mole	-25.192760157485214 kilojoule / mole	-25.192760157485214 kilojoule / mole	-22.999511158914785 kilojoule / mole	0.0
S-2-METHYLMALATE-DEHYDRATASE-RXN	S-CITRAMALATE = MESACONATE + WATER	5.0 millimolar / second	3.2404631710490293 kilojoule / mole	0.6396963695230928 kilojoule / mole	0.6396963695230928 kilojoule / mole	-8.27710269006846 kilojoule / mole	0.14787
RXN-7566	GLY + PROTON + Pi + Red-Thioredoxin = ACETYL-P + AMMONIUM + Ox-Thioredoxin + WATER	5.0 millimolar / second	-2.7069868415694174 kilojoule / mole	-1.4559153452505387 kilojoule / mole	-1.4559153452505387 kilojoule / mole	-8.741340495324147 kilojoule / mole	0.0
METHYLASPARTATE-MUTASE-RXN	L-THREO-3-METHYL-ASPARTATE = GLT	5.0 millimolar / second	-6.9883666004500355 kilojoule / mole	-8.27710259122551 kilojoule / mole	-8.27710259122551 kilojoule / mole	-8.277102690308212 kilojoule / mole	0.14105
RXN-13230	CPD-9408 = CPD-14205	5.0 millimolar / second	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	-8.277102694341371 kilojoule / mole	0.07895
RXN-8965	CPD-14205 + WATER = CPD-627	5.0 millimolar / second	-0.3988046682216009 kilojoule / mole	-3.92033569038805 kilojoule / mole	-3.92033569038805 kilojoule / mole	-8.277102694340938 kilojoule / mole	0.07895
4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	NADH + PROTON + SUCC-S-ALD = 4-HYDROXY-BUTYRATE + NAD	5.0 millimolar / second	0.38238536041001225 kilojoule / mole	0.4027246232694204 kilojoule / mole	0.4027246232694204 kilojoule / mole	-9.526488823527972 kilojoule / mole	0.0
METHYLASPARTATE-AMMONIA-LYASE-RXN	AMMONIUM + MESACONATE = L-THREO-3-METHYL-ASPARTATE	5.0 millimolar / second	-4.48362875057893 kilojoule / mole	-5.784010177561172 kilojoule / mole	11.330827357159862 kilojoule / mole	-8.277102690068407 kilojoule / mole	0.14787
GLUTARYL-COA-DEHYDROG-RXN	ETF-Reduced + GLUTACONYL-COA = ETF-Oxidized + GLUTARYL-COA + PROTON	5.0 millimolar / second	4.271996296595717 kilojoule / mole	25.80680241008317 kilojoule / mole	25.80680241008317 kilojoule / mole	-8.277102543788342 kilojoule / mole	0.07895
RXN-16391	CPD-9406 = CPD-17635	5.0 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-8.277102694339996 kilojoule / mole	0.07895
RXN-8958	CPD-17635 = CPD-9407	5.0 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-8.27710269434035 kilojoule / mole	0.07895
GLYCINE-AMINOTRANSFERASE-RXN	GLT + GLYOX = 2-KETOGLUTARATE + GLY	5.0 millimolar / second	-8.533446590834515 kilojoule / mole	-8.422375383082192 kilojoule / mole	-8.422375383082192 kilojoule / mole	-8.27710288800931 kilojoule / mole	0.00353
RXN-8890	4-HYDROXY-BUTYRYL-COA = CROTONYL-COA + WATER	5.0 millimolar / second	-10.853617107743773 kilojoule / mole	-9.721184668295388 kilojoule / mole	-9.721184668295388 kilojoule / mole	-16.62039814432885 kilojoule / mole	0.0
RXN-8959	CPD-9407 + ETF-Oxidized + PROTON = CPD-9408 + ETF-Reduced	5.0 millimolar / second	-7.5268491326257845 kilojoule / mole	-29.573621602521023 kilojoule / mole	-29.573621602521023 kilojoule / mole	-8.277102543788338 kilojoule / mole	0.07895
ISOCIT-CLEAV-RXN	THREO-DS-ISO-CITRATE = GLYOX + SUC	5.0 millimolar / second	8.717993242724575 kilojoule / mole	7.53316763654302 kilojoule / mole	-9.581669898178014 kilojoule / mole	-8.277102888038803 kilojoule / mole	0.00353
RXN-8891	NADPH + PROTON + SUC-COA = CO-A + NADP + SUCC-S-ALD	5.0 millimolar / second	11.058348804426089 kilojoule / mole	13.019861559731483 kilojoule / mole	-4.09497597498955 kilojoule / mole	-9.165299664999226 kilojoule / mole	0.0
