reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8957	CARBON-DIOXIDE + CROTONYL-COA + NADPH = CPD-9406 + NADP	5.0 millimolar / second	-39.85051585868814 kilojoule / mole	-37.88761962096135 kilojoule / mole	-20.772782086240316 kilojoule / mole	-24.260611240239026 kilojoule / mole	0.0
RXN-8457	2-KETOGLUTARATE + ATP + CARBON-DIOXIDE + WATER = ADP + OXALO-SUCCINATE + 2 PROTON + Pi	5.0 millimolar / second	-14.212150054010465 kilojoule / mole	-7.80635695342297 kilojoule / mole	-7.80635695342297 kilojoule / mole	-21.17697060144629 kilojoule / mole	0.0
PHOSACETYLTRANS-RXN	ACETYL-P + CO-A = ACETYL-COA + Pi	5.0 millimolar / second	-8.87898156028632 kilojoule / mole	-8.923847130109731 kilojoule / mole	-8.923847130109731 kilojoule / mole	-10.066826675526006 kilojoule / mole	0.0
2.8.3.7-RXN	CPD-627 + SUC = S-CITRAMALATE + SUC-COA	5.0 millimolar / second	-1.7933392326148976 kilojoule / mole	-4.755565152218251 kilojoule / mole	-4.755565152218251 kilojoule / mole	-8.307724620487825 kilojoule / mole	0.08002
RXN-12957	Acceptor + GLUTARYL-COA = Donor-H2 + GLUTACONYL-COA	5.0 millimolar / second	-4.271996296595717 kilojoule / mole	-39.92126167347446 kilojoule / mole	-39.92126167347446 kilojoule / mole	-18.50269341820362 kilojoule / mole	0.0
RXN-9092	4-HYDROXY-BUTYRATE + ATP + CO-A = 4-HYDROXY-BUTYRYL-COA + AMP + PPI	5.0 millimolar / second	-26.43411614945444 kilojoule / mole	-25.14677408204301 kilojoule / mole	-25.14677408204301 kilojoule / mole	-21.706209328680877 kilojoule / mole	0.0
S-2-METHYLMALATE-DEHYDRATASE-RXN	S-CITRAMALATE = MESACONATE + WATER	5.0 millimolar / second	3.2404631710490435 kilojoule / mole	0.5988685063557608 kilojoule / mole	0.5988685063557608 kilojoule / mole	-8.307724617611242 kilojoule / mole	0.1489
RXN-7566	GLY + PROTON + Pi + Red-Thioredoxin = ACETYL-P + AMMONIUM + Ox-Thioredoxin + WATER	5.0 millimolar / second	-2.7069868415694174 kilojoule / mole	-1.5312152518064608 kilojoule / mole	-1.5312152518064608 kilojoule / mole	-9.720497826502205 kilojoule / mole	0.0
R23-RXN	NADH + OXALO-SUCCINATE + PROTON = NAD + THREO-DS-ISO-CITRATE	5.0 millimolar / second	-17.957744232673406 kilojoule / mole	-19.875548736444987 kilojoule / mole	-19.875548736444987 kilojoule / mole	-14.086613709945702 kilojoule / mole	0.0
METHYLASPARTATE-MUTASE-RXN	L-THREO-3-METHYL-ASPARTATE = GLT	5.0 millimolar / second	-6.9883666004500355 kilojoule / mole	-8.307724545214278 kilojoule / mole	-8.307724545214278 kilojoule / mole	-8.30772461775931 kilojoule / mole	0.14205
RXN-13230	CPD-9408 = CPD-14205	5.0 millimolar / second	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	-8.307724620506825 kilojoule / mole	0.08002
RXN-8965	CPD-14205 + WATER = CPD-627	5.0 millimolar / second	-0.3988046682216009 kilojoule / mole	-3.98324217303668 kilojoule / mole	-3.98324217303668 kilojoule / mole	-8.307724620493305 kilojoule / mole	0.08002
METHYLASPARTATE-AMMONIA-LYASE-RXN	AMMONIUM + MESACONATE = L-THREO-3-METHYL-ASPARTATE	5.0 millimolar / second	-4.48362875057893 kilojoule / mole	-5.804426136640046 kilojoule / mole	11.310411398080987 kilojoule / mole	-8.30772461761129 kilojoule / mole	0.1489
GLUTARYL-COA-DEHYDROG-RXN	ETF-Reduced + GLUTACONYL-COA = ETF-Oxidized + GLUTARYL-COA + PROTON	5.0 millimolar / second	4.271996296595717 kilojoule / mole	26.21262023511178 kilojoule / mole	26.21262023511178 kilojoule / mole	-8.307724511598487 kilojoule / mole	0.08002
RXN-16391	CPD-9406 = CPD-17635	5.0 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-8.307724620744445 kilojoule / mole	0.08002
RXN-8958	CPD-17635 = CPD-9407	5.0 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-8.30772462072773 kilojoule / mole	0.08002
