reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
GCVMULTI-RXN-GLY/THF/NAD//METHYLENE-THF/AMMONIUM/CARBON-DIOXIDE/NADH.56.	C00004 + C00011 + C00014 + C00143 = C00003 + C00037 + C00101	5.0 millimolar / second	-22.18646711534643 kilojoule / mole	-21.608104078918778 kilojoule / mole	-4.493266544197744 kilojoule / mole	-11.687348518405999 kilojoule / mole	0.0
2-OXOBUTYRATE-SYNTHASE-RXN	C00011 + C00080 + C00100 + 2 C00138 = C00010 + C00109 + 2 C00139	5.0 millimolar / second	1.7911890349712394 kilojoule / mole	1.7328978150496208 kilojoule / mole	1.7328978150496208 kilojoule / mole	-15.100481076013596 kilojoule / mole	0.0
FORMATETHFLIG-RXN-THF/ATP/FORMATE//10-FORMYL-THF/ADP/Pi.38.	C00002 + C00058 + C00101 = C00008 + C00009 + C00234	5.0 millimolar / second	-2.6749541579215474 kilojoule / mole	-0.7377433583885096 kilojoule / mole	-0.7377433583885096 kilojoule / mole	-12.824694779249787 kilojoule / mole	0.0
PHOSGLYPHOS-RXN	C00002 + C00197 = C00008 + C00236	5.0 millimolar / second	19.31563986192012 kilojoule / mole	19.312202686684056 kilojoule / mole	19.312202686684056 kilojoule / mole	-13.577119073180286 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	5.0 millimolar / second	-3.556927433845864 kilojoule / mole	-3.0322899988633725 kilojoule / mole	-3.0322899988633725 kilojoule / mole	-13.368379009735838 kilojoule / mole	0.0
METHENYLTHFCYCLOHYDRO-RXN-5-10-METHENYL-THF/WATER//10-FORMYL-THF/PROTON.46.	C00080 + C00234 = C00001 + C00445	5.0 millimolar / second	4.698385017943565 kilojoule / mole	0.7811575950188323 kilojoule / mole	0.7811575950188323 kilojoule / mole	-10.628734095004122 kilojoule / mole	1.0
1.2.7.6-RXN	C00001 + C00118 + 2 C00139 = 3 C00080 + 2 C00138 + C00197	5.0 millimolar / second	-26.098062187153218 kilojoule / mole	-26.142603546745374 kilojoule / mole	-26.142603546745374 kilojoule / mole	-19.868765143887472 kilojoule / mole	0.0
GAPOXNPHOSPHN-RXN	C00004 + C00080 + C00236 = C00003 + C00009 + C00118	5.0 millimolar / second	-4.602711492658301 kilojoule / mole	-4.606119095388603 kilojoule / mole	-21.720956630109637 kilojoule / mole	-16.740034258484553 kilojoule / mole	0.0
METHYLENETHFDEHYDROG-NADP-RXN-METHYLENE-THF/NADP//5-10-METHENYL-THF/NADPH.44.	C00005 + C00445 = C00006 + C00143	5.0 millimolar / second	-8.773132576010084 kilojoule / mole	-7.836156311402986 kilojoule / mole	-7.836156311402986 kilojoule / mole	-11.812896931703843 kilojoule / mole	0.0
GLYCINE-DEHYDROGENASE-RXN	C00001 + C00003 + C00037 = C00004 + C00014 + C00048 + C00080	5.0 millimolar / second	45.01502113453759 kilojoule / mole	44.94372819097048 kilojoule / mole	27.82889065624945 kilojoule / mole	-11.578289549516725 kilojoule / mole	0.0
