reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-18384	C00005 + C00011 + C00894 = C00006 + C01213	5.0 millimolar / second	-40.836293713945 kilojoule / mole	-40.79494201131464 kilojoule / mole	-23.680104476593606 kilojoule / mole	-19.641623562329784 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	5.0 millimolar / second	34.15490275679191 kilojoule / mole	34.29355013133713 kilojoule / mole	34.29355013133713 kilojoule / mole	22.077455680665704 kilojoule / mole	0.0
RXN-16767	C21424 = C00004	5.0 millimolar / second	0.5321601063815251 kilojoule / mole	2.853672941342856 kilojoule / mole	2.853672941342856 kilojoule / mole	12.687354019704362 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	5.0 millimolar / second	16.1622318415602 kilojoule / mole	16.162233354136387 kilojoule / mole	-0.9526041805846467 kilojoule / mole	-0.32539028428217864 kilojoule / mole	0.0
MALATE-DEH-RXN[CCO-CYTOSOL]-MAL/NAD//OXALACETIC_ACID/NADH/PROTON.50.	C00004 + C00036 + C00080 = C00003 + C00149	5.0 millimolar / second	-29.55821116542461 kilojoule / mole	-29.558215539850625 kilojoule / mole	-29.558215539850625 kilojoule / mole	13.235563329898437 kilojoule / mole	0.0
RXN-15977	C00007 + C00100 = C00027 + C00894	5.0 millimolar / second	-71.86862986103537 kilojoule / mole	-55.313432277322626 kilojoule / mole	-55.313432277322626 kilojoule / mole	-31.474959568722106 kilojoule / mole	0.0
RXN-16774	C00003 + C00027 = C00007 + C00080 + C21424	5.0 millimolar / second	131.89141496345414 kilojoule / mole	112.88554084922484 kilojoule / mole	112.88554084922484 kilojoule / mole	33.01629901817981 kilojoule / mole	1.0
2.1.3.1-RXN	C00022 + C00683 = C00036 + C00100	5.0 millimolar / second	-2.1831111312283156 kilojoule / mole	-2.060702815532353 kilojoule / mole	-2.060702815532353 kilojoule / mole	0.1228818891209209 kilojoule / mole	0.0
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	5.0 millimolar / second	-7.716096846263504 kilojoule / mole	-7.682237208563121 kilojoule / mole	-7.682237208563121 kilojoule / mole	1.1514551020505674 kilojoule / mole	0.0
METHYLMALONYL-COA-EPIM-RXN	C01213 = C00683	5.0 millimolar / second	-0.15463308194898673 kilojoule / mole	-0.1546334102623561 kilojoule / mole	-0.1546334102623561 kilojoule / mole	1.0588814456765487 kilojoule / mole	0.0
