reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-18384	C00005 + C00011 + C00894 = C00006 + C01213	5.0 millimolar / second	-40.836293713945 kilojoule / mole	-40.78001042276082 kilojoule / mole	-23.665172888039788 kilojoule / mole	-21.79775158447151 kilojoule / mole	0.0
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	5.0 millimolar / second	-14.212150054010465 kilojoule / mole	-13.643024451480802 kilojoule / mole	-13.643024451480802 kilojoule / mole	-76.54862783132849 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	5.0 millimolar / second	19.81002119165261 kilojoule / mole	19.84022383303933 kilojoule / mole	19.84022383303933 kilojoule / mole	12.835969055176223 kilojoule / mole	0.0
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	5.0 millimolar / second	-39.55379493750647 kilojoule / mole	-39.68291829299588 kilojoule / mole	-39.68291829299588 kilojoule / mole	-66.10395078074622 kilojoule / mole	0.0
RXN-16767	C21424 = C00004	5.0 millimolar / second	0.5321601063815251 kilojoule / mole	3.6923979043406367 kilojoule / mole	3.6923979043406367 kilojoule / mole	16.865270954323726 kilojoule / mole	0.0
FUMARATE-REDUCTASE-NADH-RXN	C00003 + C00042 = C00004 + C00080 + C00122	5.0 millimolar / second	61.21694462493679 kilojoule / mole	61.15001814521361 kilojoule / mole	61.15001814521361 kilojoule / mole	11.73506080095176 kilojoule / mole	0.0
FUMHYDR-RXN[CCO-CYTOSOL]-MAL//FUM/WATER.28.	C00001 + C00122 = C00149	5.0 millimolar / second	-3.4300285975664337 kilojoule / mole	-3.4288119702690896 kilojoule / mole	-3.4288119702690896 kilojoule / mole	-1.0836643370491719 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	5.0 millimolar / second	-63.201803634130385 kilojoule / mole	-62.91799303105213 kilojoule / mole	-80.03283056577315 kilojoule / mole	-74.3866455759436 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	5.0 millimolar / second	-39.32614893702126 kilojoule / mole	-39.32624333226961 kilojoule / mole	-22.211405797548576 kilojoule / mole	18.11238662023275 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	5.0 millimolar / second	-3.5569274338457717 kilojoule / mole	-3.453774928321148 kilojoule / mole	-3.453774928321148 kilojoule / mole	-4.843402573267238 kilojoule / mole	0.0
HOMOSERDEHYDROG-RXN-HOMO-SER/NAD//L-ASPARTATE-SEMIALDEHYDE/NADH/PROTON.51.	C00004 + C00080 + C00441 = C00003 + C00263	5.0 millimolar / second	-22.520671894942552 kilojoule / mole	-22.53020069875203 kilojoule / mole	-22.53020069875203 kilojoule / mole	17.396978420036692 kilojoule / mole	0.0
RXN-14103	C00016 + C00080 + C02630 = C00026 + C01352	5.0 millimolar / second	-0.14907495812690286 kilojoule / mole	-0.10268233058958143 kilojoule / mole	-0.10268233058958143 kilojoule / mole	16.91012022461797 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	5.0 millimolar / second	16.16223184156047 kilojoule / mole	16.16223177267627 kilojoule / mole	-0.95260576204476 kilojoule / mole	-3.89489695815657 kilojoule / mole	0.0
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	5.0 millimolar / second	-18.759583182588386 kilojoule / mole	-19.249793550763762 kilojoule / mole	-19.249793550763762 kilojoule / mole	16.191589884557303 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	5.0 millimolar / second	20.345053421939667 kilojoule / mole	20.3450533796965 kilojoule / mole	3.230215844975464 kilojoule / mole	19.477219178771932 kilojoule / mole	0.0
RXN-15977	C00007 + C00100 = C00027 + C00894	5.0 millimolar / second	-71.86862986103537 kilojoule / mole	-49.33237644973555 kilojoule / mole	-49.33237644973555 kilojoule / mole	-24.23895199096675 kilojoule / mole	0.0
RXN-16774	C00003 + C00027 = C00007 + C00080 + C21424	5.0 millimolar / second	131.89141496345414 kilojoule / mole	106.01910889937076 kilojoule / mole	106.01910889937076 kilojoule / mole	26.149867069515274 kilojoule / mole	1.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	5.0 millimolar / second	22.274273316339418 kilojoule / mole	22.27427385965118 kilojoule / mole	22.27427385965118 kilojoule / mole	18.769713176389928 kilojoule / mole	0.0
2.1.3.1-RXN	C00022 + C00683 = C00036 + C00100	5.0 millimolar / second	-2.1831111312283156 kilojoule / mole	-2.016490700041434 kilojoule / mole	-2.016490700041434 kilojoule / mole	0.06521409030463543 kilojoule / mole	0.0
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	5.0 millimolar / second	-7.716096846263781 kilojoule / mole	-7.670002938422929 kilojoule / mole	-7.670002938422929 kilojoule / mole	-13.73644860251665 kilojoule / mole	0.0
METHYLMALONYL-COA-EPIM-RXN	C01213 = C00683	5.0 millimolar / second	-0.15463308194898673 kilojoule / mole	-0.1546330906178608 kilojoule / mole	-0.1546330906178608 kilojoule / mole	0.4107942221731682 kilojoule / mole	0.0
ISOCIT-CLEAV-RXN	C00311 = C00042 + C00048	5.0 millimolar / second	9.519832192639427 kilojoule / mole	9.521022172884809 kilojoule / mole	-7.593815361836225 kilojoule / mole	-6.384574210117472 kilojoule / mole	0.0
