reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	5.0 millimolar / second	-2.7445003681897973 kilojoule / mole	14.422152986598217 kilojoule / mole	14.422152986598217 kilojoule / mole	-18.89411816669104 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	5.0 millimolar / second	28.131231071569715 kilojoule / mole	17.26334261067021 kilojoule / mole	17.26334261067021 kilojoule / mole	-14.41039973929811 kilojoule / mole	0.09339
RXN0-5224	C00001 + C00011 = C00080 + C00288	5.0 millimolar / second	-5.187235000808812 kilojoule / mole	-12.366839769296487 kilojoule / mole	-12.366839769296487 kilojoule / mole	-28.192614230395474 kilojoule / mole	0.0
SUCCCOASYN-RXN[CCO-CYTOSOL]-SUC/ATP/CO-A//SUC-COA/ADP/Pi.42.	C00002 + C00010 + C00042 = C00008 + C00009 + C00091	5.0 millimolar / second	-1.7513499411736575 kilojoule / mole	-0.4445752333798352 kilojoule / mole	-0.4445752333798352 kilojoule / mole	-14.410399740134666 kilojoule / mole	0.09339
RXN-12168	C00091 + C01732 = C00042 + C06028	5.0 millimolar / second	-1.0483192703475197 kilojoule / mole	-2.6134603193024857 kilojoule / mole	-2.6134603193024857 kilojoule / mole	-14.410399734389877 kilojoule / mole	0.11617
METHYLASPARTATE-MUTASE-RXN	C00025 = C03618	5.0 millimolar / second	6.9883666004500355 kilojoule / mole	6.867439428057405 kilojoule / mole	6.867439428057405 kilojoule / mole	-14.410399735017197 kilojoule / mole	0.11617
METHYLASPARTATE-AMMONIA-LYASE-RXN	C03618 = C00014 + C01732	5.0 millimolar / second	4.48362875057893 kilojoule / mole	4.4231110570690175 kilojoule / mole	-12.691726477652015 kilojoule / mole	-14.41039973503403 kilojoule / mole	0.11617
GLUTDEHYD-RXN	C00005 + C00014 + C00026 + C00080 = C00001 + C00006 + C00025	5.0 millimolar / second	-36.35101950970204 kilojoule / mole	-36.47774156173383 kilojoule / mole	-19.362904027012792 kilojoule / mole	-14.410399735046184 kilojoule / mole	0.11617
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	5.0 millimolar / second	-8.353466868023588 kilojoule / mole	-12.080263875810854 kilojoule / mole	-12.080263875810854 kilojoule / mole	-14.410399735044251 kilojoule / mole	0.11617
METHYLMALONYL-COA-EPIM-RXN	C00683 = C01213	5.0 millimolar / second	0.15463308194898673 kilojoule / mole	-7.860992029190173 kilojoule / mole	-7.860992029190173 kilojoule / mole	-14.41039973505326 kilojoule / mole	0.11617
RXN-8960	C00001 + C06028 = C06027	5.0 millimolar / second	3.686969438274673 kilojoule / mole	3.9185673328089705 kilojoule / mole	3.9185673328089705 kilojoule / mole	-14.410399735017014 kilojoule / mole	0.11617
RXN-8961	C06027 = C00048 + C00100	5.0 millimolar / second	15.049597135860907 kilojoule / mole	11.904003697775433 kilojoule / mole	-5.210833836945599 kilojoule / mole	-16.38714720386248 kilojoule / mole	0.0
