reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	5.0 millimolar / second	-32.510934857724 kilojoule / mole	-32.91238797748438 kilojoule / mole	-32.91238797748438 kilojoule / mole	-25.574644579954253 kilojoule / mole	0.0
ISOCITDEH-RXN	C00005 + C00011 + C00026 = C00006 + C00311	5.0 millimolar / second	-5.475979454694226 kilojoule / mole	-5.479009132019574 kilojoule / mole	11.635828402701458 kilojoule / mole	-9.457542487173074 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	5.0 millimolar / second	19.81002119165261 kilojoule / mole	19.16392362660646 kilojoule / mole	19.16392362660646 kilojoule / mole	-8.59169361928883 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	5.0 millimolar / second	-5.187235000808812 kilojoule / mole	-5.466072778099387 kilojoule / mole	-5.466072778099387 kilojoule / mole	-29.148204279013108 kilojoule / mole	0.0
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	5.0 millimolar / second	-39.55379493750647 kilojoule / mole	-37.97344399234963 kilojoule / mole	-37.97344399234963 kilojoule / mole	-32.798719033539236 kilojoule / mole	0.0
FUMARATE-REDUCTASE-NADH-RXN	C00003 + C00042 = C00004 + C00080 + C00122	5.0 millimolar / second	61.21694462493679 kilojoule / mole	51.82923460510763 kilojoule / mole	51.82923460510763 kilojoule / mole	-6.736271127172868 kilojoule / mole	0.3
FUMHYDR-RXN[CCO-CYTOSOL]-MAL//FUM/WATER.28.	C00001 + C00122 = C00149	5.0 millimolar / second	-3.4300285975664337 kilojoule / mole	-3.4453342705659105 kilojoule / mole	-3.4453342705659105 kilojoule / mole	-6.736271127179501 kilojoule / mole	0.3
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	5.0 millimolar / second	-63.201803634130385 kilojoule / mole	-48.690550197549335 kilojoule / mole	-65.80538773227036 kilojoule / mole	-40.15488463036594 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	5.0 millimolar / second	-39.326148937021344 kilojoule / mole	-39.48781401886859 kilojoule / mole	-22.372976484147557 kilojoule / mole	-6.736271127960542 kilojoule / mole	0.1
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	5.0 millimolar / second	-3.5569274338457717 kilojoule / mole	-3.859891211049016 kilojoule / mole	-3.859891211049016 kilojoule / mole	-9.958823372593466 kilojoule / mole	0.0
HOMOSERDEHYDROG-RXN-HOMO-SER/NAD//L-ASPARTATE-SEMIALDEHYDE/NADH/PROTON.51.	C00004 + C00080 + C00441 = C00003 + C00263	5.0 millimolar / second	-22.520671894942552 kilojoule / mole	-24.59007872553794 kilojoule / mole	-24.59007872553794 kilojoule / mole	-6.736271127965606 kilojoule / mole	0.1
RXN-14103	C00016 + C00080 + C02630 = C00026 + C01352	5.0 millimolar / second	-0.14907495812690286 kilojoule / mole	1.1933549045169838 kilojoule / mole	1.1933549045169838 kilojoule / mole	-9.39699114092052 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	5.0 millimolar / second	16.16223184156047 kilojoule / mole	16.16223114566899 kilojoule / mole	-0.9526063890520416 kilojoule / mole	-12.21987345821172 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	5.0 millimolar / second	27.583323358306416 kilojoule / mole	27.630715882801567 kilojoule / mole	27.630715882801567 kilojoule / mole	-10.658852465112227 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	5.0 millimolar / second	20.34505342193961 kilojoule / mole	18.2206605051699 kilojoule / mole	1.105822970448867 kilojoule / mole	-6.736271127945023 kilojoule / mole	0.1
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	5.0 millimolar / second	22.274273316339645 kilojoule / mole	15.901086990133894 kilojoule / mole	15.901086990133894 kilojoule / mole	-6.736271127953383 kilojoule / mole	0.1
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	5.0 millimolar / second	-7.716096846263326 kilojoule / mole	-7.771639308509474 kilojoule / mole	-7.771639308509474 kilojoule / mole	-20.499266096148776 kilojoule / mole	0.0
ISOCIT-CLEAV-RXN	C00311 = C00042 + C00048	5.0 millimolar / second	9.51983219263957 kilojoule / mole	12.572845443837956 kilojoule / mole	-4.5419920908830775 kilojoule / mole	-9.552865331513033 kilojoule / mole	0.0
