reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	5.0 millimolar / second	-2.7445003681897973 kilojoule / mole	3.732784738189215 kilojoule / mole	3.732784738189215 kilojoule / mole	-28.10757845896346 kilojoule / mole	0.0
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	5.0 millimolar / second	-14.212150054010706 kilojoule / mole	-15.690627629324247 kilojoule / mole	-15.690627629324247 kilojoule / mole	-69.30061692700413 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	5.0 millimolar / second	19.81002119165261 kilojoule / mole	19.149818165372814 kilojoule / mole	19.149818165372814 kilojoule / mole	-8.596754465283277 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	5.0 millimolar / second	-5.187235000808812 kilojoule / mole	-5.4721567879693165 kilojoule / mole	-5.4721567879693165 kilojoule / mole	-18.237795830351892 kilojoule / mole	0.0
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	5.0 millimolar / second	-39.55379493750618 kilojoule / mole	-37.93894098206912 kilojoule / mole	-37.93894098206912 kilojoule / mole	-34.05145995757954 kilojoule / mole	0.0
FUMARATE-REDUCTASE-NADH-RXN	C00003 + C00042 = C00004 + C00080 + C00122	5.0 millimolar / second	61.21694462493679 kilojoule / mole	51.624289470151055 kilojoule / mole	51.624289470151055 kilojoule / mole	-6.8212745318009755 kilojoule / mole	0.3
FUMHYDR-RXN[CCO-CYTOSOL]-MAL//FUM/WATER.28.	C00001 + C00122 = C00149	5.0 millimolar / second	-3.4300285975664337 kilojoule / mole	-3.445666372750973 kilojoule / mole	-3.445666372750973 kilojoule / mole	-6.821274531805339 kilojoule / mole	0.3
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	5.0 millimolar / second	-63.201803634130385 kilojoule / mole	-48.37376611877066 kilojoule / mole	-65.4886036534917 kilojoule / mole	-39.71614398235441 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	5.0 millimolar / second	-39.326148937021145 kilojoule / mole	-39.49134390420744 kilojoule / mole	-22.376506369486407 kilojoule / mole	-6.821274533854238 kilojoule / mole	0.1
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	5.0 millimolar / second	-3.5569274338457717 kilojoule / mole	-3.8665113921052567 kilojoule / mole	-3.8665113921052567 kilojoule / mole	-9.962883834270013 kilojoule / mole	0.0
HOMOSERDEHYDROG-RXN-HOMO-SER/NAD//L-ASPARTATE-SEMIALDEHYDE/NADH/PROTON.51.	C00004 + C00080 + C00441 = C00003 + C00263	5.0 millimolar / second	-22.520671894942552 kilojoule / mole	-24.635260996656633 kilojoule / mole	-24.635260996656633 kilojoule / mole	-6.821274533848796 kilojoule / mole	0.1
RXN-14103	C00016 + C00080 + C02630 = C00026 + C01352	5.0 millimolar / second	-0.14907495812690286 kilojoule / mole	1.2226615028665857 kilojoule / mole	1.2226615028665857 kilojoule / mole	-10.947487030246654 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	5.0 millimolar / second	16.16223184156047 kilojoule / mole	16.162231827518696 kilojoule / mole	-0.9526057072023392 kilojoule / mole	-11.727785849161302 kilojoule / mole	0.0
RXN-9951	C00005 + C00080 + C05379 = C00006 + C00311	5.0 millimolar / second	-18.62902814858765 kilojoule / mole	-17.2603841608625 kilojoule / mole	-17.2603841608625 kilojoule / mole	-20.480622601016112 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	5.0 millimolar / second	20.345053421939724 kilojoule / mole	18.17428605055416 kilojoule / mole	1.059448515833127 kilojoule / mole	-6.821274533842962 kilojoule / mole	0.1
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	5.0 millimolar / second	22.274273316339418 kilojoule / mole	15.761971249541453 kilojoule / mole	15.761971249541453 kilojoule / mole	-6.821274533852201 kilojoule / mole	0.1
2.1.3.1-RXN	C00022 + C00683 = C00036 + C00100	5.0 millimolar / second	-2.183111131228017 kilojoule / mole	-9.022186573674372 kilojoule / mole	-9.022186573674372 kilojoule / mole	-9.671225923455438 kilojoule / mole	0.0
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	5.0 millimolar / second	-7.716096846263781 kilojoule / mole	-7.77285261732964 kilojoule / mole	-7.77285261732964 kilojoule / mole	-19.319238265904733 kilojoule / mole	0.0
ISOCIT-CLEAV-RXN	C00311 = C00042 + C00048	5.0 millimolar / second	9.519832192639427 kilojoule / mole	12.639495959703286 kilojoule / mole	-4.4753415750177465 kilojoule / mole	-12.382543891624469 kilojoule / mole	0.0
