reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8957	C00005 + C00011 + C00877 = C00006 + C18026	5.0 millimolar / second	-39.850515858687686 kilojoule / mole	-48.12472220999672 kilojoule / mole	-31.009884675275682 kilojoule / mole	-26.737504976235986 kilojoule / mole	0.0
ISOCITDEH-RXN	C00005 + C00011 + C00026 = C00006 + C00311	5.0 millimolar / second	-5.475979454693686 kilojoule / mole	-14.000718086686799 kilojoule / mole	3.1141194480342342 kilojoule / mole	-5.746296331326654 kilojoule / mole	0.06667
2.8.3.7-RXN	C00042 + C01011 = C00091 + C00815	5.0 millimolar / second	3.433918493149349 kilojoule / mole	3.0410278755335653 kilojoule / mole	3.0410278755335653 kilojoule / mole	-5.746296331326873 kilojoule / mole	0.06667
RXN-12957	C00028 + C00527 = C00030 + C02411	5.0 millimolar / second	-4.271996296595717 kilojoule / mole	-26.813809076247985 kilojoule / mole	-26.813809076247985 kilojoule / mole	-6.041086366473188 kilojoule / mole	0.0
RXN-9092	C00002 + C00010 + C00989 = C00013 + C00020 + C11062	5.0 millimolar / second	-26.43411614945444 kilojoule / mole	-24.04774185954436 kilojoule / mole	-24.04774185954436 kilojoule / mole	-12.75413781303004 kilojoule / mole	0.0
S-2-METHYLMALATE-DEHYDRATASE-RXN	C00815 = C00001 + C01732	5.0 millimolar / second	-1.9867945547152175 kilojoule / mole	-5.416923690662683 kilojoule / mole	-5.416923690662683 kilojoule / mole	-5.746296330250562 kilojoule / mole	0.13333
METHYLASPARTATE-MUTASE-RXN	C03618 = C00025	5.0 millimolar / second	-6.9883666004500355 kilojoule / mole	-7.27463165111334 kilojoule / mole	-7.27463165111334 kilojoule / mole	-5.746296330265799 kilojoule / mole	0.13333
RXN-13230	C06028 = C18323	5.0 millimolar / second	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	-5.746296331326946 kilojoule / mole	0.06667
RXN-8965	C00001 + C18323 = C01011	5.0 millimolar / second	-0.3988046682220556 kilojoule / mole	-3.283499832654155 kilojoule / mole	-3.283499832654155 kilojoule / mole	-5.746296331326885 kilojoule / mole	0.06667
4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	C00004 + C00080 + C00232 = C00003 + C00989	5.0 millimolar / second	0.38238536041001225 kilojoule / mole	-1.6428342254397785 kilojoule / mole	-1.6428342254397785 kilojoule / mole	-5.746296331326702 kilojoule / mole	0.06667
METHYLASPARTATE-AMMONIA-LYASE-RXN	C00014 + C01732 = C03618	5.0 millimolar / second	-4.48362875057893 kilojoule / mole	-4.626757171490164 kilojoule / mole	12.48808036323087 kilojoule / mole	-5.746296330265793 kilojoule / mole	0.13333
GLUTARYL-COA-DEHYDROG-RXN	C02411 + ETF__45__Reduced = C00080 + C00527 + C04253	5.0 millimolar / second	4.271996296595717 kilojoule / mole	40.0982276132521 kilojoule / mole	40.0982276132521 kilojoule / mole	-6.010538780637617 kilojoule / mole	0.0
GLUTDEHYD-RXN	C00001 + C00006 + C00025 = C00005 + C00014 + C00026 + C00080	5.0 millimolar / second	36.35101950970204 kilojoule / mole	36.293016346748544 kilojoule / mole	19.17817881202751 kilojoule / mole	-5.746296330265815 kilojoule / mole	0.13333
RXN-16391	C18026 = C20238	5.0 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-5.9438247846591254 kilojoule / mole	0.0
RXN-8958	C20238 = C18324	5.0 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-5.943028729756884 kilojoule / mole	0.0
RXN-8890	C11062 = C00001 + C00877	5.0 millimolar / second	-10.853617107743773 kilojoule / mole	-9.218089250799613 kilojoule / mole	-9.218089250799613 kilojoule / mole	-13.004626877335465 kilojoule / mole	0.0
RXN-8959	C00080 + C04253 + C18324 = C06028 + ETF__45__Reduced	5.0 millimolar / second	-7.5268491326257845 kilojoule / mole	-41.83305389194814 kilojoule / mole	-41.83305389194814 kilojoule / mole	-6.0076826865341175 kilojoule / mole	0.0
ISOCIT-CLEAV-RXN	C00311 = C00042 + C00048	5.0 millimolar / second	9.519832192639555 kilojoule / mole	9.560554564480212 kilojoule / mole	-7.554282970240822 kilojoule / mole	-5.746296331327233 kilojoule / mole	0.06667
RXN-8891	C00005 + C00080 + C00091 = C00006 + C00010 + C00232	5.0 millimolar / second	11.058348804426089 kilojoule / mole	7.690425646525592 kilojoule / mole	-9.424411888195442 kilojoule / mole	-5.746296331319559 kilojoule / mole	0.06667
