reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	5.0 millimolar / second	-2.7445003681897973 kilojoule / mole	8.47598587086325 kilojoule / mole	8.47598587086325 kilojoule / mole	-21.57087084341169 kilojoule / mole	0.0
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	5.0 millimolar / second	-32.51093485772401 kilojoule / mole	-32.79762947151889 kilojoule / mole	-32.79762947151889 kilojoule / mole	-30.57299043068725 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	5.0 millimolar / second	19.81002119165261 kilojoule / mole	19.42867347069668 kilojoule / mole	19.42867347069668 kilojoule / mole	-7.848463078019719 kilojoule / mole	0.00775
RXN0-5224	C00001 + C00011 = C00080 + C00288	10.0 millimolar / second	-5.187235000808812 kilojoule / mole	-5.237937933627398 kilojoule / mole	-5.237937933627398 kilojoule / mole	-25.312602483936775 kilojoule / mole	0.0
FUMARATE-REDUCTASE-NADH-RXN	C00003 + C00042 = C00004 + C00080 + C00122	5.0 millimolar / second	61.21694462493679 kilojoule / mole	53.39179434873373 kilojoule / mole	53.39179434873373 kilojoule / mole	-7.848463050554797 kilojoule / mole	0.27323
FUMHYDR-RXN[CCO-CYTOSOL]-MAL//FUM/WATER.28.	C00001 + C00122 = C00149	5.0 millimolar / second	-3.4300285975664337 kilojoule / mole	-3.4662455590545567 kilojoule / mole	-3.4662455590545567 kilojoule / mole	-7.848463050555569 kilojoule / mole	0.27323
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	5.0 millimolar / second	-63.201803634130385 kilojoule / mole	-54.68406134809685 kilojoule / mole	-71.79889888281788 kilojoule / mole	-50.67508449211816 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NADP/WATER//OXALACETIC_ACID/AMMONIUM/NADPH/PROTON.62.	C00005 + C00014 + C00036 + C00080 = C00001 + C00006 + C00049	5.0 millimolar / second	-39.1955939030197 kilojoule / mole	-39.124834121737514 kilojoule / mole	-22.00999658701648 kilojoule / mole	-15.773396600882489 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	5.0 millimolar / second	-3.5569274338457717 kilojoule / mole	-4.686289125246756 kilojoule / mole	-4.686289125246756 kilojoule / mole	-7.84846307787242 kilojoule / mole	0.00775
HOMOSERDEHYDROG-RXN-HOMO-SER/NAD//L-ASPARTATE-SEMIALDEHYDE/NADH/PROTON.51.	C00004 + C00080 + C00441 = C00003 + C00263	5.0 millimolar / second	-22.520671894942552 kilojoule / mole	-27.831371182696998 kilojoule / mole	-27.831371182696998 kilojoule / mole	-7.84846305055761 kilojoule / mole	0.27323
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	5.0 millimolar / second	16.1622318415602 kilojoule / mole	18.761684764173367 kilojoule / mole	1.6468472294523342 kilojoule / mole	-7.84846307801574 kilojoule / mole	0.00775
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	5.0 millimolar / second	27.5833233583064 kilojoule / mole	27.5984774441678 kilojoule / mole	27.5984774441678 kilojoule / mole	-11.58212548970534 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	5.0 millimolar / second	20.34505342193961 kilojoule / mole	20.345057452433203 kilojoule / mole	3.230219917712171 kilojoule / mole	-8.003193329933643 kilojoule / mole	0.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	5.0 millimolar / second	22.274273316339418 kilojoule / mole	22.274293148175683 kilojoule / mole	22.274293148175683 kilojoule / mole	-8.00639007611542 kilojoule / mole	0.0
RXN-8964	C00091 + C00149 = C00042 + C04348	5.0 millimolar / second	-5.964746905089896 kilojoule / mole	-10.799765195722195 kilojoule / mole	-10.799765195722195 kilojoule / mole	-7.848463053975669 kilojoule / mole	0.05235
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	5.0 millimolar / second	-8.353466868023588 kilojoule / mole	-9.86645830616049 kilojoule / mole	-9.86645830616049 kilojoule / mole	-7.848463054141084 kilojoule / mole	0.05235
METHYLMALONYL-COA-EPIM-RXN	C00683 = C01213	5.0 millimolar / second	0.15463308194898673 kilojoule / mole	-2.879165668002436 kilojoule / mole	-2.879165668002436 kilojoule / mole	-7.848463054143186 kilojoule / mole	0.05235
