reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ISOCITDEH-RXN	C00005 + C00011 + C00026 = C00006 + C00311	5.0 millimolar / second	-5.475979454694226 kilojoule / mole	-13.875762367807546 kilojoule / mole	3.239075166913487 kilojoule / mole	-8.328253699881548 kilojoule / mole	0.02412
GLUTACONYL-COA-DECARBOXYLASE-RXN	C00011 + C00877 = C00080 + C02411	5.0 millimolar / second	16.93297771257653 kilojoule / mole	5.693964482765663 kilojoule / mole	22.8088020174867 kilojoule / mole	-8.328253690541361 kilojoule / mole	0.10296
RXN-1083	C00001 + C02411 = C03058	5.0 millimolar / second	0.4324579689143775 kilojoule / mole	-0.10803871423642808 kilojoule / mole	-0.10803871423642808 kilojoule / mole	-8.328253689981482 kilojoule / mole	0.12708
RXN-9092	C00002 + C00010 + C00989 = C00013 + C00020 + C11062	5.0 millimolar / second	-26.43411614945444 kilojoule / mole	-22.494487044306428 kilojoule / mole	-22.494487044306428 kilojoule / mole	-10.93127344789318 kilojoule / mole	0.0
1.1.1.272-RXN-R-2-HYDROXYGLUTARATE/NADP//2-KETOGLUTARATE/NADPH/PROTON.56.	C00006 + C01087 = C00005 + C00026 + C00080	5.0 millimolar / second	27.227525159910442 kilojoule / mole	26.3146179702163 kilojoule / mole	26.3146179702163 kilojoule / mole	-8.328253689550447 kilojoule / mole	0.1512
4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	C00004 + C00080 + C00232 = C00003 + C00989	5.0 millimolar / second	0.38238536041001225 kilojoule / mole	-1.6593207594870245 kilojoule / mole	-1.6593207594870245 kilojoule / mole	-8.328253689975284 kilojoule / mole	0.12708
RXN-1082	C00033 + C03058 = C00024 + C01087	5.0 millimolar / second	3.852043659277342 kilojoule / mole	2.819184887474816 kilojoule / mole	2.819184887474816 kilojoule / mole	-8.328253689963233 kilojoule / mole	0.12708
RXN-8890	C11062 = C00001 + C00877	5.0 millimolar / second	-10.85361710774373 kilojoule / mole	-8.328253690328097 kilojoule / mole	-8.328253690328097 kilojoule / mole	-8.328253692753776 kilojoule / mole	0.06219
ISOCIT-CLEAV-RXN	C00311 = C00042 + C00048	5.0 millimolar / second	9.51983219263957 kilojoule / mole	10.82827652493064 kilojoule / mole	-6.286561009790393 kilojoule / mole	-8.328253699884364 kilojoule / mole	0.02412
RXN-8807	C00024 + C00042 = C00033 + C00091	5.0 millimolar / second	-6.502006026973277 kilojoule / mole	-6.021772302005605 kilojoule / mole	-6.021772302005605 kilojoule / mole	-8.328253689986093 kilojoule / mole	0.12708
RXN-8891	C00005 + C00080 + C00091 = C00006 + C00010 + C00232	5.0 millimolar / second	11.058348804426032 kilojoule / mole	5.94272210052468 kilojoule / mole	-11.172115434196353 kilojoule / mole	-8.32825368996666 kilojoule / mole	0.12708
