reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	5.0 millimolar / second	-6.819476712687852 kilojoule / mole	-4.832493708648459 kilojoule / mole	-4.832493708648459 kilojoule / mole	-29.51353359021161 kilojoule / mole	0.0
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	5.0 millimolar / second	-2.744500368189165 kilojoule / mole	3.2448949809383683 kilojoule / mole	3.2448949809383683 kilojoule / mole	-25.72859893188938 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	10.0 millimolar / second	-5.187235000808812 kilojoule / mole	-5.716977719240514 kilojoule / mole	-5.716977719240514 kilojoule / mole	-33.55807965095717 kilojoule / mole	0.0
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	5.0 millimolar / second	-23.328358352916467 kilojoule / mole	-23.383980838394088 kilojoule / mole	-23.383980838394088 kilojoule / mole	-3.3813316469139387 kilojoule / mole	0.14896
FUMARATE-REDUCTASE-NADH-RXN	C00003 + C00042 = C00004 + C00080 + C00122	5.0 millimolar / second	61.21694462493679 kilojoule / mole	53.36519461386965 kilojoule / mole	53.36519461386965 kilojoule / mole	-3.3813316455677533 kilojoule / mole	0.29792
FUMHYDR-RXN[CCO-CYTOSOL]-MAL//FUM/WATER.28.	C00001 + C00122 = C00149	5.0 millimolar / second	-3.4300285975664337 kilojoule / mole	-3.381331641428076 kilojoule / mole	-3.381331641428076 kilojoule / mole	-3.3813316453538227 kilojoule / mole	0.10625
1.7.1.9-RXN-4-HYDROXYAMINOQUINOLINE-N-OXIDE/NADP/WATER//4-NITROQUINOLINE-N-OXIDE/NADPH/PROTON.82.	C00001 + 2 C00006 + C04050 = 2 C00005 + 2 C00080 + C03474	2.5 millimolar / second	201.94551016390827 kilojoule / mole	75.04024990889761 kilojoule / mole	75.04024990889761 kilojoule / mole	-3.381331588485949 kilojoule / mole	0.14896
1.7.1.9-RXN-4-HYDROXYAMINOQUINOLINE-N-OXIDE/NAD/WATER//4-NITROQUINOLINE-N-OXIDE/NADH/PROTON.80.	2 C00004 + 2 C00080 + C03474 = C00001 + 2 C00003 + C04050	2.5 millimolar / second	-202.20662023191042 kilojoule / mole	-75.19008865519463 kilojoule / mole	-75.19008865519463 kilojoule / mole	-3.3813315884861055 kilojoule / mole	0.14896
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	5.0 millimolar / second	16.1622318415602 kilojoule / mole	15.655011651223557 kilojoule / mole	-1.459825883497476 kilojoule / mole	-9.182924563245546 kilojoule / mole	0.0
RXN-8968	C00002 + C00005 + C00010 + C00080 + C01013 = C00001 + C00006 + C00013 + C00020 + C00100	5.0 millimolar / second	-60.75613024174474 kilojoule / mole	-50.05800203963953 kilojoule / mole	-50.05800203963953 kilojoule / mole	-11.250352052842587 kilojoule / mole	0.0
RXN-8963	C00005 + C00080 + C00083 = C00006 + C00010 + C00222	5.0 millimolar / second	9.907933190874928 kilojoule / mole	-0.7955342149331859 kilojoule / mole	-17.910371749654217 kilojoule / mole	-3.381331646824222 kilojoule / mole	0.14896
RXN-8964	C00091 + C00149 = C00042 + C04348	5.0 millimolar / second	-5.964746905089896 kilojoule / mole	-5.983220508627679 kilojoule / mole	-5.983220508627679 kilojoule / mole	-3.909670618981849 kilojoule / mole	0.0
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	5.0 millimolar / second	-8.353466868023588 kilojoule / mole	-8.860446837899426 kilojoule / mole	-8.860446837899426 kilojoule / mole	-4.2404738665611035 kilojoule / mole	0.0
METHYLMALONYL-COA-EPIM-RXN	C00683 = C01213	5.0 millimolar / second	0.15463308194898673 kilojoule / mole	-0.35230570690337903 kilojoule / mole	-0.35230570690337903 kilojoule / mole	-3.973095970670907 kilojoule / mole	0.0
