reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	5.0 millimolar / second	-6.819476712687852 kilojoule / mole	-4.04549404022558 kilojoule / mole	-4.04549404022558 kilojoule / mole	-18.428790310196216 kilojoule / mole	0.0
PYRUVATE-CARBOXYLASE-RXN	C00002 + C00022 + C00288 = C00008 + C00009 + C00036 + C00080	5.0 millimolar / second	-4.927611499417367 kilojoule / mole	-4.805725026530475 kilojoule / mole	-4.805725026530475 kilojoule / mole	-31.48061811128231 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	10.0 millimolar / second	-5.187235000808812 kilojoule / mole	-4.739188768947355 kilojoule / mole	-4.739188768947355 kilojoule / mole	-23.096707469111518 kilojoule / mole	0.0
GLYOXYLATE-DEHYDROGENASE-ACYLATING-RXN	C00005 + C00080 + C00313 = C00006 + C00010 + C00048	2.5 millimolar / second	14.252751544061994 kilojoule / mole	13.87482538796537 kilojoule / mole	-3.240012146755664 kilojoule / mole	-11.418151607413844 kilojoule / mole	0.00562
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	5.0 millimolar / second	-23.328358352916297 kilojoule / mole	-23.846786602378163 kilojoule / mole	-23.846786602378163 kilojoule / mole	-11.4181514748524 kilojoule / mole	0.08942
RXN0-7075	C00024 + C00209 = C00033 + C00313	2.5 millimolar / second	-19.55345728096721 kilojoule / mole	-20.225757504776656 kilojoule / mole	-20.225757504776656 kilojoule / mole	-11.418151607192403 kilojoule / mole	0.00562
RXN-15632-L-LACTATE/NADP//PYRUVATE/NADPH/PROTON.38.	C00006 + C00186 = C00005 + C00022 + C00080	2.5 millimolar / second	26.628100292194517 kilojoule / mole	26.536001982566834 kilojoule / mole	26.536001982566834 kilojoule / mole	-11.418151469772933 kilojoule / mole	0.18099
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	2.5 millimolar / second	16.16223184156047 kilojoule / mole	14.272409643261067 kilojoule / mole	-2.842427891459965 kilojoule / mole	-26.39183164400198 kilojoule / mole	0.0
OXALOACETASE-RXN	C00001 + C00036 = C00033 + C00080 + C00209	2.5 millimolar / second	-52.54732631872473 kilojoule / mole	-48.60366448146709 kilojoule / mole	-65.71850201618813 kilojoule / mole	-66.04654150631274 kilojoule / mole	0.0
RXN-9086	C00002 + C00010 + C01013 = C00013 + C00020 + C05668	5.0 millimolar / second	1.9662286516722816 kilojoule / mole	6.0859637492927225 kilojoule / mole	6.0859637492927225 kilojoule / mole	-11.418151474841611 kilojoule / mole	0.08942
RXN-781	C00001 + C00894 = C00827	5.0 millimolar / second	-2.092265197749839 kilojoule / mole	-2.6376459975967617 kilojoule / mole	-2.6376459975967617 kilojoule / mole	-11.418151469774884 kilojoule / mole	0.18099
RXN-8963	C00005 + C00080 + C00083 = C00006 + C00010 + C00222	5.0 millimolar / second	9.907933190874758 kilojoule / mole	5.067220124017675 kilojoule / mole	-12.047617410703358 kilojoule / mole	-11.41815147461096 kilojoule / mole	0.08594
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	2.5 millimolar / second	-7.716096846263554 kilojoule / mole	-3.022915829987322 kilojoule / mole	-3.022915829987322 kilojoule / mole	-18.00663389870972 kilojoule / mole	0.0
RXN-6383	C05668 = C00001 + C00894	5.0 millimolar / second	-2.297968718618222 kilojoule / mole	-2.9124092707801843 kilojoule / mole	-2.9124092707801843 kilojoule / mole	-11.418151469779273 kilojoule / mole	0.18099
RXN-15724	C00033 + C00827 = C00024 + C00186	5.0 millimolar / second	2.6100752276759067 kilojoule / mole	-3.2746824862878166 kilojoule / mole	-3.2746824862878166 kilojoule / mole	-11.418151469782263 kilojoule / mole	0.18099
LACTATE-MALATE-TRANSHYDROGENASE-RXN	C00036 + C00186 = C00022 + C00149	2.5 millimolar / second	-2.799555839229413 kilojoule / mole	-2.86186146443212 kilojoule / mole	-2.86186146443212 kilojoule / mole	-19.63563197198244 kilojoule / mole	0.0
