reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	5.0 millimolar / second	28.131231071569715 kilojoule / mole	16.636070837374803 kilojoule / mole	16.636070837374803 kilojoule / mole	-8.80622225066096 kilojoule / mole	0.04504
GCVMULTI-RXN-GLY/THF/NAD//METHYLENE-THF/AMMONIUM/CARBON-DIOXIDE/NADH.56.	C00004 + C00011 + C00014 + C00143 = C00003 + C00037 + C00101	5.0 millimolar / second	-22.18646711534643 kilojoule / mole	-35.95529816065634 kilojoule / mole	-18.840460625935304 kilojoule / mole	-8.80622225269725 kilojoule / mole	0.03664
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	5.0 millimolar / second	3.8108873820314386 kilojoule / mole	3.647168982129502 kilojoule / mole	3.647168982129502 kilojoule / mole	-8.806222245974652 kilojoule / mole	0.11832
FUMARATE-REDUCTASE-NADH-RXN	C00004 + C00080 + C00122 = C00003 + C00042	5.0 millimolar / second	-61.21694462493679 kilojoule / mole	-63.52651780738454 kilojoule / mole	-63.52651780738454 kilojoule / mole	-8.806222247345087 kilojoule / mole	0.08168
FUMHYDR-RXN[CCO-CYTOSOL]-MAL//FUM/WATER.28.	C00149 = C00001 + C00122	5.0 millimolar / second	3.4300285975664337 kilojoule / mole	3.428932518753161 kilojoule / mole	3.428932518753161 kilojoule / mole	-8.806222247317104 kilojoule / mole	0.08168
S-2-METHYLMALATE-DEHYDRATASE-RXN	C00001 + C01732 = C00815	5.0 millimolar / second	1.9867945547151749 kilojoule / mole	0.40545558444672136 kilojoule / mole	0.40545558444672136 kilojoule / mole	-8.80622225263849 kilojoule / mole	0.03664
RXN0-6562	C00001 + C03232 = C00009 + C00168	5.0 millimolar / second	-17.216717711750697 kilojoule / mole	-16.45654039215406 kilojoule / mole	-33.571377926875094 kilojoule / mole	-26.21310716378755 kilojoule / mole	0.0
GLYOHMETRANS-RXN-SER/THF//GLY/METHYLENE-THF/WATER.33.	C00065 + C00101 = C00001 + C00037 + C00143	5.0 millimolar / second	-6.75949647425108 kilojoule / mole	-6.399438924057723 kilojoule / mole	-6.399438924057723 kilojoule / mole	-8.806222252721644 kilojoule / mole	0.03664
RXN-15513	C00631 = C00197	5.0 millimolar / second	-4.52040798250934 kilojoule / mole	-4.757074137636787 kilojoule / mole	-4.757074137636787 kilojoule / mole	-8.806222245978352 kilojoule / mole	0.11832
MALYL-COA-LYASE-RXN	C00024 + C00048 = C04348	5.0 millimolar / second	-16.16223184156047 kilojoule / mole	-16.16220772806813 kilojoule / mole	0.9526298066529031 kilojoule / mole	-8.806222247311956 kilojoule / mole	0.08168
METHYLASPARTATE-MUTASE-RXN	C00025 = C03618	5.0 millimolar / second	6.9883666004500355 kilojoule / mole	6.255660479187059 kilojoule / mole	6.255660479187059 kilojoule / mole	-8.806222250832318 kilojoule / mole	0.04504
SERINE-GLYOXYLATE-AMINOTRANSFERASE-RXN	C00037 + C00168 = C00048 + C00065	5.0 millimolar / second	4.27561409044354 kilojoule / mole	4.837717854191361 kilojoule / mole	4.837717854191361 kilojoule / mole	-8.806222252717108 kilojoule / mole	0.03664
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	5.0 millimolar / second	27.583323358306416 kilojoule / mole	27.699612729123757 kilojoule / mole	27.699612729123757 kilojoule / mole	-10.620008025609337 kilojoule / mole	0.0
METHYLASPARTATE-AMMONIA-LYASE-RXN	C03618 = C00014 + C01732	5.0 millimolar / second	4.48362875057893 kilojoule / mole	4.823391130199459 kilojoule / mole	-12.291446404521574 kilojoule / mole	-8.80622225271707 kilojoule / mole	0.03664
RXN-8964	C00042 + C04348 = C00091 + C00149	5.0 millimolar / second	5.964746905089896 kilojoule / mole	3.2478004054566734 kilojoule / mole	3.2478004054566734 kilojoule / mole	-8.806222247171899 kilojoule / mole	0.08168
PGLYCDEHYDROG-RXN	C00003 + C00197 = C00004 + C00080 + C03232	5.0 millimolar / second	33.927608269133714 kilojoule / mole	33.352887627784675 kilojoule / mole	33.352887627784675 kilojoule / mole	-8.80622224598231 kilojoule / mole	0.11832
GLYCINE-AMINOTRANSFERASE-RXN	C00026 + C00037 = C00025 + C00048	5.0 millimolar / second	8.533446590834501 kilojoule / mole	9.684298057811716 kilojoule / mole	9.684298057811716 kilojoule / mole	-8.806222250830515 kilojoule / mole	0.04504
ACETATE--COA-LIGASE-ADP-FORMING-RXN	C00002 + C00010 + C00033 = C00008 + C00009 + C00024	5.0 millimolar / second	4.750656085799406 kilojoule / mole	4.805257433955885 kilojoule / mole	4.805257433955885 kilojoule / mole	-9.980072802814009 kilojoule / mole	0.0
CITRAMALATE-LYASE-RXN	C00815 = C00022 + C00033	5.0 millimolar / second	-2.8760864197276987 kilojoule / mole	-0.5020389341659319 kilojoule / mole	-17.616876468886964 kilojoule / mole	-10.366601498457314 kilojoule / mole	0.0
