reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8957	C00005 + C00011 + C00877 = C00006 + C18026	5.0 millimolar / second	-39.850515858687686 kilojoule / mole	-37.819522165575684 kilojoule / mole	-20.704684630854647 kilojoule / mole	-12.55803143119206 kilojoule / mole	0.0
GCVMULTI-RXN-GLY/THF/NAD//METHYLENE-THF/AMMONIUM/CARBON-DIOXIDE/NADH.56.	C00004 + C00011 + C00014 + C00143 = C00003 + C00037 + C00101	5.0 millimolar / second	-22.18646711534643 kilojoule / mole	-29.019575060060212 kilojoule / mole	-11.90473752533918 kilojoule / mole	-5.508831515794263 kilojoule / mole	0.03645
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	5.0 millimolar / second	3.8108873820314386 kilojoule / mole	3.6415558218059574 kilojoule / mole	3.6415558218059574 kilojoule / mole	-5.508831504151231 kilojoule / mole	0.12414
PHOSACETYLTRANS-RXN	C00010 + C00227 = C00009 + C00024	5.0 millimolar / second	-8.878981560286043 kilojoule / mole	-8.991866576365318 kilojoule / mole	-8.991866576365318 kilojoule / mole	-5.508831507583209 kilojoule / mole	0.0729
RXN-12957	C00028 + C00527 = C00030 + C02411	5.0 millimolar / second	-4.271996296595717 kilojoule / mole	-40.397718409559026 kilojoule / mole	-40.397718409559026 kilojoule / mole	-20.25336672348208 kilojoule / mole	0.0
RXN0-6562	C00001 + C03232 = C00009 + C00168	5.0 millimolar / second	-17.216717711750917 kilojoule / mole	-16.724760544365516 kilojoule / mole	-33.83959807908655 kilojoule / mole	-28.05309198678492 kilojoule / mole	0.0
RXN-7566	C00009 + C00037 + C00080 + C00342 = C00001 + C00014 + C00227 + C00343	5.0 millimolar / second	-2.7069868415694742 kilojoule / mole	-7.020584326265052 kilojoule / mole	-7.020584326265052 kilojoule / mole	-5.508831507579595 kilojoule / mole	0.0729
GLYOHMETRANS-RXN-SER/THF//GLY/METHYLENE-THF/WATER.33.	C00065 + C00101 = C00001 + C00037 + C00143	5.0 millimolar / second	-6.75949647425108 kilojoule / mole	-6.600025379333757 kilojoule / mole	-6.600025379333757 kilojoule / mole	-5.508831515831062 kilojoule / mole	0.03645
RXN-15513	C00631 = C00197	5.0 millimolar / second	-4.52040798250934 kilojoule / mole	-4.763374816938678 kilojoule / mole	-4.763374816938678 kilojoule / mole	-5.508831504139761 kilojoule / mole	0.12414
RXN-11667	C01144 = C00001 + C00877	5.0 millimolar / second	3.27591793251122 kilojoule / mole	-1.5708722513441717 kilojoule / mole	-1.5708722513441717 kilojoule / mole	-5.508831506089468 kilojoule / mole	0.08769
SERINE-GLYOXYLATE-AMINOTRANSFERASE-RXN	C00037 + C00168 = C00048 + C00065	5.0 millimolar / second	4.27561409044354 kilojoule / mole	4.254004151455553 kilojoule / mole	4.254004151455553 kilojoule / mole	-7.209587639475685 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	5.0 millimolar / second	27.583323358306416 kilojoule / mole	27.59976970959959 kilojoule / mole	27.59976970959959 kilojoule / mole	-5.508831515726806 kilojoule / mole	0.03645
RXN-11662	C00004 + C00080 + C00332 = C00003 + C01144	5.0 millimolar / second	-16.889474845328778 kilojoule / mole	-19.243047461348173 kilojoule / mole	-19.243047461348173 kilojoule / mole	-5.508831506098249 kilojoule / mole	0.08769
RXN-13230	C06028 = C18323	5.0 millimolar / second	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	-5.508831515645313 kilojoule / mole	0.03645
RXN-8965	C00001 + C18323 = C01011	5.0 millimolar / second	-0.3988046682220556 kilojoule / mole	-2.6031790808443387 kilojoule / mole	-2.6031790808443387 kilojoule / mole	-5.508831515680607 kilojoule / mole	0.03645
GLUTARYL-COA-DEHYDROG-RXN	C02411 + ETF__45__Reduced = C00080 + C00527 + C04253	5.0 millimolar / second	4.271996296595717 kilojoule / mole	35.51227727953143 kilojoule / mole	35.51227727953143 kilojoule / mole	-6.05575139248981 kilojoule / mole	0.0
CITRAMALYL-COA-LYASE-RXN	C01011 = C00022 + C00024	5.0 millimolar / second	7.059838100394472 kilojoule / mole	7.238628230524411 kilojoule / mole	-9.876209304196623 kilojoule / mole	-5.508831515713273 kilojoule / mole	0.03645
ACETYL-COA-ACETYLTRANSFER-RXN	2 C00024 = C00010 + C00332	5.0 millimolar / second	24.96121615861489 kilojoule / mole	23.966456889533866 kilojoule / mole	23.966456889533866 kilojoule / mole	-5.508831505740401 kilojoule / mole	0.08769
PGLYCDEHYDROG-RXN	C00003 + C00197 = C00004 + C00080 + C03232	5.0 millimolar / second	33.927608269133714 kilojoule / mole	33.37564285620329 kilojoule / mole	33.37564285620329 kilojoule / mole	-5.508831504122961 kilojoule / mole	0.12414
RXN-16391	C18026 = C20238	5.0 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-5.871625311146454 kilojoule / mole	0.0
RXN-8958	C20238 = C18324	5.0 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-5.852613111973455 kilojoule / mole	0.0
RXN-8959	C00080 + C04253 + C18324 = C06028 + ETF__45__Reduced	5.0 millimolar / second	-7.5268491326257845 kilojoule / mole	-37.61618622400964 kilojoule / mole	-37.61618622400964 kilojoule / mole	-6.041993587533536 kilojoule / mole	0.0
