reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	5.0 millimolar / second	-32.510934857724 kilojoule / mole	-32.60033050408703 kilojoule / mole	-32.60033050408703 kilojoule / mole	-27.30634721650115 kilojoule / mole	0.0
2-OXOBUTYRATE-SYNTHASE-RXN	C00011 + C00080 + C00100 + 2 C00138 = C00010 + C00109 + 2 C00139	5.0 millimolar / second	1.7911890349712394 kilojoule / mole	-3.448723646509511 kilojoule / mole	-3.448723646509511 kilojoule / mole	-22.149833164467818 kilojoule / mole	0.12203
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	5.0 millimolar / second	19.810021191652694 kilojoule / mole	19.066034734390783 kilojoule / mole	19.066034734390783 kilojoule / mole	-22.149833159179927 kilojoule / mole	0.31062
RXN0-5224	C00001 + C00011 = C00080 + C00288	5.0 millimolar / second	-5.187235000808812 kilojoule / mole	-8.878616148279445 kilojoule / mole	-8.878616148279445 kilojoule / mole	-41.87289710779807 kilojoule / mole	0.0
PHOSGLYPHOS-RXN	C00002 + C00197 = C00008 + C00236	5.0 millimolar / second	19.315639861920175 kilojoule / mole	19.347843650564588 kilojoule / mole	19.347843650564588 kilojoule / mole	-23.18946927024506 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	5.0 millimolar / second	-3.556927433845864 kilojoule / mole	-17.726134314885314 kilojoule / mole	-17.726134314885314 kilojoule / mole	-22.149833159037772 kilojoule / mole	0.31062
1.2.7.6-RXN	C00001 + C00118 + 2 C00139 = 3 C00080 + 2 C00138 + C00197	5.0 millimolar / second	-26.098062187153445 kilojoule / mole	-10.82300295502834 kilojoule / mole	-10.82300295502834 kilojoule / mole	-31.649931475064736 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	5.0 millimolar / second	16.1622318415602 kilojoule / mole	12.079841893353338 kilojoule / mole	-5.034995641367695 kilojoule / mole	-22.149833165197393 kilojoule / mole	0.1347
GAPOXNPHOSPHN-RXN	C00004 + C00080 + C00236 = C00003 + C00009 + C00118	5.0 millimolar / second	-4.602711492658045 kilojoule / mole	-4.586226238385761 kilojoule / mole	-21.701063773106796 kilojoule / mole	-26.238199808223396 kilojoule / mole	0.0
MALATE-DEH-RXN[CCO-CYTOSOL]-MAL/NAD//OXALACETIC_ACID/NADH/PROTON.50.	C00004 + C00036 + C00080 = C00003 + C00149	5.0 millimolar / second	-29.558211165424837 kilojoule / mole	-29.552135658934056 kilojoule / mole	-29.552135658934056 kilojoule / mole	-23.282115853138553 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	5.0 millimolar / second	27.583323358306416 kilojoule / mole	27.608407407568972 kilojoule / mole	27.608407407568972 kilojoule / mole	-22.14983316627401 kilojoule / mole	0.12203
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	5.0 millimolar / second	-7.716096846263554 kilojoule / mole	-2.4235222399254432 kilojoule / mole	-2.4235222399254432 kilojoule / mole	-22.829708457481726 kilojoule / mole	0.0
