reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	5.0 millimolar / second	-32.510934857724 kilojoule / mole	-32.57896395673237 kilojoule / mole	-32.57896395673237 kilojoule / mole	-29.55143476536334 kilojoule / mole	0.0
GCVMULTI-RXN-GLY/THF/NAD//METHYLENE-THF/AMMONIUM/CARBON-DIOXIDE/NADH.56.	C00004 + C00011 + C00014 + C00143 = C00003 + C00037 + C00101	5.0 millimolar / second	-22.18646711534643 kilojoule / mole	-22.10394741296816 kilojoule / mole	-4.989109878247126 kilojoule / mole	8.07483431871602 kilojoule / mole	0.0
RXN-2881-FORMALDEHYDE/THF//METHYLENE-THF/WATER.38.	C00067 + C00101 = C00001 + C00143	5.0 millimolar / second	-25.355278707548877 kilojoule / mole	-25.343210992324124 kilojoule / mole	-8.228373457603091 kilojoule / mole	0.5112066300727699 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	5.0 millimolar / second	-5.187235000808812 kilojoule / mole	-5.121737959054675 kilojoule / mole	-5.121737959054675 kilojoule / mole	-38.00630620118075 kilojoule / mole	0.0
RXN-16767	C21424 = C00004	5.0 millimolar / second	0.5321601063815251 kilojoule / mole	3.1727346281795383 kilojoule / mole	3.1727346281795383 kilojoule / mole	13.76585727321936 kilojoule / mole	0.0
ALANINE--OXO-ACID-AMINOTRANSFERASE-RXN-L-ALPHA-ALANINE/2-OXOBUTANOATE//PYRUVATE/CPD-298.49.	C00041 + C00109 = C00022 + C02721	5.0 millimolar / second	34.571516194760434 kilojoule / mole	34.19144149660761 kilojoule / mole	34.19144149660761 kilojoule / mole	17.58604916926113 kilojoule / mole	0.0
2.6.1.35-RXN	C00036 + C00037 = C00048 + C00049	5.0 millimolar / second	5.6888721975165595 kilojoule / mole	5.638681617506455 kilojoule / mole	5.638681617506455 kilojoule / mole	7.59730081271687 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	5.0 millimolar / second	-63.20180363413033 kilojoule / mole	-62.96466469472232 kilojoule / mole	-80.07950222944336 kilojoule / mole	-76.85048845124504 kilojoule / mole	0.0
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	5.0 millimolar / second	-22.390116860941134 kilojoule / mole	-22.386136020627788 kilojoule / mole	-22.386136020627788 kilojoule / mole	7.641910430629263 kilojoule / mole	0.0
N-METHYL-L-AMINO-ACID-OXIDASE-RXN-CPD-298/OXYGEN-MOLECULE/WATER//L-ALPHA-ALANINE/FORMALDEHYDE/HYDROGEN-PEROXIDE.78.	C00001 + C00007 + C02721 = C00027 + C00041 + C00067	5.0 millimolar / second	-68.9962422617597 kilojoule / mole	-49.716209283977506 kilojoule / mole	-66.83104681869854 kilojoule / mole	-41.76673276236767 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	5.0 millimolar / second	27.583323358306416 kilojoule / mole	27.605179785941328 kilojoule / mole	27.605179785941328 kilojoule / mole	-4.716786383102098 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	5.0 millimolar / second	20.345053421939724 kilojoule / mole	20.345053512248196 kilojoule / mole	3.2302159775271644 kilojoule / mole	20.685273201786618 kilojoule / mole	0.0
RXN-16774	C00003 + C00027 = C00007 + C00080 + C21424	5.0 millimolar / second	131.89141496345414 kilojoule / mole	110.27351077896284 kilojoule / mole	110.27351077896284 kilojoule / mole	30.404268943915838 kilojoule / mole	1.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	5.0 millimolar / second	22.274273316339645 kilojoule / mole	22.27427175112785 kilojoule / mole	22.27427175112785 kilojoule / mole	19.3280418048728 kilojoule / mole	0.0
