reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	5.0 millimolar / second	-32.510934857724 kilojoule / mole	-32.89249276669736 kilojoule / mole	-32.89249276669736 kilojoule / mole	-26.279119941067506 kilojoule / mole	0.0
GLUTACONYL-COA-DECARBOXYLASE-RXN	C00011 + C00877 = C00080 + C02411	5.0 millimolar / second	16.93297771257653 kilojoule / mole	1.5339777907093062 kilojoule / mole	18.64881532543034 kilojoule / mole	-7.552125331445433 kilojoule / mole	0.13907
RXN0-5224	C00001 + C00011 = C00080 + C00288	5.0 millimolar / second	-5.187235000808812 kilojoule / mole	-17.959089488860702 kilojoule / mole	-17.959089488860702 kilojoule / mole	-49.54271520616152 kilojoule / mole	0.0
RXN-1083	C00001 + C02411 = C03058	5.0 millimolar / second	0.4324579689143775 kilojoule / mole	0.3218313380114773 kilojoule / mole	0.3218313380114773 kilojoule / mole	-7.552125331459469 kilojoule / mole	0.13907
S-2-METHYLMALATE-DEHYDRATASE-RXN	C00001 + C01732 = C00815	5.0 millimolar / second	1.9867945547151749 kilojoule / mole	0.36407165121567964 kilojoule / mole	0.36407165121567964 kilojoule / mole	-7.55212533185418 kilojoule / mole	0.04028
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	5.0 millimolar / second	16.1622318415602 kilojoule / mole	16.162233131616752 kilojoule / mole	-0.9526044031042797 kilojoule / mole	-8.735099356282094 kilojoule / mole	0.0
RXN-11667	C01144 = C00001 + C00877	5.0 millimolar / second	3.27591793251122 kilojoule / mole	3.2759179542718075 kilojoule / mole	3.2759179542718075 kilojoule / mole	-7.552125331459669 kilojoule / mole	0.13907
METHYLASPARTATE-MUTASE-RXN	C00025 = C03618	5.0 millimolar / second	6.9883666004500355 kilojoule / mole	7.55453360334098 kilojoule / mole	7.55453360334098 kilojoule / mole	-7.5521253318599 kilojoule / mole	0.04028
1.1.1.272-RXN-R-2-HYDROXYGLUTARATE/NADP//2-KETOGLUTARATE/NADPH/PROTON.56.	C00006 + C01087 = C00005 + C00026 + C00080	5.0 millimolar / second	27.227525159910243 kilojoule / mole	31.666006763358318 kilojoule / mole	31.666006763358318 kilojoule / mole	-7.552125331861213 kilojoule / mole	0.04028
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	5.0 millimolar / second	27.583323358306416 kilojoule / mole	27.618033620291264 kilojoule / mole	27.618033620291264 kilojoule / mole	-12.27201194642214 kilojoule / mole	0.0
RXN-11662	C00004 + C00080 + C00332 = C00003 + C01144	5.0 millimolar / second	-16.889474845328778 kilojoule / mole	-16.354444855072874 kilojoule / mole	-16.354444855072874 kilojoule / mole	-7.552125331542076 kilojoule / mole	0.10324
MALATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00036 + C00080 = C00006 + C00149	5.0 millimolar / second	-29.4276561314241 kilojoule / mole	-29.43639946626729 kilojoule / mole	-29.43639946626729 kilojoule / mole	-7.552125331872893 kilojoule / mole	0.03583
METHYLASPARTATE-AMMONIA-LYASE-RXN	C03618 = C00014 + C01732	5.0 millimolar / second	4.48362875057893 kilojoule / mole	4.766708537887936 kilojoule / mole	-12.348128996833097 kilojoule / mole	-7.552125331859667 kilojoule / mole	0.04028
GLUTAMATE-DEHYDROGENASE-RXN	C00004 + C00014 + C00026 + C00080 = C00001 + C00003 + C00025	5.0 millimolar / second	-36.48157454370312 kilojoule / mole	-36.472380475362634 kilojoule / mole	-19.3575429406416 kilojoule / mole	-7.552125331861448 kilojoule / mole	0.04028
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	5.0 millimolar / second	-7.716096846263781 kilojoule / mole	-5.326569804969502 kilojoule / mole	-5.326569804969502 kilojoule / mole	-8.859163379320313 kilojoule / mole	0.0
ACETYL-COA-ACETYLTRANSFER-RXN	2 C00024 = C00010 + C00332	5.0 millimolar / second	24.96121615861489 kilojoule / mole	25.00548679811114 kilojoule / mole	25.00548679811114 kilojoule / mole	-7.552125331522835 kilojoule / mole	0.10324
RXN-1082	C00033 + C03058 = C00024 + C01087	5.0 millimolar / second	3.8520436592776974 kilojoule / mole	-2.0460625673969197 kilojoule / mole	-2.0460625673969197 kilojoule / mole	-7.552125331458957 kilojoule / mole	0.13907
CITRAMALATE-LYASE-RXN	C00815 = C00022 + C00033	5.0 millimolar / second	-2.8760864197276987 kilojoule / mole	-0.5928453948381964 kilojoule / mole	-17.70768292955923 kilojoule / mole	-9.336588223315362 kilojoule / mole	0.0
