reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8957	C00005 + C00011 + C00877 = C00006 + C18026	5.0 millimolar / second	-39.850515858687686 kilojoule / mole	-37.576620981642115 kilojoule / mole	-20.461783446921082 kilojoule / mole	-20.563780188927712 kilojoule / mole	0.0
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	5.0 millimolar / second	-14.212150054010465 kilojoule / mole	-13.72569818908977 kilojoule / mole	-13.72569818908977 kilojoule / mole	-51.13122576492684 kilojoule / mole	0.0
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	5.0 millimolar / second	-39.55379493750601 kilojoule / mole	-44.09547364537305 kilojoule / mole	-44.09547364537305 kilojoule / mole	-33.094789255923445 kilojoule / mole	0.0
RXN-12957	C00028 + C00527 = C00030 + C02411	5.0 millimolar / second	-4.271996296595717 kilojoule / mole	-45.51329514672619 kilojoule / mole	-45.51329514672619 kilojoule / mole	-23.92039730881037 kilojoule / mole	0.0
RXN-9092	C00002 + C00010 + C00989 = C00013 + C00020 + C11062	5.0 millimolar / second	-26.43411614945444 kilojoule / mole	-25.47908919786449 kilojoule / mole	-25.47908919786449 kilojoule / mole	-23.947209378836654 kilojoule / mole	0.0
SUCCCOASYN-RXN[CCO-CYTOSOL]-SUC/ATP/CO-A//SUC-COA/ADP/Pi.42.	C00002 + C00010 + C00042 = C00008 + C00009 + C00091	5.0 millimolar / second	-1.7513499411736575 kilojoule / mole	-1.7240627971107854 kilojoule / mole	-1.7240627971107854 kilojoule / mole	-17.447811916706524 kilojoule / mole	0.0
RXN-14103	C00016 + C00080 + C02630 = C00026 + C01352	5.0 millimolar / second	-0.14907495812690286 kilojoule / mole	1.6644686757789087 kilojoule / mole	1.6644686757789087 kilojoule / mole	-14.92463920830929 kilojoule / mole	0.0
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	5.0 millimolar / second	-18.759583182588386 kilojoule / mole	-19.440336169236723 kilojoule / mole	-19.440336169236723 kilojoule / mole	-24.06750055925577 kilojoule / mole	0.0
4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	C00004 + C00080 + C00232 = C00003 + C00989	5.0 millimolar / second	0.3823853604100691 kilojoule / mole	0.3893405578585166 kilojoule / mole	0.3893405578585166 kilojoule / mole	-14.321154689646086 kilojoule / mole	0.0
GLUTARYL-COA-DEHYDROG-RXN	C02411 + ETF__45__Reduced = C00080 + C00527 + C04253	5.0 millimolar / second	4.271996296595717 kilojoule / mole	24.901677110366556 kilojoule / mole	24.901677110366556 kilojoule / mole	-10.57241703161477 kilojoule / mole	0.2
RXN-16391	C18026 = C20238	5.0 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-10.57241721305036 kilojoule / mole	0.2
RXN-8958	C20238 = C18324	5.0 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-10.57241721305046 kilojoule / mole	0.2
RXN-8960	C00001 + C06028 = C06027	5.0 millimolar / second	3.686969438274673 kilojoule / mole	-3.2043595514115673 kilojoule / mole	-3.2043595514115673 kilojoule / mole	-10.572417213122211 kilojoule / mole	0.2
RXN-8890	C11062 = C00001 + C00877	5.0 millimolar / second	-10.85361710774373 kilojoule / mole	-10.716341491110482 kilojoule / mole	-10.716341491110482 kilojoule / mole	-17.34229641656887 kilojoule / mole	0.0
RXN-8959	C00080 + C04253 + C18324 = C06028 + ETF__45__Reduced	5.0 millimolar / second	-7.5268491326257845 kilojoule / mole	-28.919836528136017 kilojoule / mole	-28.919836528136017 kilojoule / mole	-10.572417031614762 kilojoule / mole	0.2
ISOCIT-CLEAV-RXN	C00311 = C00042 + C00048	5.0 millimolar / second	9.519832192639427 kilojoule / mole	9.439696585253328 kilojoule / mole	-7.675140949467706 kilojoule / mole	-21.076256674860186 kilojoule / mole	0.0
RXN-8961	C06027 = C00048 + C00100	5.0 millimolar / second	15.049597135861177 kilojoule / mole	16.63197845637298 kilojoule / mole	-0.4828590783480524 kilojoule / mole	-13.012844427914544 kilojoule / mole	0.0
RXN-8891	C00005 + C00080 + C00091 = C00006 + C00010 + C00232	5.0 millimolar / second	11.058348804426089 kilojoule / mole	10.505824282602756 kilojoule / mole	-6.609013252118277 kilojoule / mole	-15.704770223061182 kilojoule / mole	0.0
