reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	5.0 millimolar / second	-6.819476712687852 kilojoule / mole	-3.983447336081072 kilojoule / mole	-3.983447336081072 kilojoule / mole	-25.8230981940255 kilojoule / mole	0.0
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	5.0 millimolar / second	-32.51093485772401 kilojoule / mole	-32.8226211948125 kilojoule / mole	-32.8226211948125 kilojoule / mole	-25.733312718500745 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	10.0 millimolar / second	-5.187235000808812 kilojoule / mole	-4.7268676389427595 kilojoule / mole	-4.7268676389427595 kilojoule / mole	-29.707599183200802 kilojoule / mole	0.0
GLYOXYLATE-DEHYDROGENASE-ACYLATING-RXN	C00005 + C00080 + C00313 = C00006 + C00010 + C00048	2.5 millimolar / second	14.252751544061994 kilojoule / mole	13.865993425488805 kilojoule / mole	-3.248844109232229 kilojoule / mole	-11.451878349542648 kilojoule / mole	0.00565
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	5.0 millimolar / second	-23.328358352916297 kilojoule / mole	-23.915855431766616 kilojoule / mole	-23.915855431766616 kilojoule / mole	-11.451878166290813 kilojoule / mole	0.08956
RXN0-7075	C00024 + C00209 = C00033 + C00313	2.5 millimolar / second	-19.55345728096721 kilojoule / mole	-20.248046213294046 kilojoule / mole	-20.248046213294046 kilojoule / mole	-11.451878349063822 kilojoule / mole	0.00565
RXN-15632-L-LACTATE/NADP//PYRUVATE/NADPH/PROTON.38.	C00006 + C00186 = C00005 + C00022 + C00080	2.5 millimolar / second	26.62810029219453 kilojoule / mole	26.533900558830528 kilojoule / mole	26.533900558830528 kilojoule / mole	-11.451878158187359 kilojoule / mole	0.18096
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	2.5 millimolar / second	16.16223184156047 kilojoule / mole	14.228336930870606 kilojoule / mole	-2.8865006038504273 kilojoule / mole	-26.679960860941055 kilojoule / mole	0.0
OXALOACETASE-RXN	C00001 + C00036 = C00033 + C00080 + C00209	2.5 millimolar / second	-52.54732631872473 kilojoule / mole	-48.50466149179597 kilojoule / mole	-65.619499026517 kilojoule / mole	-72.1444309064374 kilojoule / mole	0.0
RXN-9086	C00002 + C00010 + C01013 = C00013 + C00020 + C05668	5.0 millimolar / second	1.9662286516722816 kilojoule / mole	6.123912168328307 kilojoule / mole	6.123912168328307 kilojoule / mole	-11.451878166274579 kilojoule / mole	0.08956
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	5.0 millimolar / second	27.5833233583064 kilojoule / mole	28.019902883968395 kilojoule / mole	28.019902883968395 kilojoule / mole	-14.214421093423287 kilojoule / mole	0.0
RXN-781	C00001 + C00894 = C00827	5.0 millimolar / second	-2.092265197749839 kilojoule / mole	-2.6497305924209567 kilojoule / mole	-2.6497305924209567 kilojoule / mole	-11.451878158202028 kilojoule / mole	0.18096
RXN-8963	C00005 + C00080 + C00083 = C00006 + C00010 + C00222	5.0 millimolar / second	9.907933190874758 kilojoule / mole	5.069826446872189 kilojoule / mole	-12.045011087848845 kilojoule / mole	-11.451878165886008 kilojoule / mole	0.08575
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	2.5 millimolar / second	-7.716096846263554 kilojoule / mole	-2.9128289982047084 kilojoule / mole	-2.9128289982047084 kilojoule / mole	-18.49809346060237 kilojoule / mole	0.0
RXN-6383	C05668 = C00001 + C00894	5.0 millimolar / second	-2.297968718618222 kilojoule / mole	-2.9274249408714343 kilojoule / mole	-2.9274249408714343 kilojoule / mole	-11.451878158210386 kilojoule / mole	0.18096
RXN-15724	C00033 + C00827 = C00024 + C00186	5.0 millimolar / second	2.6100752276759067 kilojoule / mole	-3.4167205600805897 kilojoule / mole	-3.4167205600805897 kilojoule / mole	-11.45187815821696 kilojoule / mole	0.18096
LACTATE-MALATE-TRANSHYDROGENASE-RXN	C00036 + C00186 = C00022 + C00149	2.5 millimolar / second	-2.799555839229413 kilojoule / mole	-2.8634712591669387 kilojoule / mole	-2.8634712591669387 kilojoule / mole	-19.399157114669297 kilojoule / mole	0.0
