reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8957	C00005 + C00011 + C00877 = C00006 + C18026	5.0 millimolar / second	-39.850515858687686 kilojoule / mole	-37.63356549406374 kilojoule / mole	-20.51872795934271 kilojoule / mole	-23.06333043955868 kilojoule / mole	0.0
PYRUVATE-CARBOXYLASE-RXN	C00002 + C00022 + C00288 = C00008 + C00009 + C00036 + C00080	5.0 millimolar / second	-4.927611499417402 kilojoule / mole	-4.851767600824534 kilojoule / mole	-4.851767600824534 kilojoule / mole	-17.433146269767963 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	5.0 millimolar / second	-5.187235000808812 kilojoule / mole	-5.284405396592253 kilojoule / mole	-5.284405396592253 kilojoule / mole	-20.94092697083342 kilojoule / mole	0.0
RXN-12957	C00028 + C00527 = C00030 + C02411	5.0 millimolar / second	-4.271996296595717 kilojoule / mole	-39.46409790344143 kilojoule / mole	-39.46409790344143 kilojoule / mole	-17.692767305283642 kilojoule / mole	0.0
RXN-9092	C00002 + C00010 + C00989 = C00013 + C00020 + C11062	5.0 millimolar / second	-26.43411614945444 kilojoule / mole	-25.502999359347218 kilojoule / mole	-25.502999359347218 kilojoule / mole	-20.423455696610134 kilojoule / mole	0.0
4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	C00004 + C00080 + C00232 = C00003 + C00989	5.0 millimolar / second	0.38238536041001225 kilojoule / mole	0.3891611598415303 kilojoule / mole	0.3891611598415303 kilojoule / mole	-13.237442104023504 kilojoule / mole	0.0
2.1.3.1-RXN	C00036 + C00100 = C00022 + C00683	5.0 millimolar / second	2.1831111312283156 kilojoule / mole	0.036231526243775125 kilojoule / mole	0.036231526243775125 kilojoule / mole	-11.30166365808953 kilojoule / mole	0.0
GLUTARYL-COA-DEHYDROG-RXN	C02411 + ETF__45__Reduced = C00080 + C00527 + C04253	5.0 millimolar / second	4.271996296595717 kilojoule / mole	25.167293881740253 kilojoule / mole	25.167293881740253 kilojoule / mole	-10.534082397007065 kilojoule / mole	0.2
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	5.0 millimolar / second	-8.353466868023588 kilojoule / mole	-8.35346951301249 kilojoule / mole	-8.35346951301249 kilojoule / mole	-11.369205878001669 kilojoule / mole	0.0
RXN-16391	C18026 = C20238	5.0 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-10.534082447487133 kilojoule / mole	0.2
RXN-8958	C20238 = C18324	5.0 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-10.534082447487215 kilojoule / mole	0.2
METHYLMALONYL-COA-EPIM-RXN	C00683 = C01213	5.0 millimolar / second	0.15463308194898673 kilojoule / mole	0.15461987148532352 kilojoule / mole	0.15461987148532352 kilojoule / mole	-11.25190581106785 kilojoule / mole	0.0
RXN-8960	C00001 + C06028 = C06027	5.0 millimolar / second	3.686969438274673 kilojoule / mole	-3.0317979473311834 kilojoule / mole	-3.0317979473311834 kilojoule / mole	-10.534082447505769 kilojoule / mole	0.2
RXN-8890	C11062 = C00001 + C00877	5.0 millimolar / second	-10.85361710774373 kilojoule / mole	-10.719772827247056 kilojoule / mole	-10.719772827247056 kilojoule / mole	-17.206843929774745 kilojoule / mole	0.0
RXN-8959	C00080 + C04253 + C18324 = C06028 + ETF__45__Reduced	5.0 millimolar / second	-7.5268491326257845 kilojoule / mole	-29.166341320482573 kilojoule / mole	-29.166341320482573 kilojoule / mole	-10.534082397007037 kilojoule / mole	0.2
RXN-8961	C06027 = C00048 + C00100	5.0 millimolar / second	15.049597135860907 kilojoule / mole	16.592347868007753 kilojoule / mole	-0.5224896667132803 kilojoule / mole	-11.232189916927599 kilojoule / mole	0.0
RXN-8891	C00005 + C00080 + C00091 = C00006 + C00010 + C00232	5.0 millimolar / second	11.058348804426032 kilojoule / mole	10.519665952545544 kilojoule / mole	-6.595171582175488 kilojoule / mole	-13.414036818005613 kilojoule / mole	0.0
