reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	5.0 millimolar / second	-2.7445003681897973 kilojoule / mole	-0.31691795823337543 kilojoule / mole	-0.31691795823337543 kilojoule / mole	-39.904207864006445 kilojoule / mole	0.0
GLUTACONYL-COA-DECARBOXYLASE-RXN	C00011 + C00877 = C00080 + C02411	5.0 millimolar / second	16.93297771257653 kilojoule / mole	1.0875278749923964 kilojoule / mole	18.20236540971343 kilojoule / mole	-3.640002804628377 kilojoule / mole	0.10192
RXN0-5224	C00001 + C00011 = C00080 + C00288	5.0 millimolar / second	-5.187235000808812 kilojoule / mole	-18.859494878768267 kilojoule / mole	-18.859494878768267 kilojoule / mole	-61.88278398298625 kilojoule / mole	0.0
RXN-1083	C00001 + C02411 = C03058	5.0 millimolar / second	0.4324579689143775 kilojoule / mole	0.042442221844267713 kilojoule / mole	0.042442221844267713 kilojoule / mole	-3.640002804739039 kilojoule / mole	0.10192
S-2-METHYLMALATE-DEHYDRATASE-RXN	C00001 + C01732 = C00815	5.0 millimolar / second	1.9867945547151749 kilojoule / mole	-0.8687007253847803 kilojoule / mole	-0.8687007253847803 kilojoule / mole	-3.6400028062765966 kilojoule / mole	0.06531
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	5.0 millimolar / second	16.1622318415602 kilojoule / mole	16.16221956368688 kilojoule / mole	-0.952617971034153 kilojoule / mole	-6.4873730858287235 kilojoule / mole	0.0
METHYLASPARTATE-MUTASE-RXN	C00025 = C03618	5.0 millimolar / second	6.9883666004500355 kilojoule / mole	6.389753435124969 kilojoule / mole	6.389753435124969 kilojoule / mole	-3.640002805527017 kilojoule / mole	0.07796
1.1.1.272-RXN-R-2-HYDROXYGLUTARATE/NADP//2-KETOGLUTARATE/NADPH/PROTON.56.	C00006 + C01087 = C00005 + C00026 + C00080	5.0 millimolar / second	27.227525159910243 kilojoule / mole	27.222887863633286 kilojoule / mole	27.222887863633286 kilojoule / mole	-3.6400028047410995 kilojoule / mole	0.10192
MALATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00036 + C00080 = C00006 + C00149	5.0 millimolar / second	-29.427656131423902 kilojoule / mole	-29.389330501856413 kilojoule / mole	-29.389330501856413 kilojoule / mole	-7.730382825431601 kilojoule / mole	0.0
3-HYDROXBUTYRYL-COA-DEHYDRATASE-RXN	C03561 = C00001 + C00877	5.0 millimolar / second	3.723500953392886 kilojoule / mole	3.7235047554535035 kilojoule / mole	3.7235047554535035 kilojoule / mole	-3.640002804740692 kilojoule / mole	0.10192
2.1.3.1-RXN	C00022 + C00683 = C00036 + C00100	5.0 millimolar / second	-2.183111131228074 kilojoule / mole	-4.866161672082042 kilojoule / mole	-4.866161672082042 kilojoule / mole	-9.324161899567645 kilojoule / mole	0.0
METHYLASPARTATE-AMMONIA-LYASE-RXN	C03618 = C00014 + C01732	5.0 millimolar / second	4.48362875057893 kilojoule / mole	4.998586830449726 kilojoule / mole	-12.116250704271307 kilojoule / mole	-3.6400028062342216 kilojoule / mole	0.06531
GLUTAMATE-DEHYDROGENASE-RXN	C00004 + C00014 + C00026 + C00080 = C00001 + C00003 + C00025	5.0 millimolar / second	-36.481574543703346 kilojoule / mole	-36.48954244582343 kilojoule / mole	-19.3747049111024 kilojoule / mole	-3.6400028055162474 kilojoule / mole	0.07796
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	5.0 millimolar / second	-7.716096846263781 kilojoule / mole	-4.919582683410816 kilojoule / mole	-4.919582683410816 kilojoule / mole	-7.434941872851182 kilojoule / mole	0.0
RXN-5901	C00005 + C00080 + C00332 = C00006 + C03561	5.0 millimolar / second	-17.206502832209253 kilojoule / mole	-17.201914959124537 kilojoule / mole	-17.201914959124537 kilojoule / mole	-3.640002804662771 kilojoule / mole	0.10192
ACETYL-COA-ACETYLTRANSFER-RXN	2 C00024 = C00010 + C00332	5.0 millimolar / second	24.96121615861489 kilojoule / mole	24.685413015963764 kilojoule / mole	24.685413015963764 kilojoule / mole	-3.640002804576394 kilojoule / mole	0.10192
RXN-1082	C00033 + C03058 = C00024 + C01087	5.0 millimolar / second	3.8520436592776974 kilojoule / mole	3.4194697092906443 kilojoule / mole	3.4194697092906443 kilojoule / mole	-3.6400028047315276 kilojoule / mole	0.10192
CITRAMALATE-LYASE-RXN	C00815 = C00022 + C00033	5.0 millimolar / second	-2.8760864197276987 kilojoule / mole	1.181046175794883 kilojoule / mole	-15.93379135892615 kilojoule / mole	-6.038331229852448 kilojoule / mole	0.0
