reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-18384	C00005 + C00011 + C00894 = C00006 + C01213	5.0 millimolar / second	-40.836293713945 kilojoule / mole	-40.78798349596556 kilojoule / mole	-23.67314596124453 kilojoule / mole	-12.4942334644854 kilojoule / mole	0.0
2-OXOBUTYRATE-SYNTHASE-RXN	C00011 + C00080 + C00100 + 2 C00138 = C00010 + C00109 + 2 C00139	5.0 millimolar / second	1.7911890349712394 kilojoule / mole	1.680709135439153 kilojoule / mole	1.680709135439153 kilojoule / mole	10.656093424366235 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	5.0 millimolar / second	19.810021191652694 kilojoule / mole	19.835946883593934 kilojoule / mole	19.835946883593934 kilojoule / mole	12.303636508322006 kilojoule / mole	0.0
RXN-16767	C21424 = C00004	5.0 millimolar / second	0.5321601063815251 kilojoule / mole	3.244832781143287 kilojoule / mole	3.244832781143287 kilojoule / mole	14.242854247656219 kilojoule / mole	0.0
PHOSGLYPHOS-RXN	C00002 + C00197 = C00008 + C00236	5.0 millimolar / second	19.315639861920175 kilojoule / mole	19.3262818842454 kilojoule / mole	19.3262818842454 kilojoule / mole	16.486691923704832 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	5.0 millimolar / second	-3.556927433845864 kilojoule / mole	-3.468388022749099 kilojoule / mole	-3.468388022749099 kilojoule / mole	4.303531486087861 kilojoule / mole	0.0
1.2.7.6-RXN	C00001 + C00118 + 2 C00139 = 3 C00080 + 2 C00138 + C00197	5.0 millimolar / second	-26.098062187153303 kilojoule / mole	-25.972187157183114 kilojoule / mole	-25.972187157183114 kilojoule / mole	-102.82505712396122 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	5.0 millimolar / second	16.1622318415602 kilojoule / mole	16.162231333198058 kilojoule / mole	-0.952606201522977 kilojoule / mole	-1.9176920233561654 kilojoule / mole	0.0
GAPOXNPHOSPHN-RXN	C00004 + C00080 + C00236 = C00003 + C00009 + C00118	5.0 millimolar / second	-4.602711492657768 kilojoule / mole	-4.601779892568985 kilojoule / mole	-21.716617427290018 kilojoule / mole	16.58232960726407 kilojoule / mole	0.0
MALATE-DEH-RXN[CCO-CYTOSOL]-MAL/NAD//OXALACETIC_ACID/NADH/PROTON.50.	C00004 + C00036 + C00080 = C00003 + C00149	5.0 millimolar / second	-29.558211165425092 kilojoule / mole	-29.558216108727148 kilojoule / mole	-29.558216108727148 kilojoule / mole	14.266804269948135 kilojoule / mole	0.0
RXN-15977	C00007 + C00100 = C00027 + C00894	5.0 millimolar / second	-71.86862986103537 kilojoule / mole	-52.524073219663805 kilojoule / mole	-52.524073219663805 kilojoule / mole	-31.151798159775097 kilojoule / mole	0.0
RXN-16774	C00003 + C00027 = C00007 + C00080 + C21424	5.0 millimolar / second	131.89141496345414 kilojoule / mole	109.68327217342176 kilojoule / mole	109.68327217342176 kilojoule / mole	29.8140303423044 kilojoule / mole	1.0
2.1.3.1-RXN	C00022 + C00683 = C00036 + C00100	5.0 millimolar / second	-2.1831111312283156 kilojoule / mole	-2.0400860235655234 kilojoule / mole	-2.0400860235655234 kilojoule / mole	-0.37904358578215924 kilojoule / mole	0.0
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	5.0 millimolar / second	-7.7160968462632695 kilojoule / mole	-7.676531462660081 kilojoule / mole	-7.676531462660081 kilojoule / mole	-2.790813772746162 kilojoule / mole	0.0
METHYLMALONYL-COA-EPIM-RXN	C01213 = C00683	5.0 millimolar / second	-0.15463308194898673 kilojoule / mole	-0.15463510885279308 kilojoule / mole	-0.15463510885279308 kilojoule / mole	0.7952494030180179 kilojoule / mole	0.0
