reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ISOCITDEH-RXN	C00005 + C00011 + C00026 = C00006 + C00311	5.0 millimolar / second	-5.475979454694226 kilojoule / mole	-5.389838502226928 kilojoule / mole	11.724999032494106 kilojoule / mole	-7.032249385670874 kilojoule / mole	0.0
GCVMULTI-RXN-GLY/THF/NAD//METHYLENE-THF/AMMONIUM/CARBON-DIOXIDE/NADH.56.	C00004 + C00011 + C00014 + C00143 = C00003 + C00037 + C00101	5.0 millimolar / second	-22.18646711534643 kilojoule / mole	-19.77692876331763 kilojoule / mole	-2.662091228596597 kilojoule / mole	-3.473170900435764 kilojoule / mole	0.0
FORMATETHFLIG-RXN-THF/ATP/FORMATE//10-FORMYL-THF/ADP/Pi.38.	C00002 + C00058 + C00101 = C00008 + C00009 + C00234	5.0 millimolar / second	-2.6749541579215474 kilojoule / mole	-2.0557720863927873 kilojoule / mole	-2.0557720863927873 kilojoule / mole	-6.398863331928628 kilojoule / mole	0.0
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	5.0 millimolar / second	-39.55379493750647 kilojoule / mole	-39.38469621091454 kilojoule / mole	-39.38469621091454 kilojoule / mole	-41.20882434019018 kilojoule / mole	0.0
FUMARATE-REDUCTASE-NADH-RXN	C00003 + C00042 = C00004 + C00080 + C00122	5.0 millimolar / second	61.21694462493679 kilojoule / mole	53.830646020802455 kilojoule / mole	53.830646020802455 kilojoule / mole	-1.7011079222606487 kilojoule / mole	0.33333
FUMHYDR-RXN[CCO-CYTOSOL]-MAL//FUM/WATER.28.	C00001 + C00122 = C00149	5.0 millimolar / second	-3.4300285975664337 kilojoule / mole	-3.339836827784176 kilojoule / mole	-3.339836827784176 kilojoule / mole	-2.4385432717868056 kilojoule / mole	0.0
THREONINE-RACEMASE-RXN	C00820 = C00188	5.0 millimolar / second	-10.045215204066324 kilojoule / mole	-4.556080047769141 kilojoule / mole	-4.556080047769141 kilojoule / mole	-3.1010204290673897 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	5.0 millimolar / second	-3.5569274338457717 kilojoule / mole	-3.7391068505923095 kilojoule / mole	-3.7391068505923095 kilojoule / mole	-6.697638383880014 kilojoule / mole	0.0
METHENYLTHFCYCLOHYDRO-RXN-5-10-METHENYL-THF/WATER//10-FORMYL-THF/PROTON.46.	C00080 + C00234 = C00001 + C00445	5.0 millimolar / second	4.698385017943565 kilojoule / mole	4.756185848127955 kilojoule / mole	4.756185848127955 kilojoule / mole	-2.5141157332344077 kilojoule / mole	0.0
RXN-14103	C00016 + C00080 + C02630 = C00026 + C01352	5.0 millimolar / second	-0.14907495812690286 kilojoule / mole	1.0158732748923174 kilojoule / mole	1.0158732748923174 kilojoule / mole	-6.494364785742535 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	5.0 millimolar / second	16.162231841560015 kilojoule / mole	16.162231778411726 kilojoule / mole	-0.9526057563093054 kilojoule / mole	-5.607090867515518 kilojoule / mole	0.0
THREDEHYD-RXN	C00188 = C00014 + C00109	5.0 millimolar / second	-24.091969719207157 kilojoule / mole	-24.42886267613932 kilojoule / mole	-41.54370021086035 kilojoule / mole	-21.245600989162373 kilojoule / mole	0.0
METHYLENETHFDEHYDROG-NADP-RXN-METHYLENE-THF/NADP//5-10-METHENYL-THF/NADPH.44.	C00005 + C00445 = C00006 + C00143	5.0 millimolar / second	-8.773132576010198 kilojoule / mole	-8.731959321639886 kilojoule / mole	-8.731959321639886 kilojoule / mole	-5.822636696014142 kilojoule / mole	0.0
4.1.2.42-RXN	C00037 + C00084 = C00820	5.0 millimolar / second	0.08155475338753604 kilojoule / mole	-7.114373450329714 kilojoule / mole	10.00046408439132 kilojoule / mole	-1.7011079222680419 kilojoule / mole	0.33333
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	5.0 millimolar / second	-7.716096846263781 kilojoule / mole	-5.688738487491097 kilojoule / mole	-5.688738487491097 kilojoule / mole	-6.396295868589569 kilojoule / mole	0.0
ISOCIT-CLEAV-RXN	C00311 = C00042 + C00048	5.0 millimolar / second	9.51983219263957 kilojoule / mole	11.988507184015024 kilojoule / mole	-5.126330350706009 kilojoule / mole	-7.5177982135152135 kilojoule / mole	0.0
ACETALD-DEHYDROG-RXN	C00004 + C00024 + C00080 = C00003 + C00010 + C00084	5.0 millimolar / second	17.62287471273561 kilojoule / mole	16.63975380147167 kilojoule / mole	-0.47508373324936315 kilojoule / mole	-1.701107922266388 kilojoule / mole	0.33333
