reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	5.0 millimolar / second	-32.510934857724 kilojoule / mole	-32.56505827230993 kilojoule / mole	-32.56505827230993 kilojoule / mole	-33.52523800723822 kilojoule / mole	0.0
RXN-13029	C00011 + C00136 = C00080 + C18026	5.0 millimolar / second	13.702958804193713 kilojoule / mole	-0.2770059190277241 kilojoule / mole	16.83783161569331 kilojoule / mole	-7.032198417402113 kilojoule / mole	0.13473
RXN0-5224	C00001 + C00011 = C00080 + C00288	5.0 millimolar / second	-5.187235000808812 kilojoule / mole	-18.422296460546328 kilojoule / mole	-18.422296460546328 kilojoule / mole	-62.97217518288512 kilojoule / mole	0.0
FUMARATE-REDUCTASE-NADH-RXN	C00004 + C00080 + C00122 = C00003 + C00042	5.0 millimolar / second	-61.21694462493679 kilojoule / mole	-61.32714895823977 kilojoule / mole	-61.32714895823977 kilojoule / mole	-33.905456229496316 kilojoule / mole	0.0
FUMHYDR-RXN[CCO-CYTOSOL]-MAL//FUM/WATER.28.	C00149 = C00001 + C00122	5.0 millimolar / second	3.4300285975664337 kilojoule / mole	3.4326437914858663 kilojoule / mole	3.4326437914858663 kilojoule / mole	-10.78375488355614 kilojoule / mole	0.0
RXN-9092	C00002 + C00010 + C00989 = C00013 + C00020 + C11062	5.0 millimolar / second	-26.43411614945444 kilojoule / mole	-25.509317756409963 kilojoule / mole	-25.509317756409963 kilojoule / mole	-13.731442875813665 kilojoule / mole	0.0
SUCCCOASYN-RXN[CCO-CYTOSOL]-SUC/ATP/CO-A//SUC-COA/ADP/Pi.42.	C00002 + C00010 + C00042 = C00008 + C00009 + C00091	5.0 millimolar / second	-1.7513499411736575 kilojoule / mole	-1.7037243661285872 kilojoule / mole	-1.7037243661285872 kilojoule / mole	-12.12271504915624 kilojoule / mole	0.0
MALATE-DEH-RXN[CCO-CYTOSOL]-MAL/NAD//OXALACETIC_ACID/NADH/PROTON.50.	C00004 + C00036 + C00080 = C00003 + C00149	5.0 millimolar / second	-29.558211165424837 kilojoule / mole	-29.550910550097708 kilojoule / mole	-29.550910550097708 kilojoule / mole	-15.034508741854225 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	5.0 millimolar / second	27.5833233583064 kilojoule / mole	27.570120090013194 kilojoule / mole	27.570120090013194 kilojoule / mole	-21.70063184426304 kilojoule / mole	0.0
RXN-13230	C06028 = C18323	5.0 millimolar / second	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	-7.032198417397543 kilojoule / mole	0.13473
RXN-8965	C00001 + C18323 = C01011	5.0 millimolar / second	-0.3988046682220556 kilojoule / mole	-0.5937852238021117 kilojoule / mole	-0.5937852238021117 kilojoule / mole	-7.032198417397255 kilojoule / mole	0.13473
4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	C00004 + C00080 + C00232 = C00003 + C00989	5.0 millimolar / second	0.3823853604100691 kilojoule / mole	0.38123523397376957 kilojoule / mole	0.38123523397376957 kilojoule / mole	-7.6836799822239845 kilojoule / mole	0.0
CITRAMALYL-COA-LYASE-RXN	C01011 = C00022 + C00024	5.0 millimolar / second	7.059838100394472 kilojoule / mole	8.900394082665626 kilojoule / mole	-8.214443452055407 kilojoule / mole	-13.141405829506583 kilojoule / mole	0.0
RXN-16391	C18026 = C20238	5.0 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-7.032198417289301 kilojoule / mole	0.13473
RXN-8958	C20238 = C18324	5.0 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-7.032198417255797 kilojoule / mole	0.13473
BUTYRYL-COA-DEHYDROGENASE-RXN	C00877 + ETF__45__Reduced = C00080 + C00136 + C04253	5.0 millimolar / second	9.83954537311729 kilojoule / mole	46.898714365794405 kilojoule / mole	46.898714365794405 kilojoule / mole	-7.032198021272734 kilojoule / mole	0.13473
RXN-8890	C11062 = C00001 + C00877	5.0 millimolar / second	-10.85361710774373 kilojoule / mole	-7.032198438714446 kilojoule / mole	-7.032198438714446 kilojoule / mole	-7.03219843518974 kilojoule / mole	0.05692
RXN-8959	C00080 + C04253 + C18324 = C06028 + ETF__45__Reduced	5.0 millimolar / second	-7.5268491326257845 kilojoule / mole	-49.613744661943606 kilojoule / mole	-49.613744661943606 kilojoule / mole	-7.032198021272748 kilojoule / mole	0.13473
RXN-8891	C00005 + C00080 + C00091 = C00006 + C00010 + C00232	5.0 millimolar / second	11.058348804425918 kilojoule / mole	11.17652401492643 kilojoule / mole	-5.938313519794603 kilojoule / mole	-8.171927631398978 kilojoule / mole	0.0
