reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PYRUVATE-CARBOXYLASE-RXN	C00002 + C00022 + C00288 = C00008 + C00009 + C00036 + C00080	5.0 millimolar / second	-4.927611499417402 kilojoule / mole	-4.650878001254041 kilojoule / mole	-4.650878001254041 kilojoule / mole	-41.54583939280318 kilojoule / mole	0.0
GLUTACONYL-COA-DECARBOXYLASE-RXN	C00011 + C00877 = C00080 + C02411	5.0 millimolar / second	16.93297771257653 kilojoule / mole	16.18905755619053 kilojoule / mole	33.30389509091156 kilojoule / mole	-6.630725806274783 kilojoule / mole	0.00851
RXN0-5224	C00001 + C00011 = C00080 + C00288	5.0 millimolar / second	-5.187235000808812 kilojoule / mole	-6.847617424932087 kilojoule / mole	-6.847617424932087 kilojoule / mole	-52.2096833484531 kilojoule / mole	0.0
FUMARATE-REDUCTASE-NADH-RXN	C00004 + C00080 + C00122 = C00003 + C00042	5.0 millimolar / second	-61.21694462493679 kilojoule / mole	-59.57083371924462 kilojoule / mole	-59.57083371924462 kilojoule / mole	-31.03495556699812 kilojoule / mole	0.0
KETOGLUTREDUCT-RXN	C00003 + C01087 = C00004 + C00026 + C00080	5.0 millimolar / second	27.358080193911547 kilojoule / mole	20.874015116739564 kilojoule / mole	20.874015116739564 kilojoule / mole	-6.630725800435004 kilojoule / mole	0.17342
1.4.1.21-RXN-L-ASPARTATE/NADP/WATER//OXALACETIC_ACID/AMMONIUM/NADPH/PROTON.62.	C00005 + C00014 + C00036 + C00080 = C00001 + C00006 + C00049	5.0 millimolar / second	-39.1955939030197 kilojoule / mole	-39.128835989590534 kilojoule / mole	-22.0139984548695 kilojoule / mole	-13.75646956189573 kilojoule / mole	0.0
RXN-1083	C00001 + C02411 = C03058	5.0 millimolar / second	0.4324579689143775 kilojoule / mole	-2.33929528481642 kilojoule / mole	-2.33929528481642 kilojoule / mole	-6.6307258011623675 kilojoule / mole	0.0622
RXN-9092	C00002 + C00010 + C00989 = C00013 + C00020 + C11062	5.0 millimolar / second	-26.43411614945444 kilojoule / mole	-23.072421030443707 kilojoule / mole	-23.072421030443707 kilojoule / mole	-11.72951066079722 kilojoule / mole	0.0
S-2-METHYLMALATE-DEHYDRATASE-RXN	C00001 + C01732 = C00815	5.0 millimolar / second	1.9867945547151749 kilojoule / mole	-5.624455603004199 kilojoule / mole	-5.624455603004199 kilojoule / mole	-6.630725800428128 kilojoule / mole	0.17342
SUCCCOASYN-RXN[CCO-CYTOSOL]-SUC/ATP/CO-A//SUC-COA/ADP/Pi.42.	C00002 + C00010 + C00042 = C00008 + C00009 + C00091	5.0 millimolar / second	-1.7513499411732028 kilojoule / mole	-1.025256860226487 kilojoule / mole	-1.025256860226487 kilojoule / mole	-10.002487288115653 kilojoule / mole	0.0
METHYLASPARTATE-MUTASE-RXN	C00025 = C03618	5.0 millimolar / second	6.9883666004500355 kilojoule / mole	6.629880552720947 kilojoule / mole	6.629880552720947 kilojoule / mole	-6.630725800437053 kilojoule / mole	0.17342
4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	C00004 + C00080 + C00232 = C00003 + C00989	5.0 millimolar / second	0.3823853604100691 kilojoule / mole	0.36270999730679965 kilojoule / mole	0.36270999730679965 kilojoule / mole	-7.3109436034123165 kilojoule / mole	0.0
METHYLASPARTATE-AMMONIA-LYASE-RXN	C03618 = C00014 + C01732	5.0 millimolar / second	4.48362875057893 kilojoule / mole	4.304391446241373 kilojoule / mole	-12.810446088479662 kilojoule / mole	-6.630725800444769 kilojoule / mole	0.17342
GLUTAMATE-DEHYDROGENASE-RXN	C00004 + C00014 + C00026 + C00080 = C00001 + C00003 + C00025	5.0 millimolar / second	-36.48157454370329 kilojoule / mole	-36.51767713607266 kilojoule / mole	-19.402839601351634 kilojoule / mole	-6.630725800436874 kilojoule / mole	0.17342
RXN-1082	C00033 + C03058 = C00024 + C01087	5.0 millimolar / second	3.852043659277342 kilojoule / mole	11.897627059419284 kilojoule / mole	11.897627059419284 kilojoule / mole	-6.630725801155831 kilojoule / mole	0.0622
ASPARTASE-RXN	C00049 = C00014 + C00122	5.0 millimolar / second	13.197966369162486 kilojoule / mole	13.195357666770096 kilojoule / mole	-3.9194798679509373 kilojoule / mole	-10.876260786382684 kilojoule / mole	0.0
RXN-8890	C11062 = C00001 + C00877	5.0 millimolar / second	-10.85361710774373 kilojoule / mole	-9.923516490231426 kilojoule / mole	-9.923516490231426 kilojoule / mole	-8.068530252697377 kilojoule / mole	0.0
CITRAMALATE-LYASE-RXN	C00815 = C00022 + C00033	5.0 millimolar / second	-2.8760864197276987 kilojoule / mole	4.316941749258129 kilojoule / mole	-12.797895785462904 kilojoule / mole	-6.864469628206701 kilojoule / mole	0.0
RXN-8891	C00005 + C00080 + C00091 = C00006 + C00010 + C00232	5.0 millimolar / second	11.058348804426089 kilojoule / mole	8.790929742824709 kilojoule / mole	-8.323907791896325 kilojoule / mole	-7.989945681188959 kilojoule / mole	0.0
