reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-18384	C00005 + C00011 + C00894 = C00006 + C01213	5.0 millimolar / second	-40.836293713945 kilojoule / mole	-40.781122449899236 kilojoule / mole	-23.666284915178206 kilojoule / mole	-20.22995378515422 kilojoule / mole	0.0
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	5.0 millimolar / second	-32.510934857724 kilojoule / mole	-32.59083300791522 kilojoule / mole	-32.59083300791522 kilojoule / mole	-26.888837384374927 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	5.0 millimolar / second	19.81002119165261 kilojoule / mole	19.83966605549407 kilojoule / mole	19.83966605549407 kilojoule / mole	10.489144493873624 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	5.0 millimolar / second	-5.187235000808812 kilojoule / mole	-5.110357488589609 kilojoule / mole	-5.110357488589609 kilojoule / mole	-35.621431905182185 kilojoule / mole	0.0
RXN-16767	C21424 = C00004	5.0 millimolar / second	0.5321601063815251 kilojoule / mole	3.633478264829558 kilojoule / mole	3.633478264829558 kilojoule / mole	11.462066624523791 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	5.0 millimolar / second	-63.201803634130385 kilojoule / mole	-62.92343974389102 kilojoule / mole	-80.03827727861206 kilojoule / mole	-80.30611349450191 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NADP/WATER//OXALACETIC_ACID/AMMONIUM/NADPH/PROTON.62.	C00005 + C00014 + C00036 + C00080 = C00001 + C00006 + C00049	5.0 millimolar / second	-39.19559390301998 kilojoule / mole	-39.18166031470806 kilojoule / mole	-22.066822779987028 kilojoule / mole	8.271254615068663 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	5.0 millimolar / second	-3.5569274338458854 kilojoule / mole	-3.4556503572873414 kilojoule / mole	-3.4556503572873414 kilojoule / mole	-0.8946746381322572 kilojoule / mole	0.0
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	5.0 millimolar / second	-22.39011686094136 kilojoule / mole	-22.385433559412146 kilojoule / mole	-22.385433559412146 kilojoule / mole	8.09002749852347 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	5.0 millimolar / second	16.1622318415602 kilojoule / mole	16.162227400985316 kilojoule / mole	-0.9526101337357177 kilojoule / mole	-1.5793199196261227 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	5.0 millimolar / second	-6.843282680861449 kilojoule / mole	-6.838354327943009 kilojoule / mole	-6.838354327943009 kilojoule / mole	-4.897345565729477 kilojoule / mole	0.0
MALATE-DEH-RXN[CCO-CYTOSOL]-MAL/NAD//OXALACETIC_ACID/NADH/PROTON.50.	C00004 + C00036 + C00080 = C00003 + C00149	5.0 millimolar / second	-29.55821116542461 kilojoule / mole	-29.55821628776455 kilojoule / mole	-29.55821628776455 kilojoule / mole	12.592824906403472 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	5.0 millimolar / second	27.583323358306416 kilojoule / mole	27.60899279215386 kilojoule / mole	27.60899279215386 kilojoule / mole	-7.119291567787574 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	5.0 millimolar / second	20.345053421939667 kilojoule / mole	20.345082001902618 kilojoule / mole	3.230244467181585 kilojoule / mole	19.29493370499949 kilojoule / mole	0.0
RXN-15977	C00007 + C00100 = C00027 + C00894	5.0 millimolar / second	-71.86862986103537 kilojoule / mole	-49.75281566471172 kilojoule / mole	-49.75281566471172 kilojoule / mole	-27.280055771115048 kilojoule / mole	0.0
RXN-16774	C00003 + C00027 = C00007 + C00080 + C21424	5.0 millimolar / second	131.89141496345414 kilojoule / mole	106.50173746897825 kilojoule / mole	106.50173746897825 kilojoule / mole	26.63249561751141 kilojoule / mole	1.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	5.0 millimolar / second	22.274273316339645 kilojoule / mole	22.274344649548144 kilojoule / mole	22.274344649548144 kilojoule / mole	19.146962055443097 kilojoule / mole	0.0
RXN-8964	C00091 + C00149 = C00042 + C04348	5.0 millimolar / second	-5.964746905090124 kilojoule / mole	-5.938431942988413 kilojoule / mole	-5.938431942988413 kilojoule / mole	-3.608901331995767 kilojoule / mole	0.0
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	5.0 millimolar / second	-8.353466868023588 kilojoule / mole	-8.353466466496094 kilojoule / mole	-8.353466466496094 kilojoule / mole	-7.106972788887353 kilojoule / mole	0.0
ISOCIT-CLEAV-RXN	C00042 + C00048 = C00311	5.0 millimolar / second	-9.51983219263957 kilojoule / mole	-9.520994339127938 kilojoule / mole	7.593843195593095 kilojoule / mole	8.59306448096935 kilojoule / mole	0.0
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	5.0 millimolar / second	8.55195444534661 kilojoule / mole	8.558496796662753 kilojoule / mole	-8.55634073805828 kilojoule / mole	-5.667303041254113 kilojoule / mole	0.0
