reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-18384	C00005 + C00011 + C00894 = C00006 + C01213	5.0 millimolar / second	-40.836293713945 kilojoule / mole	-40.92537202440941 kilojoule / mole	-23.810534489688383 kilojoule / mole	-29.515480343348617 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	5.0 millimolar / second	28.13123107157017 kilojoule / mole	22.4781094742163 kilojoule / mole	22.4781094742163 kilojoule / mole	-16.203752886073485 kilojoule / mole	0.04557
S-2-METHYLMALATE-DEHYDRATASE-RXN	C00001 + C01732 = C00815	5.0 millimolar / second	1.9867945547151749 kilojoule / mole	-4.865121507493493 kilojoule / mole	-4.865121507493493 kilojoule / mole	-16.20375287602073 kilojoule / mole	0.19304
LACCOA-RXN	C00100 + C00256 = C00163 + C00827	5.0 millimolar / second	-12.743669240302523 kilojoule / mole	-14.822552414347129 kilojoule / mole	-14.822552414347129 kilojoule / mole	-16.203752885625413 kilojoule / mole	0.04557
DLACTDEHYDROGNAD-RXN	C00004 + C00022 + C00080 = C00003 + C00256	5.0 millimolar / second	-23.680307830950255 kilojoule / mole	-21.458734876849828 kilojoule / mole	-21.458734876849828 kilojoule / mole	-17.525256955212264 kilojoule / mole	0.0
METHYLASPARTATE-MUTASE-RXN	C00025 = C03618	5.0 millimolar / second	6.9883666004500355 kilojoule / mole	6.547039493086912 kilojoule / mole	6.547039493086912 kilojoule / mole	-16.203752876115626 kilojoule / mole	0.19304
LACTOYL-COA-DEHYDRATASE-RXN	C00827 = C00001 + C00894	5.0 millimolar / second	2.092265197749839 kilojoule / mole	1.545344212232029 kilojoule / mole	1.545344212232029 kilojoule / mole	-16.20375288586611 kilojoule / mole	0.04557
METHYLASPARTATE-AMMONIA-LYASE-RXN	C03618 = C00014 + C01732	5.0 millimolar / second	4.48362875057893 kilojoule / mole	4.262858433149306 kilojoule / mole	-12.851979101571727 kilojoule / mole	-16.2037528761616 kilojoule / mole	0.19304
GLUTDEHYD-RXN	C00005 + C00014 + C00026 + C00080 = C00001 + C00006 + C00025	5.0 millimolar / second	-36.35101950970204 kilojoule / mole	-36.53011287052606 kilojoule / mole	-19.415275335805024 kilojoule / mole	-16.203752876278664 kilojoule / mole	0.19304
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	5.0 millimolar / second	-8.353466868023588 kilojoule / mole	-10.28386241229789 kilojoule / mole	-10.28386241229789 kilojoule / mole	-16.20375288637289 kilojoule / mole	0.04557
ACETATE--COA-LIGASE-ADP-FORMING-RXN	C00002 + C00010 + C00033 = C00008 + C00009 + C00024	5.0 millimolar / second	4.750656085799214 kilojoule / mole	4.710031682011867 kilojoule / mole	4.710031682011867 kilojoule / mole	-18.609703922398733 kilojoule / mole	0.0
PROPANOATECOA-LIGASE-RXN	C00002 + C00010 + C00163 = C00008 + C00009 + C00100	5.0 millimolar / second	11.805902603180975 kilojoule / mole	11.343330139875794 kilojoule / mole	11.343330139875794 kilojoule / mole	-16.203752885911335 kilojoule / mole	0.04557
CITRAMALATE-LYASE-RXN	C00815 = C00022 + C00033	5.0 millimolar / second	-2.8760864197276987 kilojoule / mole	3.4607061600153184 kilojoule / mole	-13.654131374705715 kilojoule / mole	-17.463309421930596 kilojoule / mole	0.0
