reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	5.0 millimolar / second	-6.819476712687852 kilojoule / mole	-5.9912768971217165 kilojoule / mole	-5.9912768971217165 kilojoule / mole	-25.865052176480344 kilojoule / mole	0.0
GCVMULTI-RXN-GLY/THF/NAD//METHYLENE-THF/AMMONIUM/CARBON-DIOXIDE/NADH.56.	C00004 + C00011 + C00014 + C00143 = C00003 + C00037 + C00101	5.0 millimolar / second	-22.18646711534643 kilojoule / mole	-32.64781744634337 kilojoule / mole	-15.532979911622336 kilojoule / mole	-9.312985493025904 kilojoule / mole	0.06424
RXN0-5224	C00001 + C00011 = C00080 + C00288	5.0 millimolar / second	-5.187235000808812 kilojoule / mole	-15.501147787715308 kilojoule / mole	-15.501147787715308 kilojoule / mole	-56.00726200112565 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	5.0 millimolar / second	3.8108873820314386 kilojoule / mole	3.748429152485548 kilojoule / mole	3.748429152485548 kilojoule / mole	-9.31298549309525 kilojoule / mole	0.06424
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	5.0 millimolar / second	-23.328358352916467 kilojoule / mole	-23.41774635837304 kilojoule / mole	-23.41774635837304 kilojoule / mole	-12.016758354405766 kilojoule / mole	0.0
PHOSACETYLTRANS-RXN	C00010 + C00227 = C00009 + C00024	5.0 millimolar / second	-8.878981560285865 kilojoule / mole	-8.565476870004954 kilojoule / mole	-8.565476870004954 kilojoule / mole	-9.868217769994263 kilojoule / mole	0.0
RXN0-6562	C00001 + C03232 = C00009 + C00168	5.0 millimolar / second	-17.216717711750917 kilojoule / mole	-17.204292195161774 kilojoule / mole	-34.3191297298828 kilojoule / mole	-9.312985493105845 kilojoule / mole	0.06424
RXN-7566	C00009 + C00037 + C00080 + C00342 = C00001 + C00014 + C00227 + C00343	5.0 millimolar / second	-2.7069868415694742 kilojoule / mole	-7.038493160512997 kilojoule / mole	-7.038493160512997 kilojoule / mole	-9.31298549309948 kilojoule / mole	0.06424
GLYOHMETRANS-RXN-SER/THF//GLY/METHYLENE-THF/WATER.33.	C00065 + C00101 = C00001 + C00037 + C00143	5.0 millimolar / second	-6.75949647425108 kilojoule / mole	-6.718670260281409 kilojoule / mole	-6.718670260281409 kilojoule / mole	-9.312985493097912 kilojoule / mole	0.06424
RXN-15513	C00631 = C00197	5.0 millimolar / second	-4.52040798250934 kilojoule / mole	-4.607180822211952 kilojoule / mole	-4.607180822211952 kilojoule / mole	-9.31298549309695 kilojoule / mole	0.06424
SERINE-GLYOXYLATE-AMINOTRANSFERASE-RXN	C00037 + C00168 = C00048 + C00065	5.0 millimolar / second	4.27561409044354 kilojoule / mole	4.1832051805335535 kilojoule / mole	4.1832051805335535 kilojoule / mole	-9.312985493095718 kilojoule / mole	0.06424
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	5.0 millimolar / second	27.5833233583064 kilojoule / mole	27.723729530796458 kilojoule / mole	27.723729530796458 kilojoule / mole	-11.34109686457664 kilojoule / mole	0.0
RXN-13230	C06028 = C18323	5.0 millimolar / second	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	-9.31298549114995 kilojoule / mole	0.14062
RXN-8965	C00001 + C18323 = C01011	5.0 millimolar / second	-0.3988046682220556 kilojoule / mole	-1.6467971791759484 kilojoule / mole	-1.6467971791759484 kilojoule / mole	-9.312985491149348 kilojoule / mole	0.14062
RXN-8968	C00002 + C00005 + C00010 + C00080 + C01013 = C00001 + C00006 + C00013 + C00020 + C00100	5.0 millimolar / second	-60.756130241744586 kilojoule / mole	-53.12872031530554 kilojoule / mole	-53.12872031530554 kilojoule / mole	-34.80527962986844 kilojoule / mole	0.0
RXN-8963	C00005 + C00080 + C00083 = C00006 + C00010 + C00222	5.0 millimolar / second	9.907933190874928 kilojoule / mole	10.097868954372176 kilojoule / mole	-7.016968580348858 kilojoule / mole	-10.661443272611985 kilojoule / mole	0.0
CITRAMALYL-COA-LYASE-RXN	C01011 = C00022 + C00024	5.0 millimolar / second	7.059838100394472 kilojoule / mole	7.208275262842046 kilojoule / mole	-9.906562271878986 kilojoule / mole	-11.779907976590994 kilojoule / mole	0.0
PGLYCDEHYDROG-RXN	C00003 + C00197 = C00004 + C00080 + C03232	5.0 millimolar / second	33.927608269133714 kilojoule / mole	33.91020211546977 kilojoule / mole	33.91020211546977 kilojoule / mole	-9.312985493096647 kilojoule / mole	0.06424
RXN-8960	C06027 = C00001 + C06028	5.0 millimolar / second	-3.686969438274673 kilojoule / mole	-3.4723759188173036 kilojoule / mole	-3.4723759188173036 kilojoule / mole	-9.312985491150638 kilojoule / mole	0.14062
RXN-8961	C00048 + C00100 = C06027	5.0 millimolar / second	-15.049597135861177 kilojoule / mole	-23.212576949161193 kilojoule / mole	-6.097739414440159 kilojoule / mole	-9.312985493094635 kilojoule / mole	0.06424
