reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	5.0 millimolar / second	-2.7445003681897973 kilojoule / mole	20.33241923203561 kilojoule / mole	20.33241923203561 kilojoule / mole	-14.152568768717469 kilojoule / mole	0.0
PYRUVATE-CARBOXYLASE-RXN	C00002 + C00022 + C00288 = C00008 + C00009 + C00036 + C00080	5.0 millimolar / second	-4.927611499417367 kilojoule / mole	-4.774695473323016 kilojoule / mole	-4.774695473323016 kilojoule / mole	-44.12227830261856 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	5.0 millimolar / second	19.810021191652595 kilojoule / mole	18.789254272151364 kilojoule / mole	18.789254272151364 kilojoule / mole	-12.112924189262415 kilojoule / mole	0.13432
RXN0-5224	C00001 + C00011 = C00080 + C00288	10.0 millimolar / second	-5.187235000808812 kilojoule / mole	-4.549568639841303 kilojoule / mole	-4.549568639841303 kilojoule / mole	-18.356393417594607 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	5.0 millimolar / second	-63.201803634130385 kilojoule / mole	-58.79444273122922 kilojoule / mole	-75.90928026595024 kilojoule / mole	-57.86021906918042 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	5.0 millimolar / second	-39.326148937021344 kilojoule / mole	-39.302466537173444 kilojoule / mole	-22.18762900245241 kilojoule / mole	-16.03918503676546 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	5.0 millimolar / second	-3.5569274338457717 kilojoule / mole	-12.112924182866095 kilojoule / mole	-12.112924182866095 kilojoule / mole	-12.112924192183481 kilojoule / mole	0.05975
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	5.0 millimolar / second	-22.390116860941134 kilojoule / mole	-22.377172294721404 kilojoule / mole	-22.377172294721404 kilojoule / mole	-18.689090404367242 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	5.0 millimolar / second	16.1622318415602 kilojoule / mole	16.23709443645115 kilojoule / mole	-0.8777430982698828 kilojoule / mole	-12.11292418927574 kilojoule / mole	0.13432
RXN-14047	C00311 = C00158	5.0 millimolar / second	-6.843282680861449 kilojoule / mole	-6.929051733186617 kilojoule / mole	-6.929051733186617 kilojoule / mole	-12.11292418934543 kilojoule / mole	0.13432
MALATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00036 + C00080 = C00006 + C00149	5.0 millimolar / second	-29.4276561314241 kilojoule / mole	-29.324012614785417 kilojoule / mole	-29.324012614785417 kilojoule / mole	-24.231573223833223 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	5.0 millimolar / second	20.345053421939724 kilojoule / mole	20.345052462184963 kilojoule / mole	3.23021492746393 kilojoule / mole	-14.2613836370241 kilojoule / mole	0.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	5.0 millimolar / second	22.274273316339418 kilojoule / mole	22.274266996538127 kilojoule / mole	22.274266996538127 kilojoule / mole	-13.732752409231981 kilojoule / mole	0.0
RXN-8964	C00091 + C00149 = C00042 + C04348	5.0 millimolar / second	-5.964746905090124 kilojoule / mole	-10.770241195449032 kilojoule / mole	-10.770241195449032 kilojoule / mole	-12.112924188948796 kilojoule / mole	0.13432
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	5.0 millimolar / second	-8.353466868023588 kilojoule / mole	-13.128646891095949 kilojoule / mole	-13.128646891095949 kilojoule / mole	-12.112924189771755 kilojoule / mole	0.13432
METHYLMALONYL-COA-EPIM-RXN	C00683 = C01213	5.0 millimolar / second	0.15463308194898673 kilojoule / mole	-9.470589728283953 kilojoule / mole	-9.470589728283953 kilojoule / mole	-12.11292419029226 kilojoule / mole	0.13432
ISOCIT-CLEAV-RXN	C00042 + C00048 = C00311	5.0 millimolar / second	-9.51983219263957 kilojoule / mole	-11.058938387265375 kilojoule / mole	6.055899147455658 kilojoule / mole	-12.112924189203937 kilojoule / mole	0.13432
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	5.0 millimolar / second	8.551954445346666 kilojoule / mole	8.5999773338743 kilojoule / mole	-8.514860200846734 kilojoule / mole	-18.85154311628087 kilojoule / mole	0.0
