reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	5.0 millimolar / second	-14.212150054010465 kilojoule / mole	-25.221346553680128 kilojoule / mole	-25.221346553680128 kilojoule / mole	-79.04894813017161 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	5.0 millimolar / second	34.15490275679191 kilojoule / mole	22.006485928119666 kilojoule / mole	22.006485928119666 kilojoule / mole	-21.796263482456453 kilojoule / mole	0.1851
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	5.0 millimolar / second	-39.55379493750647 kilojoule / mole	-37.07047850236695 kilojoule / mole	-37.07047850236695 kilojoule / mole	-29.015162055464078 kilojoule / mole	0.0
RXN-14103	C00016 + C00080 + C02630 = C00026 + C01352	5.0 millimolar / second	-0.14907495812690286 kilojoule / mole	-0.908246654822908 kilojoule / mole	-0.908246654822908 kilojoule / mole	-24.076175132454857 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	5.0 millimolar / second	16.16223184156047 kilojoule / mole	12.433411522397336 kilojoule / mole	-4.681426012323698 kilojoule / mole	-21.79626350438972 kilojoule / mole	0.07452
LACCOA-RXN	C00100 + C00256 = C00163 + C00827	5.0 millimolar / second	-12.743669240302523 kilojoule / mole	-12.85694642919794 kilojoule / mole	-12.85694642919794 kilojoule / mole	-21.796263481171174 kilojoule / mole	0.1851
RXN-9087	C00005 + C00080 + C00894 = C00006 + C00100	5.0 millimolar / second	-60.4243901747991 kilojoule / mole	-57.96275420566535 kilojoule / mole	-57.96275420566535 kilojoule / mole	-51.33372331837075 kilojoule / mole	0.0
DLACTDEHYDROGNAD-RXN	C00004 + C00022 + C00080 = C00003 + C00256	5.0 millimolar / second	-23.680307830950255 kilojoule / mole	-23.680420562993536 kilojoule / mole	-23.680420562993536 kilojoule / mole	-21.796263482512572 kilojoule / mole	0.1851
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	5.0 millimolar / second	-18.759583182588386 kilojoule / mole	-19.354619600669963 kilojoule / mole	-19.354619600669963 kilojoule / mole	-28.014987574283694 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	5.0 millimolar / second	-6.843282680861449 kilojoule / mole	-6.835121570166365 kilojoule / mole	-6.835121570166365 kilojoule / mole	-23.959281633977724 kilojoule / mole	0.0
MALATE-DEH-RXN[CCO-CYTOSOL]-MAL/NAD//OXALACETIC_ACID/NADH/PROTON.50.	C00004 + C00036 + C00080 = C00003 + C00149	5.0 millimolar / second	-29.558211165425092 kilojoule / mole	-29.557563150820847 kilojoule / mole	-29.557563150820847 kilojoule / mole	-38.5371561942477 kilojoule / mole	0.0
LACTOYL-COA-DEHYDRATASE-RXN	C00827 = C00001 + C00894	5.0 millimolar / second	2.092265197749839 kilojoule / mole	-2.5775836827971563 kilojoule / mole	-2.5775836827971563 kilojoule / mole	-21.796263482530428 kilojoule / mole	0.1851
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	5.0 millimolar / second	-7.716096846263554 kilojoule / mole	-4.161391314547317 kilojoule / mole	-4.161391314547317 kilojoule / mole	-35.13884497709934 kilojoule / mole	0.0
PROPANOATECOA-LIGASE-RXN	C00002 + C00010 + C00163 = C00008 + C00009 + C00100	5.0 millimolar / second	11.805902603180783 kilojoule / mole	10.816172440314354 kilojoule / mole	10.816172440314354 kilojoule / mole	-21.79626348251452 kilojoule / mole	0.1851
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	5.0 millimolar / second	8.551954445346922 kilojoule / mole	8.55255213016362 kilojoule / mole	-8.562285404557413 kilojoule / mole	-35.47766493246081 kilojoule / mole	0.0
