reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-18384	C00005 + C00011 + C00894 = C00006 + C01213	5.0 millimolar / second	-40.836293713945 kilojoule / mole	-40.78217077653596 kilojoule / mole	-23.667333241814926 kilojoule / mole	-19.81920520378575 kilojoule / mole	0.0
PYRUVATE-CARBOXYLASE-RXN	C00002 + C00022 + C00288 = C00008 + C00009 + C00036 + C00080	5.0 millimolar / second	-4.927611499417402 kilojoule / mole	-4.9807843176359015 kilojoule / mole	-4.9807843176359015 kilojoule / mole	-31.983630989179417 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	5.0 millimolar / second	19.810021191652595 kilojoule / mole	19.839086185530952 kilojoule / mole	19.839086185530952 kilojoule / mole	10.466093797739518 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	5.0 millimolar / second	-5.187235000808812 kilojoule / mole	-5.111835498726545 kilojoule / mole	-5.111835498726545 kilojoule / mole	-35.37237732249984 kilojoule / mole	0.0
RXN-16767	C21424 = C00004	5.0 millimolar / second	0.5321601063815251 kilojoule / mole	3.573064931849513 kilojoule / mole	3.573064931849513 kilojoule / mole	12.058857456413339 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	5.0 millimolar / second	-63.201803634130385 kilojoule / mole	-62.92880145214349 kilojoule / mole	-80.04363898686452 kilojoule / mole	-80.13270456047503 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NADP/WATER//OXALACETIC_ACID/AMMONIUM/NADPH/PROTON.62.	C00005 + C00014 + C00036 + C00080 = C00001 + C00006 + C00049	5.0 millimolar / second	-39.19559390301998 kilojoule / mole	-39.181932092901214 kilojoule / mole	-22.06709455818018 kilojoule / mole	8.892931013553934 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	5.0 millimolar / second	-3.5569274338458854 kilojoule / mole	-3.4576431741920666 kilojoule / mole	-3.4576431741920666 kilojoule / mole	-1.19522147924082 kilojoule / mole	0.0
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	5.0 millimolar / second	-22.39011686094136 kilojoule / mole	-22.385528139076015 kilojoule / mole	-22.385528139076015 kilojoule / mole	8.249566227368593 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	5.0 millimolar / second	16.1622318415602 kilojoule / mole	16.16222975876209 kilojoule / mole	-0.9526077759589426 kilojoule / mole	-1.7519509529939767 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	5.0 millimolar / second	-6.843282680861449 kilojoule / mole	-6.838450242382745 kilojoule / mole	-6.838450242382745 kilojoule / mole	-4.817998890159112 kilojoule / mole	0.0
MALATE-DEH-RXN[CCO-CYTOSOL]-MAL/NAD//OXALACETIC_ACID/NADH/PROTON.50.	C00004 + C00036 + C00080 = C00003 + C00149	5.0 millimolar / second	-29.55821116542461 kilojoule / mole	-29.558216425699325 kilojoule / mole	-29.558216425699325 kilojoule / mole	12.515074010941223 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	5.0 millimolar / second	20.345053421939667 kilojoule / mole	20.345070097166424 kilojoule / mole	3.2302325624453907 kilojoule / mole	19.90912850332551 kilojoule / mole	0.0
RXN-15977	C00007 + C00100 = C00027 + C00894	5.0 millimolar / second	-71.86862986103537 kilojoule / mole	-50.18350718995637 kilojoule / mole	-50.18350718995637 kilojoule / mole	-27.78959261845031 kilojoule / mole	0.0
RXN-16774	C00003 + C00027 = C00007 + C00080 + C21424	5.0 millimolar / second	131.89141496345414 kilojoule / mole	106.99620652021176 kilojoule / mole	106.99620652021176 kilojoule / mole	27.1269646775002 kilojoule / mole	1.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	5.0 millimolar / second	22.274273316339418 kilojoule / mole	22.274317371150335 kilojoule / mole	22.274317371150335 kilojoule / mole	19.819425894277824 kilojoule / mole	0.0
RXN-8964	C00091 + C00149 = C00042 + C04348	5.0 millimolar / second	-5.964746905090124 kilojoule / mole	-5.938948141535707 kilojoule / mole	-5.938948141535707 kilojoule / mole	-4.17201547965271 kilojoule / mole	0.0
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	5.0 millimolar / second	-8.353466868023588 kilojoule / mole	-8.353466738846445 kilojoule / mole	-8.353466738846445 kilojoule / mole	-7.116761859194579 kilojoule / mole	0.0
ISOCIT-CLEAV-RXN	C00042 + C00048 = C00311	5.0 millimolar / second	-9.51983219263957 kilojoule / mole	-9.52097422374178 kilojoule / mole	7.593863310979254 kilojoule / mole	8.634955679676539 kilojoule / mole	0.0
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	5.0 millimolar / second	8.551954445346666 kilojoule / mole	8.558369648465135 kilojoule / mole	-8.556467886255898 kilojoule / mole	-4.551504214226931 kilojoule / mole	0.0
