reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	5.0 millimolar / second	-14.212150054010465 kilojoule / mole	-14.041401585102205 kilojoule / mole	-14.041401585102205 kilojoule / mole	-58.57127087040637 kilojoule / mole	0.0
GCVMULTI-RXN-GLY/THF/NAD//METHYLENE-THF/AMMONIUM/CARBON-DIOXIDE/NADH.56.	C00004 + C00011 + C00014 + C00143 = C00003 + C00037 + C00101	5.0 millimolar / second	-22.18646711534643 kilojoule / mole	-21.493316020937865 kilojoule / mole	-4.378478486216831 kilojoule / mole	-15.977400299621694 kilojoule / mole	0.0
FORMATETHFLIG-RXN-THF/ATP/FORMATE//10-FORMYL-THF/ADP/Pi.38.	C00002 + C00058 + C00101 = C00008 + C00009 + C00234	5.0 millimolar / second	-2.67495415792132 kilojoule / mole	-0.35321057855054283 kilojoule / mole	-0.35321057855054283 kilojoule / mole	-16.39900401974587 kilojoule / mole	0.0
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	5.0 millimolar / second	-39.55379493750601 kilojoule / mole	-39.48056092568967 kilojoule / mole	-39.48056092568967 kilojoule / mole	-25.496283655296256 kilojoule / mole	0.0
2.6.1.35-RXN	C00036 + C00037 = C00048 + C00049	5.0 millimolar / second	5.688872197516531 kilojoule / mole	5.590560042506156 kilojoule / mole	5.590560042506156 kilojoule / mole	-13.578159629247997 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	5.0 millimolar / second	-63.201803634130385 kilojoule / mole	-63.62927679647878 kilojoule / mole	-80.74411433119981 kilojoule / mole	-70.79599821796076 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	5.0 millimolar / second	-3.5569274338457717 kilojoule / mole	-2.928138491867294 kilojoule / mole	-2.928138491867294 kilojoule / mole	-17.515058253468702 kilojoule / mole	0.0
METHENYLTHFCYCLOHYDRO-RXN-5-10-METHENYL-THF/WATER//10-FORMYL-THF/PROTON.46.	C00080 + C00234 = C00001 + C00445	5.0 millimolar / second	4.698385017943565 kilojoule / mole	0.003591794189173214 kilojoule / mole	0.003591794189173214 kilojoule / mole	-11.40629989599203 kilojoule / mole	1.0
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	5.0 millimolar / second	-22.390116860941134 kilojoule / mole	-22.370687586688547 kilojoule / mole	-22.370687586688547 kilojoule / mole	-23.85990480440407 kilojoule / mole	0.0
RXN-14103	C00016 + C00080 + C02630 = C00026 + C01352	5.0 millimolar / second	-0.14907495812690286 kilojoule / mole	-0.3184607074369601 kilojoule / mole	-0.3184607074369601 kilojoule / mole	-15.74490111884701 kilojoule / mole	0.0
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	5.0 millimolar / second	-18.759583182588386 kilojoule / mole	-18.877214196435713 kilojoule / mole	-18.877214196435713 kilojoule / mole	-20.21335054561628 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	5.0 millimolar / second	-6.843282680861449 kilojoule / mole	-6.848756387501964 kilojoule / mole	-6.848756387501964 kilojoule / mole	-16.669553455131688 kilojoule / mole	0.0
METHYLENETHFDEHYDROG-NADP-RXN-METHYLENE-THF/NADP//5-10-METHENYL-THF/NADPH.44.	C00005 + C00445 = C00006 + C00143	5.0 millimolar / second	-8.773132576010084 kilojoule / mole	-7.650167756768041 kilojoule / mole	-7.650167756768041 kilojoule / mole	-15.369409496307211 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	5.0 millimolar / second	20.345053421939724 kilojoule / mole	20.34505347133004 kilojoule / mole	3.230215936609008 kilojoule / mole	-14.985096508978229 kilojoule / mole	0.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	5.0 millimolar / second	22.274273316339418 kilojoule / mole	22.274271635749294 kilojoule / mole	22.274271635749294 kilojoule / mole	-13.01311617790013 kilojoule / mole	0.0
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	5.0 millimolar / second	8.551954445346155 kilojoule / mole	8.544343141836332 kilojoule / mole	-8.5704943928847 kilojoule / mole	-29.299081849643738 kilojoule / mole	0.0
