reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8957	C00005 + C00011 + C00877 = C00006 + C18026	5.0 millimolar / second	-39.850515858687686 kilojoule / mole	-37.244400957681 kilojoule / mole	-20.129563422959965 kilojoule / mole	-19.25703530422443 kilojoule / mole	0.0
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	5.0 millimolar / second	-32.510934857724 kilojoule / mole	-32.40161860397005 kilojoule / mole	-32.40161860397005 kilojoule / mole	-30.13017323208535 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	5.0 millimolar / second	-5.187235000808812 kilojoule / mole	-5.257954706761127 kilojoule / mole	-5.257954706761127 kilojoule / mole	-26.18080759940604 kilojoule / mole	0.0
PHOSACETYLTRANS-RXN	C00010 + C00227 = C00009 + C00024	5.0 millimolar / second	-8.87898156028632 kilojoule / mole	-8.837314930502123 kilojoule / mole	-8.837314930502123 kilojoule / mole	-9.984711752950231 kilojoule / mole	0.0
RXN-12957	C00028 + C00527 = C00030 + C02411	5.0 millimolar / second	-4.271996296595717 kilojoule / mole	-63.07672513566347 kilojoule / mole	-63.07672513566347 kilojoule / mole	-41.73875489604194 kilojoule / mole	0.0
RXN-7566	C00009 + C00037 + C00080 + C00342 = C00001 + C00014 + C00227 + C00343	5.0 millimolar / second	-2.7069868415694174 kilojoule / mole	-1.3494293939373856 kilojoule / mole	-1.3494293939373856 kilojoule / mole	-10.034960191193406 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	5.0 millimolar / second	16.1622318415602 kilojoule / mole	16.107294416462395 kilojoule / mole	-1.0075431182586383 kilojoule / mole	-10.185291929707187 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	5.0 millimolar / second	27.583323358306416 kilojoule / mole	27.562496591231533 kilojoule / mole	27.562496591231533 kilojoule / mole	-9.792980315668137 kilojoule / mole	0.0
MALATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00036 + C00080 = C00006 + C00149	5.0 millimolar / second	-29.427656131423902 kilojoule / mole	-29.45159209514699 kilojoule / mole	-29.45159209514699 kilojoule / mole	-32.7715910504339 kilojoule / mole	0.0
RXN-13230	C06028 = C18323	5.0 millimolar / second	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	-9.643343569663628 kilojoule / mole	0.16547
RXN-8965	C00001 + C18323 = C01011	5.0 millimolar / second	-0.3988046682220556 kilojoule / mole	-7.717610858924511 kilojoule / mole	-7.717610858924511 kilojoule / mole	-9.643343569664214 kilojoule / mole	0.16547
3-HYDROXBUTYRYL-COA-DEHYDRATASE-RXN	C03561 = C00001 + C00877	5.0 millimolar / second	3.723500953392886 kilojoule / mole	3.668566331455094 kilojoule / mole	3.668566331455094 kilojoule / mole	-10.041160897343598 kilojoule / mole	0.0
GLUTARYL-COA-DEHYDROG-RXN	C02411 + ETF__45__Reduced = C00080 + C00527 + C04253	5.0 millimolar / second	4.271996296595717 kilojoule / mole	27.79276363799762 kilojoule / mole	27.79276363799762 kilojoule / mole	-9.643343236715307 kilojoule / mole	0.16547
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	5.0 millimolar / second	-7.716096846263326 kilojoule / mole	-7.049031248795646 kilojoule / mole	-7.049031248795646 kilojoule / mole	-20.137783774335443 kilojoule / mole	0.0
RXN-5901	C00005 + C00080 + C00332 = C00006 + C03561	5.0 millimolar / second	-17.206502832209253 kilojoule / mole	-17.105492805766104 kilojoule / mole	-17.105492805766104 kilojoule / mole	-10.047741619668972 kilojoule / mole	0.0
CITRAMALYL-COA-LYASE-RXN	C01011 = C00022 + C00024	5.0 millimolar / second	7.059838100394472 kilojoule / mole	7.2802121889684415 kilojoule / mole	-9.834625345752592 kilojoule / mole	-9.643343967454676 kilojoule / mole	0.00478
ACETYL-COA-ACETYLTRANSFER-RXN	2 C00024 = C00010 + C00332	5.0 millimolar / second	24.96121615861489 kilojoule / mole	24.968891007481588 kilojoule / mole	24.968891007481588 kilojoule / mole	-9.643344374469883 kilojoule / mole	0.00239
RXN-16391	C18026 = C20238	5.0 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-9.643343569656945 kilojoule / mole	0.16547
RXN-8958	C20238 = C18324	5.0 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-9.643343569656837 kilojoule / mole	0.16547
GLYCINE-DEHYDROGENASE-RXN	C00004 + C00014 + C00048 + C00080 = C00001 + C00003 + C00037	5.0 millimolar / second	-45.01502113453785 kilojoule / mole	-44.82131868878917 kilojoule / mole	-27.706481154068136 kilojoule / mole	-10.176280224675535 kilojoule / mole	0.0
RXN-8959	C00080 + C04253 + C18324 = C06028 + ETF__45__Reduced	5.0 millimolar / second	-7.5268491326257845 kilojoule / mole	-32.29564681602281 kilojoule / mole	-32.29564681602281 kilojoule / mole	-9.643343236715289 kilojoule / mole	0.16547
