reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-18384	C00005 + C00011 + C00894 = C00006 + C01213	5.0 millimolar / second	-40.836293713945 kilojoule / mole	-40.78106273660828 kilojoule / mole	-23.666225201887244 kilojoule / mole	-22.950029432457907 kilojoule / mole	0.0
ISOCITDEH-RXN	C00005 + C00011 + C00026 = C00006 + C00311	5.0 millimolar / second	-5.475979454693686 kilojoule / mole	-5.375022060316459 kilojoule / mole	11.739815474404574 kilojoule / mole	11.76514343827777 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	5.0 millimolar / second	19.81002119165261 kilojoule / mole	19.839660828633143 kilojoule / mole	19.839660828633143 kilojoule / mole	11.865391739217312 kilojoule / mole	0.0
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	5.0 millimolar / second	-39.55379493750601 kilojoule / mole	-39.680517439051854 kilojoule / mole	-39.680517439051854 kilojoule / mole	-65.80407575920158 kilojoule / mole	0.0
RXN-16767	C21424 = C00004	5.0 millimolar / second	0.5321601063815251 kilojoule / mole	3.6334498319043926 kilojoule / mole	3.6334498319043926 kilojoule / mole	13.44763857786333 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	5.0 millimolar / second	-63.201803634130385 kilojoule / mole	-62.9233039884395 kilojoule / mole	-80.03814152316053 kilojoule / mole	-77.48513829578081 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	5.0 millimolar / second	-39.326148937021344 kilojoule / mole	-39.32624133326512 kilojoule / mole	-22.21140379854409 kilojoule / mole	19.000717024224137 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	5.0 millimolar / second	-3.5569274338457717 kilojoule / mole	-3.4556916819023193 kilojoule / mole	-3.4556916819023193 kilojoule / mole	-3.8627728283068037 kilojoule / mole	0.0
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	5.0 millimolar / second	-22.39011686094136 kilojoule / mole	-22.385440805668736 kilojoule / mole	-22.385440805668736 kilojoule / mole	7.313457856487497 kilojoule / mole	0.0
RXN-14103	C00016 + C00080 + C02630 = C00026 + C01352	5.0 millimolar / second	-0.14907495812690286 kilojoule / mole	-0.10353960494560588 kilojoule / mole	-0.10353960494560588 kilojoule / mole	18.275494155093387 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	5.0 millimolar / second	16.16223184156047 kilojoule / mole	16.162232308320586 kilojoule / mole	-0.9526052264004456 kilojoule / mole	-4.168940429260887 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	5.0 millimolar / second	-6.843282680861449 kilojoule / mole	-6.838354205073299 kilojoule / mole	-6.838354205073299 kilojoule / mole	-4.545320759744725 kilojoule / mole	0.0
MALATE-DEH-RXN[CCO-CYTOSOL]-MAL/NAD//OXALACETIC_ACID/NADH/PROTON.50.	C00004 + C00036 + C00080 = C00003 + C00149	5.0 millimolar / second	-29.558211165424837 kilojoule / mole	-29.558216814608453 kilojoule / mole	-29.558216814608453 kilojoule / mole	10.394454443373148 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	5.0 millimolar / second	20.34505342193966 kilojoule / mole	20.345056307167535 kilojoule / mole	3.230218772446502 kilojoule / mole	19.042088361527203 kilojoule / mole	0.0
RXN-15977	C00007 + C00100 = C00027 + C00894	5.0 millimolar / second	-71.86862986103537 kilojoule / mole	-49.75278095615333 kilojoule / mole	-49.75278095615333 kilojoule / mole	-25.042341434626778 kilojoule / mole	0.0
RXN-16774	C00003 + C00027 = C00007 + C00080 + C21424	5.0 millimolar / second	131.89141496345414 kilojoule / mole	106.50173747866657 kilojoule / mole	106.50173747866657 kilojoule / mole	26.632495649112848 kilojoule / mole	1.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	5.0 millimolar / second	22.274273316339418 kilojoule / mole	22.27428230429606 kilojoule / mole	22.27428230429606 kilojoule / mole	19.248387229968763 kilojoule / mole	0.0
2.1.3.1-RXN	C00022 + C00683 = C00036 + C00100	5.0 millimolar / second	-2.1831111312283156 kilojoule / mole	-2.0195901149612636 kilojoule / mole	-2.0195901149612636 kilojoule / mole	1.2161856486214382 kilojoule / mole	0.0
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	5.0 millimolar / second	-7.716096846263326 kilojoule / mole	-7.670862922607289 kilojoule / mole	-7.670862922607289 kilojoule / mole	-10.417267610352553 kilojoule / mole	0.0
METHYLMALONYL-COA-EPIM-RXN	C01213 = C00683	5.0 millimolar / second	-0.15463308194898673 kilojoule / mole	-0.1546343870437097 kilojoule / mole	-0.1546343870437097 kilojoule / mole	0.3699333949092465 kilojoule / mole	0.0
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	5.0 millimolar / second	8.551954445346723 kilojoule / mole	8.558497357051872 kilojoule / mole	-8.556340177669162 kilojoule / mole	-8.296684103502395 kilojoule / mole	0.0
