reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PYRUVATE-CARBOXYLASE-RXN	C00002 + C00022 + C00288 = C00008 + C00009 + C00036 + C00080	5.0 millimolar / second	-4.927611499417402 kilojoule / mole	-4.8672550389298035 kilojoule / mole	-4.8672550389298035 kilojoule / mole	-31.130515022918903 kilojoule / mole	0.0
2-OXOBUTYRATE-SYNTHASE-RXN	C00011 + C00080 + C00100 + 2 C00138 = C00010 + C00109 + 2 C00139	5.0 millimolar / second	1.7911890349712394 kilojoule / mole	16.370513156367963 kilojoule / mole	16.370513156367963 kilojoule / mole	-17.859161860746475 kilojoule / mole	0.00303
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	5.0 millimolar / second	19.810021191652687 kilojoule / mole	17.6963247613039 kilojoule / mole	17.6963247613039 kilojoule / mole	-17.859161847769016 kilojoule / mole	0.28846
RXN0-5224	C00001 + C00011 = C00080 + C00288	5.0 millimolar / second	-5.187235000808812 kilojoule / mole	-4.886294112683416 kilojoule / mole	-4.886294112683416 kilojoule / mole	-28.623576072909003 kilojoule / mole	0.0
PHOSACETYLTRANS-RXN	C00010 + C00227 = C00009 + C00024	5.0 millimolar / second	-8.878981560286064 kilojoule / mole	-8.792576265643637 kilojoule / mole	-8.792576265643637 kilojoule / mole	-17.859161848010164 kilojoule / mole	0.1532
PHOSGLYPHOS-RXN	C00002 + C00197 = C00008 + C00236	5.0 millimolar / second	19.31563986192012 kilojoule / mole	19.334633388477855 kilojoule / mole	19.334633388477855 kilojoule / mole	-18.600728855560256 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	5.0 millimolar / second	-3.556927433845864 kilojoule / mole	-17.85916183843861 kilojoule / mole	-17.85916183843861 kilojoule / mole	-17.859161848108002 kilojoule / mole	0.1316
RXN-7566	C00009 + C00037 + C00080 + C00342 = C00001 + C00014 + C00227 + C00343	5.0 millimolar / second	-2.7069868415694174 kilojoule / mole	-5.431775598855408 kilojoule / mole	-5.431775598855408 kilojoule / mole	-17.859161848012075 kilojoule / mole	0.1532
1.2.7.6-RXN	C00001 + C00118 + 2 C00139 = 3 C00080 + 2 C00138 + C00197	5.0 millimolar / second	-26.098062187153445 kilojoule / mole	-25.36696950444467 kilojoule / mole	-25.36696950444467 kilojoule / mole	-18.79356233385677 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	5.0 millimolar / second	16.1622318415602 kilojoule / mole	9.322727072866702 kilojoule / mole	-7.792110461854332 kilojoule / mole	-17.85916184810392 kilojoule / mole	0.13526
GAPOXNPHOSPHN-RXN	C00004 + C00080 + C00236 = C00003 + C00009 + C00118	5.0 millimolar / second	-4.602711492658045 kilojoule / mole	-4.597397522134386 kilojoule / mole	-21.71223505685542 kilojoule / mole	-28.781808323645983 kilojoule / mole	0.0
MALATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00036 + C00080 = C00006 + C00149	5.0 millimolar / second	-29.427656131423873 kilojoule / mole	-29.472119588994826 kilojoule / mole	-29.472119588994826 kilojoule / mole	-22.893669363233215 kilojoule / mole	0.0
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	5.0 millimolar / second	-7.716096846263554 kilojoule / mole	0.8098006263687747 kilojoule / mole	0.8098006263687747 kilojoule / mole	-19.05369150005879 kilojoule / mole	0.0
GLYCINE-DEHYDROGENASE-RXN	C00004 + C00014 + C00048 + C00080 = C00001 + C00003 + C00037	5.0 millimolar / second	-45.01502113453785 kilojoule / mole	-46.36686231434608 kilojoule / mole	-29.252024779625046 kilojoule / mole	-17.859161848103426 kilojoule / mole	0.13526
