reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	5.0 millimolar / second	-6.819476712687852 kilojoule / mole	-6.010684680987618 kilojoule / mole	-6.010684680987618 kilojoule / mole	-33.15369627701328 kilojoule / mole	0.0
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	5.0 millimolar / second	-14.212150054010706 kilojoule / mole	-13.151282668974897 kilojoule / mole	-13.151282668974897 kilojoule / mole	-54.37041729054293 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	5.0 millimolar / second	-5.187235000808812 kilojoule / mole	-5.37960891690019 kilojoule / mole	-5.37960891690019 kilojoule / mole	-32.7054961133468 kilojoule / mole	0.0
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	5.0 millimolar / second	-39.55379493750601 kilojoule / mole	-39.43113536857269 kilojoule / mole	-39.43113536857269 kilojoule / mole	-38.09946742603532 kilojoule / mole	0.0
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	5.0 millimolar / second	-23.328358352916467 kilojoule / mole	-23.318901991803003 kilojoule / mole	-23.318901991803003 kilojoule / mole	-34.02543322744563 kilojoule / mole	0.0
RXN-14103	C00016 + C00080 + C02630 = C00026 + C01352	5.0 millimolar / second	-0.14907495812690286 kilojoule / mole	-0.43487701189902006 kilojoule / mole	-0.43487701189902006 kilojoule / mole	-31.91030449666354 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	5.0 millimolar / second	16.16223184156047 kilojoule / mole	16.162232954880437 kilojoule / mole	-0.9526045798405955 kilojoule / mole	-32.70140253813277 kilojoule / mole	0.0
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	5.0 millimolar / second	-18.759583182588386 kilojoule / mole	-19.844447558731257 kilojoule / mole	-19.844447558731257 kilojoule / mole	-31.254339224283925 kilojoule / mole	0.01711
RXN-14047	C00311 = C00158	5.0 millimolar / second	-6.843282680861449 kilojoule / mole	-8.434555838130136 kilojoule / mole	-8.434555838130136 kilojoule / mole	-31.254339218149855 kilojoule / mole	0.98289
MALATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00036 + C00080 = C00006 + C00149	5.0 millimolar / second	-29.427656131423902 kilojoule / mole	-29.40730238890436 kilojoule / mole	-29.40730238890436 kilojoule / mole	-34.896922285327804 kilojoule / mole	0.0
RXN-8968	C00002 + C00005 + C00010 + C00080 + C01013 = C00001 + C00006 + C00013 + C00020 + C00100	5.0 millimolar / second	-60.75613024174531 kilojoule / mole	-60.40579825872793 kilojoule / mole	-60.40579825872793 kilojoule / mole	-58.18854135609109 kilojoule / mole	0.0
RXN-8963	C00005 + C00080 + C00083 = C00006 + C00010 + C00222	5.0 millimolar / second	9.9079331908747 kilojoule / mole	9.413410959533394 kilojoule / mole	-7.70142657518764 kilojoule / mole	-33.2143222256962 kilojoule / mole	0.0
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	5.0 millimolar / second	-7.716096846263554 kilojoule / mole	-7.810053652747316 kilojoule / mole	-7.810053652747316 kilojoule / mole	-33.68294905230971 kilojoule / mole	0.0
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	5.0 millimolar / second	8.551954445346922 kilojoule / mole	8.612531705969781 kilojoule / mole	-8.502305828751252 kilojoule / mole	-35.721828057065544 kilojoule / mole	0.0
