reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	C00001 + C00011 + C01182 = 2 C00080 + 2 C00197	5.0 millimolar / second	-26.393222917870162 kilojoule / mole	-26.857299462405084 kilojoule / mole	-26.857299462405084 kilojoule / mole	-100.14904960727561 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	5.0 millimolar / second	34.15490275679191 kilojoule / mole	34.85702512823807 kilojoule / mole	34.85702512823807 kilojoule / mole	-11.362415640656776 kilojoule / mole	0.0
FRUCTOSE-6-PHOSPHATE-PHOSPHOKETOLASE-RXN	C00009 + C05345 = C00001 + C00227 + C00279	5.0 millimolar / second	-52.98072247300962 kilojoule / mole	-53.11951347909725 kilojoule / mole	-53.11951347909725 kilojoule / mole	-19.35422326509069 kilojoule / mole	0.0
PHOSPHOKETOLASE-RXN	C00009 + C00231 = C00001 + C00118 + C00227	5.0 millimolar / second	-58.82451517174442 kilojoule / mole	-58.964077964674786 kilojoule / mole	-58.964077964674786 kilojoule / mole	-29.49063255746697 kilojoule / mole	0.0
RXN0-313	C00118 + C00184 = C05345	5.0 millimolar / second	-15.852890804659467 kilojoule / mole	-15.396620012089347 kilojoule / mole	1.7182175226316867 kilojoule / mole	-13.53282981368403 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	5.0 millimolar / second	3.8108873820314386 kilojoule / mole	3.088250370207115 kilojoule / mole	3.088250370207115 kilojoule / mole	-10.133073368619472 kilojoule / mole	0.33333
PHOSACETYLTRANS-RXN	C00010 + C00227 = C00009 + C00024	10.0 millimolar / second	-8.878981560286007 kilojoule / mole	-8.870038036722866 kilojoule / mole	-8.870038036722866 kilojoule / mole	-12.104378027773476 kilojoule / mole	0.0
SEDOBISALDOL-RXN	C00111 + C00279 = C00447	5.0 millimolar / second	-20.836227629645975 kilojoule / mole	-20.564221585229507 kilojoule / mole	-3.449384050508473 kilojoule / mole	-12.801204035045053 kilojoule / mole	0.0
PHOSGLYPHOS-RXN	C00002 + C00197 = C00008 + C00236	15.0 millimolar / second	19.315639861920175 kilojoule / mole	17.70019249993534 kilojoule / mole	17.70019249993534 kilojoule / mole	-10.133073368629386 kilojoule / mole	0.33333
SEDOHEPTULOSE-BISPHOSPHATASE-RXN	C00001 + C00447 = C00009 + C05382	5.0 millimolar / second	-13.452103100370095 kilojoule / mole	-13.334443750296359 kilojoule / mole	-30.449281285017392 kilojoule / mole	-33.00101238964909 kilojoule / mole	0.0
RXN-8801	C01151 = C01182	5.0 millimolar / second	-12.332975524643416 kilojoule / mole	-12.332975415365851 kilojoule / mole	-12.332975415365851 kilojoule / mole	-20.40993854778317 kilojoule / mole	0.0
1.2.1.13-RXN	C00005 + C00080 + C00236 = C00006 + C00009 + C00118	15.0 millimolar / second	-4.472156458657338 kilojoule / mole	-3.4039846425402613 kilojoule / mole	-20.518822177261296 kilojoule / mole	-12.27539953415614 kilojoule / mole	0.0
RXN-15513	C00631 = C00197	5.0 millimolar / second	-4.52040798250934 kilojoule / mole	-5.548096216880809 kilojoule / mole	-5.548096216880809 kilojoule / mole	-10.133073368620462 kilojoule / mole	0.33333
1TRANSKETO-RXN-D-SEDOHEPTULOSE-7-P/GAP//CPD-15318/XYLULOSE-5-PHOSPHATE.56.	C00118 + C05382 = C00231 + C03736	5.0 millimolar / second	1.5468319202464045 kilojoule / mole	1.6857510698596916 kilojoule / mole	1.6857510698596916 kilojoule / mole	-18.19090591273864 kilojoule / mole	0.0
PHOSPHORIBOKINASE-RXN	C00002 + C03736 = C00008 + C00080 + C01151	5.0 millimolar / second	-9.133553549631301 kilojoule / mole	-9.358605218930924 kilojoule / mole	-9.358605218930924 kilojoule / mole	-49.779416033646804 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	5.0 millimolar / second	27.583323358306416 kilojoule / mole	27.82021221852862 kilojoule / mole	27.82021221852862 kilojoule / mole	-11.367499191314632 kilojoule / mole	0.0
TRIOSEPISOMERIZATION-RXN	C00118 = C00111	10.0 millimolar / second	-5.575349871345168 kilojoule / mole	-5.3073056969838595 kilojoule / mole	-5.3073056969838595 kilojoule / mole	-13.050063317981875 kilojoule / mole	0.0
RXN0-7249	C00001 + C00111 = C00009 + C00184	5.0 millimolar / second	-14.958153538137253 kilojoule / mole	-14.988719480148497 kilojoule / mole	-32.10355701486953 kilojoule / mole	-38.06999859752984 kilojoule / mole	0.0
