reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-18384	C00005 + C00011 + C00894 = C00006 + C01213	5.0 millimolar / second	-40.836293713945 kilojoule / mole	-50.75441817852909 kilojoule / mole	-33.63958064380806 kilojoule / mole	-26.188156501629045 kilojoule / mole	0.0
2-OXOBUTYRATE-SYNTHASE-RXN	C00011 + C00080 + C00100 + 2 C00138 = C00010 + C00109 + 2 C00139	5.0 millimolar / second	1.7911890349712394 kilojoule / mole	-10.891052849399264 kilojoule / mole	-10.891052849399264 kilojoule / mole	-8.084256232427931 kilojoule / mole	0.10309
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	5.0 millimolar / second	19.810021191652694 kilojoule / mole	18.904842819713433 kilojoule / mole	18.904842819713433 kilojoule / mole	-8.084256232625771 kilojoule / mole	0.10309
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	5.0 millimolar / second	-3.556927433845864 kilojoule / mole	-3.483010713847589 kilojoule / mole	-3.483010713847589 kilojoule / mole	-8.084256232601044 kilojoule / mole	0.10309
HYDROG-RXN	2 C00139 + C00282 = 2 C00080 + 2 C00138	5.0 millimolar / second	-19.5963599999833 kilojoule / mole	-14.048020808562331 kilojoule / mole	3.0668167261587023 kilojoule / mole	-8.084256232523995 kilojoule / mole	0.10309
1.6.99.5-RXN-NADH/CPD-9849/PROTON//NAD/CPD-18075.36.	C00004 + C00080 + C21527 = C00003 + CPD__45__18075	5.0 millimolar / second	-63.52357506999988 kilojoule / mole	2.578419477127781 kilojoule / mole	2.578419477127781 kilojoule / mole	-8.08425617180464 kilojoule / mole	0.15123
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	5.0 millimolar / second	16.1622318415602 kilojoule / mole	11.07055405636939 kilojoule / mole	-6.044283478351643 kilojoule / mole	-8.08425623768777 kilojoule / mole	0.04727
1.12.5.1-RXN-CPD-9849/HYDROGEN-MOLECULE//CPD-18075.38.	CPD__45__18075 = C00282 + C21527	5.0 millimolar / second	99.09999999999599 kilojoule / mole	26.892634914126404 kilojoule / mole	9.77779737940537 kilojoule / mole	-8.08425617180464 kilojoule / mole	0.15123
RXN-14047	C00311 = C00158	5.0 millimolar / second	-6.843282680861449 kilojoule / mole	-6.893513597675041 kilojoule / mole	-6.893513597675041 kilojoule / mole	-8.084256237718611 kilojoule / mole	0.04727
MALATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00036 + C00080 = C00006 + C00149	5.0 millimolar / second	-29.427656131423902 kilojoule / mole	-29.361019386329556 kilojoule / mole	-29.361019386329556 kilojoule / mole	-16.283723369285408 kilojoule / mole	0.0
RXN-781	C00827 = C00001 + C00894	5.0 millimolar / second	2.0922651977497964 kilojoule / mole	-0.09859721371151098 kilojoule / mole	-0.09859721371151098 kilojoule / mole	-8.084256237706818 kilojoule / mole	0.04727
RXN0-268	C00091 + C00163 = C00042 + C00100	5.0 millimolar / second	13.557252544354242 kilojoule / mole	12.012726011036671 kilojoule / mole	12.012726011036671 kilojoule / mole	-8.084256237654794 kilojoule / mole	0.04727
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	5.0 millimolar / second	-7.716096846263504 kilojoule / mole	-1.4886844538341224 kilojoule / mole	-1.4886844538341224 kilojoule / mole	-12.081672721113389 kilojoule / mole	0.0
PROPIONLACT-RXN	C00100 + C00186 = C00163 + C00827	5.0 millimolar / second	-9.665321745057184 kilojoule / mole	-8.495453296114349 kilojoule / mole	-8.495453296114349 kilojoule / mole	-8.084256237698035 kilojoule / mole	0.04727
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	5.0 millimolar / second	-8.353466868023588 kilojoule / mole	-8.084256656379209 kilojoule / mole	-8.084256656379209 kilojoule / mole	-8.08425644701479 kilojoule / mole	0.00153
L-LACTATE-DEHYDROGENASE-RXN	C00004 + C00022 + C00080 = C00003 + C00186	5.0 millimolar / second	-26.758655326195708 kilojoule / mole	-26.62556123324283 kilojoule / mole	-26.62556123324283 kilojoule / mole	-15.215669541916458 kilojoule / mole	0.0
ISOCIT-CLEAV-RXN	C00042 + C00048 = C00311	5.0 millimolar / second	-9.51983219263957 kilojoule / mole	-10.461686664369454 kilojoule / mole	6.65315087035158 kilojoule / mole	-8.084256237671118 kilojoule / mole	0.04727
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	5.0 millimolar / second	8.551954445347 kilojoule / mole	8.579130053454989 kilojoule / mole	-8.535707481266044 kilojoule / mole	-12.50383285395143 kilojoule / mole	0.0
