reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ISOCITDEH-RXN	C00005 + C00011 + C00026 = C00006 + C00311	5.0 millimolar / second	-5.475979454694226 kilojoule / mole	-18.540128832304482 kilojoule / mole	-1.4252912975834473 kilojoule / mole	-21.007134929984193 kilojoule / mole	0.0
2-OXOBUTYRATE-SYNTHASE-RXN	C00011 + C00080 + C00100 + 2 C00138 = C00010 + C00109 + 2 C00139	5.0 millimolar / second	1.7911890349712394 kilojoule / mole	-11.286265042280535 kilojoule / mole	-11.286265042280535 kilojoule / mole	-9.36199604040237 kilojoule / mole	0.15837
LACTATE-ALDOLASE-RXN	C00058 + C00084 = C00186	5.0 millimolar / second	-24.571508847278608 kilojoule / mole	-22.26961723311994 kilojoule / mole	-5.154779698398908 kilojoule / mole	-9.782685697143327 kilojoule / mole	0.0
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	5.0 millimolar / second	-39.55379493750618 kilojoule / mole	-39.78365409424852 kilojoule / mole	-39.78365409424852 kilojoule / mole	-39.758845173101626 kilojoule / mole	0.0
H2-METHYLENE-THMPT-DEHYDRO-RXN	C00080 + METHYLENETETRAHYDROMETHANOPTERIN = C00282 + C04330	5.0 millimolar / second	-147.91593997413725 kilojoule / mole	10.069539319989559 kilojoule / mole	-7.045298214731474 kilojoule / mole	-9.361995590865519 kilojoule / mole	0.26245
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	5.0 millimolar / second	-3.556927433845864 kilojoule / mole	-5.200350912954892 kilojoule / mole	-5.200350912954892 kilojoule / mole	-9.36199604175008 kilojoule / mole	0.15837
HYDROG-RXN	2 C00139 + C00282 = 2 C00080 + 2 C00138	5.0 millimolar / second	-19.5963599999833 kilojoule / mole	-11.599372129318112 kilojoule / mole	5.515465405402922 kilojoule / mole	-9.36199604126028 kilojoule / mole	0.15837
RXN-14103	C00016 + C00080 + C02630 = C00026 + C01352	5.0 millimolar / second	-0.14907495812690286 kilojoule / mole	-0.4344219741509858 kilojoule / mole	-0.4344219741509858 kilojoule / mole	-14.70723380796872 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	5.0 millimolar / second	16.162231841560015 kilojoule / mole	16.162256502623038 kilojoule / mole	-0.9525810320979969 kilojoule / mole	-12.809635535245937 kilojoule / mole	0.0
RXN-9087	C00005 + C00080 + C00894 = C00006 + C00100	5.0 millimolar / second	-60.4243901747991 kilojoule / mole	-61.08484931072927 kilojoule / mole	-61.08484931072927 kilojoule / mole	-54.45827270738719 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	5.0 millimolar / second	-6.843282680861449 kilojoule / mole	-6.849502527704293 kilojoule / mole	-6.849502527704293 kilojoule / mole	-16.032994132051563 kilojoule / mole	0.0
MALATE-DEH-RXN[CCO-CYTOSOL]-MAL/NAD//OXALACETIC_ACID/NADH/PROTON.50.	C00004 + C00036 + C00080 = C00003 + C00149	5.0 millimolar / second	-29.55821116542461 kilojoule / mole	-29.553704320258642 kilojoule / mole	-29.553704320258642 kilojoule / mole	-38.16623788090256 kilojoule / mole	0.0
RXN-2883-METHYLENETETRAHYDROMETHANOPTERIN/NADP//METHENYLTETRAHYDROMETHANOPTERIN/NADPH.77.	C00005 + C04330 = C00006 + METHYLENETETRAHYDROMETHANOPTERIN	5.0 millimolar / second	183.6229199381346 kilojoule / mole	16.846036150340524 kilojoule / mole	16.846036150340524 kilojoule / mole	-9.361995590865462 kilojoule / mole	0.26245
RXN-781	C00827 = C00001 + C00894	5.0 millimolar / second	2.092265197749839 kilojoule / mole	2.2939649820981014 kilojoule / mole	2.2939649820981014 kilojoule / mole	-10.191182451529938 kilojoule / mole	0.0
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	5.0 millimolar / second	-7.716096846263504 kilojoule / mole	-7.0426661816788165 kilojoule / mole	-7.0426661816788165 kilojoule / mole	-35.102357786422075 kilojoule / mole	0.0
PROPIONLACT-RXN	C00100 + C00186 = C00163 + C00827	5.0 millimolar / second	-9.66532174505707 kilojoule / mole	-9.524132359672906 kilojoule / mole	-9.524132359672906 kilojoule / mole	-10.202402205309049 kilojoule / mole	0.0
PROPANOATECOA-LIGASE-RXN	C00002 + C00010 + C00163 = C00008 + C00009 + C00100	5.0 millimolar / second	11.805902603181067 kilojoule / mole	11.824062527079937 kilojoule / mole	11.824062527079937 kilojoule / mole	-10.299362803258918 kilojoule / mole	0.0
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	5.0 millimolar / second	8.551954445347 kilojoule / mole	8.51752426668921 kilojoule / mole	-8.597313268031824 kilojoule / mole	-34.68323576337913 kilojoule / mole	0.0
ACETALD-DEHYDROG-RXN	C00004 + C00024 + C00080 = C00003 + C00010 + C00084	5.0 millimolar / second	17.622874712735666 kilojoule / mole	17.093150982431098 kilojoule / mole	-0.021686552289934213 kilojoule / mole	-10.369081655816315 kilojoule / mole	0.0
