reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	C00001 + C00011 + C01182 = 2 C00080 + 2 C00197	5.0 millimolar / second	-26.393222917870162 kilojoule / mole	-26.877291723322468 kilojoule / mole	-26.877291723322468 kilojoule / mole	-95.93932287369643 kilojoule / mole	0.0
RXN-9952	C00005 + C00011 + C00199 = C00006 + C00345	5.0 millimolar / second	-10.331992091051688 kilojoule / mole	-10.921148471710671 kilojoule / mole	6.193689063010362 kilojoule / mole	-13.382305901110396 kilojoule / mole	0.0
FRUCTOSE-6-PHOSPHATE-PHOSPHOKETOLASE-RXN	C00009 + C05345 = C00001 + C00227 + C00279	5.0 millimolar / second	-52.98072247300962 kilojoule / mole	-53.12549520146057 kilojoule / mole	-53.12549520146057 kilojoule / mole	-25.371380381291356 kilojoule / mole	0.0
RXN0-313	C00118 + C00184 = C05345	5.0 millimolar / second	-15.852890804659467 kilojoule / mole	-15.376961560312964 kilojoule / mole	1.7378759744080687 kilojoule / mole	-12.962380588936686 kilojoule / mole	0.0
PGLUCONDEHYDRAT-RXN	C00345 = C00001 + C04442	5.0 millimolar / second	-42.84480469840929 kilojoule / mole	-41.72095825030605 kilojoule / mole	-41.72095825030605 kilojoule / mole	-24.238549811890582 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	5.0 millimolar / second	3.8108873820314386 kilojoule / mole	3.0571170811994803 kilojoule / mole	3.0571170811994803 kilojoule / mole	-10.181409149833964 kilojoule / mole	0.33333
PHOSACETYLTRANS-RXN	C00010 + C00227 = C00009 + C00024	5.0 millimolar / second	-8.87898156028632 kilojoule / mole	-8.869652667135313 kilojoule / mole	-8.869652667135313 kilojoule / mole	-19.975095782707825 kilojoule / mole	0.0
SEDOBISALDOL-RXN	C00111 + C00279 = C00447	5.0 millimolar / second	-20.836227629645975 kilojoule / mole	-20.55250088824641 kilojoule / mole	-3.4376633535253758 kilojoule / mole	-12.327617314363703 kilojoule / mole	0.0
PHOSGLYPHOS-RXN	C00002 + C00197 = C00008 + C00236	15.0 millimolar / second	19.315639861920175 kilojoule / mole	17.630594247075898 kilojoule / mole	17.630594247075898 kilojoule / mole	-10.181409149852373 kilojoule / mole	0.33333
SEDOHEPTULOSE-BISPHOSPHATASE-RXN	C00001 + C00447 = C00009 + C05382	5.0 millimolar / second	-13.452103100370095 kilojoule / mole	-13.329376565719599 kilojoule / mole	-30.444214100440632 kilojoule / mole	-26.325584913490914 kilojoule / mole	0.0
RXN-8801	C01151 = C01182	5.0 millimolar / second	-12.332975524643416 kilojoule / mole	-12.3329755591494 kilojoule / mole	-12.3329755591494 kilojoule / mole	-20.033699394321694 kilojoule / mole	0.0
KDPGALDOL-RXN	C04442 = C00022 + C00118	5.0 millimolar / second	16.240189192196922 kilojoule / mole	16.2401910262642 kilojoule / mole	-0.8746465084568339 kilojoule / mole	-11.685348997891516 kilojoule / mole	0.0
1.2.1.13-RXN	C00005 + C00080 + C00236 = C00006 + C00009 + C00118	15.0 millimolar / second	-4.472156458657338 kilojoule / mole	-3.3579647056132313 kilojoule / mole	-20.472802240334264 kilojoule / mole	-12.484037093218 kilojoule / mole	0.0
RXN-15513	C00631 = C00197	5.0 millimolar / second	-4.52040798250934 kilojoule / mole	-5.592372018776152 kilojoule / mole	-5.592372018776152 kilojoule / mole	-10.18140914983543 kilojoule / mole	0.33333
1TRANSKETO-RXN-D-SEDOHEPTULOSE-7-P/GAP//CPD-15318/XYLULOSE-5-PHOSPHATE.56.	C00118 + C05382 = C00231 + C03736	5.0 millimolar / second	1.546831920246177 kilojoule / mole	1.6917377744869657 kilojoule / mole	1.6917377744869657 kilojoule / mole	-12.578094028445962 kilojoule / mole	0.0
PHOSPHORIBOKINASE-RXN	C00002 + C03736 = C00008 + C00080 + C01151	5.0 millimolar / second	-9.133553549631301 kilojoule / mole	-9.36830098190519 kilojoule / mole	-9.36830098190519 kilojoule / mole	-45.633428291428935 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	5.0 millimolar / second	27.5833233583064 kilojoule / mole	27.830418089292685 kilojoule / mole	27.830418089292685 kilojoule / mole	-11.611450569073385 kilojoule / mole	0.0
TRIOSEPISOMERIZATION-RXN	C00118 = C00111	10.0 millimolar / second	-5.575349871345168 kilojoule / mole	-5.295757539865941 kilojoule / mole	-5.295757539865941 kilojoule / mole	-12.3386522032608 kilojoule / mole	0.0
RIBULP3EPIM-RXN	C00231 = C00199	5.0 millimolar / second	3.388013622025369 kilojoule / mole	3.4494491967990992 kilojoule / mole	3.4494491967990992 kilojoule / mole	-11.807926903536549 kilojoule / mole	0.0
RXN0-7249	C00001 + C00111 = C00009 + C00184	5.0 millimolar / second	-14.958153538137253 kilojoule / mole	-14.99003638807232 kilojoule / mole	-32.10487392279335 kilojoule / mole	-33.66804993779717 kilojoule / mole	0.0
