reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ISOCITDEH-RXN	C00005 + C00011 + C00026 = C00006 + C00311	5.0 millimolar / second	-5.475979454694226 kilojoule / mole	-18.345627165613745 kilojoule / mole	-1.230789630892712 kilojoule / mole	-8.58873489893597 kilojoule / mole	0.05794
GLUTACONYL-COA-DECARBOXYLASE-RXN	C00011 + C00877 = C00080 + C02411	5.0 millimolar / second	16.93297771257653 kilojoule / mole	1.2622640532923537 kilojoule / mole	18.37710158801339 kilojoule / mole	-8.588734895616657 kilojoule / mole	0.11589
KETOGLUTREDUCT-RXN	C00003 + C01087 = C00004 + C00026 + C00080	5.0 millimolar / second	27.358080193911746 kilojoule / mole	27.35805578963905 kilojoule / mole	27.35805578963905 kilojoule / mole	-8.588734895763503 kilojoule / mole	0.11589
RXN-1083	C00001 + C02411 = C03058	5.0 millimolar / second	0.4324579689143775 kilojoule / mole	0.6500188064774525 kilojoule / mole	0.6500188064774525 kilojoule / mole	-8.58873489574037 kilojoule / mole	0.11589
RXN-9092	C00002 + C00010 + C00989 = C00013 + C00020 + C11062	5.0 millimolar / second	-26.43411614945444 kilojoule / mole	-24.408866883950918 kilojoule / mole	-24.408866883950918 kilojoule / mole	-12.936649095375955 kilojoule / mole	0.0
SUCCCOASYN-RXN[CCO-CYTOSOL]-SUC/ATP/CO-A//SUC-COA/ADP/Pi.42.	C00002 + C00010 + C00042 = C00008 + C00009 + C00091	5.0 millimolar / second	-1.7513499411736575 kilojoule / mole	-1.3931182348605367 kilojoule / mole	-1.3931182348605367 kilojoule / mole	-8.588734898688392 kilojoule / mole	0.05794
RXN-7566	C00009 + C00037 + C00080 + C00342 = C00001 + C00014 + C00227 + C00343	5.0 millimolar / second	-2.7069868415693605 kilojoule / mole	-3.9962214869844175 kilojoule / mole	-3.9962214869844175 kilojoule / mole	-8.588734898697332 kilojoule / mole	0.05794
4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	C00004 + C00080 + C00232 = C00003 + C00989	5.0 millimolar / second	0.3823853604100691 kilojoule / mole	-0.5463639368658747 kilojoule / mole	-0.5463639368658747 kilojoule / mole	-8.588734898806898 kilojoule / mole	0.05794
ACETATEKIN-RXN	C00008 + C00227 = C00002 + C00033	5.0 millimolar / second	-13.62963764608547 kilojoule / mole	-13.593509394082607 kilojoule / mole	-13.593509394082607 kilojoule / mole	-8.588734898671794 kilojoule / mole	0.05794
RXN-1082	C00033 + C03058 = C00024 + C01087	5.0 millimolar / second	3.852043659277342 kilojoule / mole	2.4343677753106974 kilojoule / mole	2.4343677753106974 kilojoule / mole	-8.588734895726105 kilojoule / mole	0.11589
GLYCINE-DEHYDROGENASE-RXN	C00004 + C00014 + C00048 + C00080 = C00001 + C00003 + C00037	5.0 millimolar / second	-45.01502113453758 kilojoule / mole	-45.31935779442901 kilojoule / mole	-28.204520259707976 kilojoule / mole	-8.588734898731614 kilojoule / mole	0.05794
RXN-8890	C11062 = C00001 + C00877	5.0 millimolar / second	-10.85361710774373 kilojoule / mole	-8.58873489656648 kilojoule / mole	-8.58873489656648 kilojoule / mole	-8.588734897990545 kilojoule / mole	0.07292
ISOCIT-CLEAV-RXN	C00311 = C00042 + C00048	5.0 millimolar / second	9.519832192639555 kilojoule / mole	9.748258554287096 kilojoule / mole	-7.366578980433937 kilojoule / mole	-8.588734898808868 kilojoule / mole	0.05794
RXN-8891	C00005 + C00080 + C00091 = C00006 + C00010 + C00232	5.0 millimolar / second	11.058348804426089 kilojoule / mole	9.535468470736248 kilojoule / mole	-7.579369063984785 kilojoule / mole	-8.588734898653154 kilojoule / mole	0.05794
