reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	5.0 millimolar / second	-32.510934857724 kilojoule / mole	-32.132280027950074 kilojoule / mole	-32.132280027950074 kilojoule / mole	-29.660697126759484 kilojoule / mole	0.0
GLUTACONYL-COA-DECARBOXYLASE-RXN	C00011 + C00877 = C00080 + C02411	5.0 millimolar / second	16.93297771257653 kilojoule / mole	16.14303683779931 kilojoule / mole	33.25787437252035 kilojoule / mole	-6.676746527502717 kilojoule / mole	0.0089
RXN0-5224	C00001 + C00011 = C00080 + C00288	5.0 millimolar / second	-5.187235000808812 kilojoule / mole	-6.933782955581613 kilojoule / mole	-6.933782955581613 kilojoule / mole	-51.352764763196205 kilojoule / mole	0.0
FUMARATE-REDUCTASE-NADH-RXN	C00004 + C00080 + C00122 = C00003 + C00042	5.0 millimolar / second	-61.21694462493679 kilojoule / mole	-59.51020410146476 kilojoule / mole	-59.51020410146476 kilojoule / mole	-31.080558543781002 kilojoule / mole	0.0
FUMHYDR-RXN[CCO-CYTOSOL]-MAL//FUM/WATER.28.	C00149 = C00001 + C00122	5.0 millimolar / second	3.4300285975664337 kilojoule / mole	3.4375402759721645 kilojoule / mole	3.4375402759721645 kilojoule / mole	-10.481676877922869 kilojoule / mole	0.0
KETOGLUTREDUCT-RXN	C00003 + C01087 = C00004 + C00026 + C00080	5.0 millimolar / second	27.358080193911547 kilojoule / mole	20.823545935848426 kilojoule / mole	20.823545935848426 kilojoule / mole	-6.676746522718813 kilojoule / mole	0.17269
RXN-1083	C00001 + C02411 = C03058	5.0 millimolar / second	0.4324579689143775 kilojoule / mole	-2.4530813571152907 kilojoule / mole	-2.4530813571152907 kilojoule / mole	-6.676746523225615 kilojoule / mole	0.06382
RXN-9092	C00002 + C00010 + C00989 = C00013 + C00020 + C11062	5.0 millimolar / second	-26.43411614945444 kilojoule / mole	-22.95784990958933 kilojoule / mole	-22.95784990958933 kilojoule / mole	-11.791341536437598 kilojoule / mole	0.0
S-2-METHYLMALATE-DEHYDRATASE-RXN	C00001 + C01732 = C00815	5.0 millimolar / second	1.9867945547151749 kilojoule / mole	-5.804781518287283 kilojoule / mole	-5.804781518287283 kilojoule / mole	-6.676746522711992 kilojoule / mole	0.17269
SUCCCOASYN-RXN[CCO-CYTOSOL]-SUC/ATP/CO-A//SUC-COA/ADP/Pi.42.	C00002 + C00010 + C00042 = C00008 + C00009 + C00091	5.0 millimolar / second	-1.7513499411736575 kilojoule / mole	-0.9968209231660795 kilojoule / mole	-0.9968209231660795 kilojoule / mole	-10.49219008877275 kilojoule / mole	0.0
METHYLASPARTATE-MUTASE-RXN	C00025 = C03618	5.0 millimolar / second	6.9883666004500355 kilojoule / mole	6.630676884405709 kilojoule / mole	6.630676884405709 kilojoule / mole	-6.676746522719894 kilojoule / mole	0.17269
MALATE-DEH-RXN[CCO-CYTOSOL]-MAL/NAD//OXALACETIC_ACID/NADH/PROTON.50.	C00004 + C00036 + C00080 = C00003 + C00149	5.0 millimolar / second	-29.558211165424837 kilojoule / mole	-29.55976696297585 kilojoule / mole	-29.55976696297585 kilojoule / mole	-14.801598445070894 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	5.0 millimolar / second	27.5833233583064 kilojoule / mole	27.48270127626172 kilojoule / mole	27.48270127626172 kilojoule / mole	-14.978267231698439 kilojoule / mole	0.0
4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	C00004 + C00080 + C00232 = C00003 + C00989	5.0 millimolar / second	0.3823853604100691 kilojoule / mole	0.36248789908253054 kilojoule / mole	0.36248789908253054 kilojoule / mole	-7.357543594400714 kilojoule / mole	0.0
METHYLASPARTATE-AMMONIA-LYASE-RXN	C03618 = C00014 + C01732	5.0 millimolar / second	4.48362875057893 kilojoule / mole	4.304817398041968 kilojoule / mole	-12.810020136679066 kilojoule / mole	-6.676746522724243 kilojoule / mole	0.17269
GLUTAMATE-DEHYDROGENASE-RXN	C00004 + C00014 + C00026 + C00080 = C00001 + C00003 + C00025	5.0 millimolar / second	-36.48157454370332 kilojoule / mole	-36.51820793456129 kilojoule / mole	-19.40337039984026 kilojoule / mole	-6.676746522719831 kilojoule / mole	0.17269
RXN-1082	C00033 + C03058 = C00024 + C01087	5.0 millimolar / second	3.852043659277342 kilojoule / mole	11.91937168844768 kilojoule / mole	11.91937168844768 kilojoule / mole	-6.676746523220796 kilojoule / mole	0.06382
RXN-8890	C11062 = C00001 + C00877	5.0 millimolar / second	-10.85361710774373 kilojoule / mole	-9.869866062457469 kilojoule / mole	-9.869866062457469 kilojoule / mole	-8.075303649546878 kilojoule / mole	0.0
CITRAMALATE-LYASE-RXN	C00815 = C00022 + C00033	5.0 millimolar / second	-2.8760864197276987 kilojoule / mole	4.498234991949622 kilojoule / mole	-12.61660254277141 kilojoule / mole	-6.791960704528436 kilojoule / mole	0.0
RXN-8891	C00005 + C00080 + C00091 = C00006 + C00010 + C00232	5.0 millimolar / second	11.058348804425918 kilojoule / mole	8.721718755052812 kilojoule / mole	-8.393118779668221 kilojoule / mole	-8.051945105700995 kilojoule / mole	0.0
