reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	5.0 millimolar / second	-6.819476712687852 kilojoule / mole	-6.547672181682541 kilojoule / mole	-6.547672181682541 kilojoule / mole	-18.501163334443202 kilojoule / mole	0.0
PYRUVATE-CARBOXYLASE-RXN	C00002 + C00022 + C00288 = C00008 + C00009 + C00036 + C00080	5.0 millimolar / second	-4.927611499417367 kilojoule / mole	-4.870938095928878 kilojoule / mole	-4.870938095928878 kilojoule / mole	-24.193245364067643 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	10.0 millimolar / second	-5.187235000808812 kilojoule / mole	-5.047095109880651 kilojoule / mole	-5.047095109880651 kilojoule / mole	-21.266381116431262 kilojoule / mole	0.0
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	5.0 millimolar / second	-23.328358352916467 kilojoule / mole	-23.345578131187416 kilojoule / mole	-23.345578131187416 kilojoule / mole	-15.994710461573424 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	5.0 millimolar / second	16.1622318415602 kilojoule / mole	16.48238985328686 kilojoule / mole	-0.6324476814341714 kilojoule / mole	-11.830128832808338 kilojoule / mole	0.0
MALATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00036 + C00080 = C00006 + C00149	5.0 millimolar / second	-29.4276561314241 kilojoule / mole	-29.461625398125115 kilojoule / mole	-29.461625398125115 kilojoule / mole	-18.568776959598452 kilojoule / mole	0.0
RXN-13230	C06028 = C18323	5.0 millimolar / second	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	-9.89300236996521 kilojoule / mole	0.32028
RXN-8965	C00001 + C18323 = C01011	5.0 millimolar / second	-0.3988046682220556 kilojoule / mole	-2.4883709074142804 kilojoule / mole	-2.4883709074142804 kilojoule / mole	-9.893002369967704 kilojoule / mole	0.32028
RXN-8968	C00002 + C00005 + C00010 + C00080 + C01013 = C00001 + C00006 + C00013 + C00020 + C00100	5.0 millimolar / second	-60.756130241744586 kilojoule / mole	-55.31804013898687 kilojoule / mole	-55.31804013898687 kilojoule / mole	-29.59128173584695 kilojoule / mole	0.0
RXN-8963	C00005 + C00080 + C00083 = C00006 + C00010 + C00222	5.0 millimolar / second	9.907933190874928 kilojoule / mole	9.760913503358951 kilojoule / mole	-7.353924031362083 kilojoule / mole	-14.805027387181882 kilojoule / mole	0.0
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	5.0 millimolar / second	-7.716096846263781 kilojoule / mole	-6.72508324597408 kilojoule / mole	-6.72508324597408 kilojoule / mole	-13.859562130709435 kilojoule / mole	0.0
CITRAMALYL-COA-LYASE-RXN	C01011 = C00022 + C00024	5.0 millimolar / second	7.059838100394472 kilojoule / mole	8.726985119232559 kilojoule / mole	-8.387852415488474 kilojoule / mole	-15.997887366912291 kilojoule / mole	0.0
RXN-8960	C06027 = C00001 + C06028	5.0 millimolar / second	-3.686969438274673 kilojoule / mole	-4.3708528233896216 kilojoule / mole	-4.3708528233896216 kilojoule / mole	-9.8930023699692 kilojoule / mole	0.32028
RXN-8961	C00048 + C00100 = C06027	5.0 millimolar / second	-15.049597135861177 kilojoule / mole	-21.302894064394835 kilojoule / mole	-4.188056529673803 kilojoule / mole	-9.893002371509718 kilojoule / mole	0.03916
