reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	5.0 millimolar / second	-6.819476712687852 kilojoule / mole	-4.785114348748296 kilojoule / mole	-4.785114348748296 kilojoule / mole	-27.187931097867136 kilojoule / mole	0.0
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	5.0 millimolar / second	-2.744500368189165 kilojoule / mole	15.790712510095528 kilojoule / mole	15.790712510095528 kilojoule / mole	-18.287388059362794 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	10.0 millimolar / second	-5.187235000808812 kilojoule / mole	-4.811458295055821 kilojoule / mole	-4.811458295055821 kilojoule / mole	-21.11173550888722 kilojoule / mole	0.0
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	5.0 millimolar / second	-23.328358352916467 kilojoule / mole	-23.279361606131225 kilojoule / mole	-23.279361606131225 kilojoule / mole	-20.12544832029834 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	5.0 millimolar / second	16.1622318415602 kilojoule / mole	16.162250932646906 kilojoule / mole	-0.9525866020741276 kilojoule / mole	-13.565495755545712 kilojoule / mole	0.16667
RXN-14047	C00311 = C00158	5.0 millimolar / second	-6.843282680861449 kilojoule / mole	-6.944966822295641 kilojoule / mole	-6.944966822295641 kilojoule / mole	-13.565495755519358 kilojoule / mole	0.16667
MALATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00036 + C00080 = C00006 + C00149	5.0 millimolar / second	-29.427656131423902 kilojoule / mole	-29.317107904776822 kilojoule / mole	-29.317107904776822 kilojoule / mole	-17.553983820188197 kilojoule / mole	0.0
RXN-8968	C00002 + C00005 + C00010 + C00080 + C01013 = C00001 + C00006 + C00013 + C00020 + C00100	5.0 millimolar / second	-60.75613024174474 kilojoule / mole	-61.0051962605952 kilojoule / mole	-61.0051962605952 kilojoule / mole	-38.93463250735279 kilojoule / mole	0.0
RXN-8963	C00005 + C00080 + C00083 = C00006 + C00010 + C00222	5.0 millimolar / second	9.907933190874928 kilojoule / mole	8.221092980778629 kilojoule / mole	-8.893744553942405 kilojoule / mole	-20.02407692486793 kilojoule / mole	0.0
RXN-8964	C00091 + C00149 = C00042 + C04348	5.0 millimolar / second	-5.964746905090124 kilojoule / mole	-11.37877874574579 kilojoule / mole	-11.37877874574579 kilojoule / mole	-13.565495755102441 kilojoule / mole	0.16667
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	5.0 millimolar / second	-8.353466868023588 kilojoule / mole	-13.112751016551478 kilojoule / mole	-13.112751016551478 kilojoule / mole	-13.565495755597027 kilojoule / mole	0.16667
METHYLMALONYL-COA-EPIM-RXN	C00683 = C01213	5.0 millimolar / second	0.15463308194898673 kilojoule / mole	-9.363980045179062 kilojoule / mole	-9.363980045179062 kilojoule / mole	-13.565495755616546 kilojoule / mole	0.16667
ISOCIT-CLEAV-RXN	C00042 + C00048 = C00311	5.0 millimolar / second	-9.51983219263957 kilojoule / mole	-11.11518210867366 kilojoule / mole	5.999655426047373 kilojoule / mole	-13.565495755512034 kilojoule / mole	0.16667
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	5.0 millimolar / second	8.55195444534661 kilojoule / mole	8.564256915182884 kilojoule / mole	-8.550580619538149 kilojoule / mole	-20.387786129943628 kilojoule / mole	0.0
