reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	5.0 millimolar / second	-32.510934857724 kilojoule / mole	-32.4803237178451 kilojoule / mole	-32.4803237178451 kilojoule / mole	-38.696294110046104 kilojoule / mole	0.0
ISOCITDEH-RXN	C00005 + C00011 + C00026 = C00006 + C00311	5.0 millimolar / second	-5.475979454694226 kilojoule / mole	-10.70202387646366 kilojoule / mole	6.412813658257375 kilojoule / mole	-20.680590775137198 kilojoule / mole	0.07172
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	5.0 millimolar / second	19.81002119165261 kilojoule / mole	18.087968950008236 kilojoule / mole	18.087968950008236 kilojoule / mole	-20.68059077458948 kilojoule / mole	0.19484
RXN0-5224	C00001 + C00011 = C00080 + C00288	5.0 millimolar / second	-5.187235000808812 kilojoule / mole	-10.422449451438407 kilojoule / mole	-10.422449451438407 kilojoule / mole	-40.44768087276337 kilojoule / mole	0.0
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	5.0 millimolar / second	-39.55379493750647 kilojoule / mole	-31.5445734892714 kilojoule / mole	-31.5445734892714 kilojoule / mole	-27.143078251968433 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	5.0 millimolar / second	-63.201803634130385 kilojoule / mole	-46.787677004644436 kilojoule / mole	-63.90251453936547 kilojoule / mole	-38.304537754844574 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NADP/WATER//OXALACETIC_ACID/AMMONIUM/NADPH/PROTON.62.	C00005 + C00014 + C00036 + C00080 = C00001 + C00006 + C00049	5.0 millimolar / second	-39.19559390302015 kilojoule / mole	-39.41460428744765 kilojoule / mole	-22.299766752726622 kilojoule / mole	-20.680590775343227 kilojoule / mole	0.06156
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	5.0 millimolar / second	-3.5569274338457717 kilojoule / mole	-20.680590773460562 kilojoule / mole	-20.680590773460562 kilojoule / mole	-20.68059077487425 kilojoule / mole	0.11007
HOMOSERDEHYDROG-RXN-HOMO-SER/NAD//L-ASPARTATE-SEMIALDEHYDE/NADH/PROTON.51.	C00004 + C00080 + C00441 = C00003 + C00263	5.0 millimolar / second	-22.520671894942325 kilojoule / mole	-22.4479086507102 kilojoule / mole	-22.4479086507102 kilojoule / mole	-23.154755902635962 kilojoule / mole	0.0
RXN-14103	C00016 + C00080 + C02630 = C00026 + C01352	5.0 millimolar / second	-0.14907495812690286 kilojoule / mole	-5.8657694776555545 kilojoule / mole	-5.8657694776555545 kilojoule / mole	-20.680590775133822 kilojoule / mole	0.07172
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	5.0 millimolar / second	16.16223184156047 kilojoule / mole	13.549084291256726 kilojoule / mole	-3.565753243464308 kilojoule / mole	-20.680590775888525 kilojoule / mole	0.03885
RXN-14047	C00311 = C00158	5.0 millimolar / second	-6.843282680861449 kilojoule / mole	-6.842808670548286 kilojoule / mole	-6.842808670548286 kilojoule / mole	-20.68059077517305 kilojoule / mole	0.07172
MALATE-DEH-RXN[CCO-CYTOSOL]-MAL/NAD//OXALACETIC_ACID/NADH/PROTON.50.	C00004 + C00036 + C00080 = C00003 + C00149	5.0 millimolar / second	-29.558211165424837 kilojoule / mole	-29.561100322840794 kilojoule / mole	-29.561100322840794 kilojoule / mole	-21.092980429791808 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	5.0 millimolar / second	27.583323358306416 kilojoule / mole	27.428487778038964 kilojoule / mole	27.428487778038964 kilojoule / mole	-20.680590774592567 kilojoule / mole	0.19484
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	5.0 millimolar / second	20.34505342193961 kilojoule / mole	18.89327168955469 kilojoule / mole	1.7784341548336577 kilojoule / mole	-20.68059077543924 kilojoule / mole	0.06156
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	5.0 millimolar / second	22.274273316339645 kilojoule / mole	17.918987210679788 kilojoule / mole	17.918987210679788 kilojoule / mole	-20.680590775420164 kilojoule / mole	0.06156
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	5.0 millimolar / second	-7.716096846263326 kilojoule / mole	-3.9729255235892635 kilojoule / mole	-3.9729255235892635 kilojoule / mole	-21.071514815531494 kilojoule / mole	0.0
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	5.0 millimolar / second	8.55195444534661 kilojoule / mole	8.552214593016117 kilojoule / mole	-8.562622941704916 kilojoule / mole	-20.680590775357523 kilojoule / mole	0.06156
