reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	5.0 millimolar / second	-14.212150054010465 kilojoule / mole	-17.133236621218877 kilojoule / mole	-17.133236621218877 kilojoule / mole	-71.28071681119391 kilojoule / mole	0.0
2-OXOBUTYRATE-SYNTHASE-RXN	C00011 + C00080 + C00100 + 2 C00138 = C00010 + C00109 + 2 C00139	5.0 millimolar / second	1.7911890349712394 kilojoule / mole	5.535151078362231 kilojoule / mole	5.535151078362231 kilojoule / mole	-19.16866642461264 kilojoule / mole	0.02097
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	5.0 millimolar / second	19.810021191652694 kilojoule / mole	16.94504281415452 kilojoule / mole	16.94504281415452 kilojoule / mole	-19.16866641864884 kilojoule / mole	0.1962
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	5.0 millimolar / second	-39.55379493750618 kilojoule / mole	-32.58541257612784 kilojoule / mole	-32.58541257612784 kilojoule / mole	-20.851409228381016 kilojoule / mole	0.0
PHOSGLYPHOS-RXN	C00002 + C00197 = C00008 + C00236	5.0 millimolar / second	19.31563986192012 kilojoule / mole	19.239330631027627 kilojoule / mole	19.239330631027627 kilojoule / mole	-19.168666427479685 kilojoule / mole	0.0152
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	5.0 millimolar / second	-3.556927433845864 kilojoule / mole	-9.642808915492559 kilojoule / mole	-9.642808915492559 kilojoule / mole	-19.168666421301996 kilojoule / mole	0.04608
1.2.7.6-RXN	C00001 + C00118 + 2 C00139 = 3 C00080 + 2 C00138 + C00197	5.0 millimolar / second	-26.098062187153445 kilojoule / mole	-23.34698837939077 kilojoule / mole	-23.34698837939077 kilojoule / mole	-19.168666427213246 kilojoule / mole	0.0152
1.2.1.13-RXN	C00005 + C00080 + C00236 = C00006 + C00009 + C00118	5.0 millimolar / second	-4.4721564586573095 kilojoule / mole	-4.433016946482198 kilojoule / mole	-21.54785448120323 kilojoule / mole	-21.595609147456422 kilojoule / mole	0.0
RXN-14103	C00016 + C00080 + C02630 = C00026 + C01352	5.0 millimolar / second	-0.14907495812690286 kilojoule / mole	-0.923883393827007 kilojoule / mole	-0.923883393827007 kilojoule / mole	-20.78629280914769 kilojoule / mole	0.0
RXN-8568	C00004 + C00080 + C00894 = C00003 + C00100	5.0 millimolar / second	-60.55494520880029 kilojoule / mole	-58.21819406226818 kilojoule / mole	-58.21819406226818 kilojoule / mole	-69.62808574362157 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	5.0 millimolar / second	16.16223184156047 kilojoule / mole	15.06100863014353 kilojoule / mole	-2.053828904577503 kilojoule / mole	-19.168666425406197 kilojoule / mole	0.02195
DLACTDEHYDROGNAD-RXN	C00004 + C00022 + C00080 = C00003 + C00256	5.0 millimolar / second	-23.68030783095034 kilojoule / mole	-23.680295282056832 kilojoule / mole	-23.680295282056832 kilojoule / mole	-19.168666418804555 kilojoule / mole	0.1711
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	5.0 millimolar / second	-18.759583182588386 kilojoule / mole	-18.140944221860103 kilojoule / mole	-18.140944221860103 kilojoule / mole	-26.696036887322855 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	5.0 millimolar / second	-6.843282680861449 kilojoule / mole	-6.820693840969699 kilojoule / mole	-6.820693840969699 kilojoule / mole	-22.08435326233816 kilojoule / mole	0.0
MALATE-DEH-RXN[CCO-CYTOSOL]-MAL/NAD//OXALACETIC_ACID/NADH/PROTON.50.	C00004 + C00036 + C00080 = C00003 + C00149	5.0 millimolar / second	-29.558211165425092 kilojoule / mole	-29.5602423958095 kilojoule / mole	-29.5602423958095 kilojoule / mole	-36.345280798012084 kilojoule / mole	0.0
LACTOYL-COA-DEHYDRATASE-RXN	C00827 = C00001 + C00894	5.0 millimolar / second	2.092265197749839 kilojoule / mole	-5.69137258076792 kilojoule / mole	-5.69137258076792 kilojoule / mole	-19.168666418803635 kilojoule / mole	0.1711
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	5.0 millimolar / second	-7.716096846263554 kilojoule / mole	-7.547123633667972 kilojoule / mole	-7.547123633667972 kilojoule / mole	-30.8894813997449 kilojoule / mole	0.0
RXN-15723	C00024 + C00256 = C00033 + C00827	5.0 millimolar / second	-5.688422722920919 kilojoule / mole	-8.281068950240682 kilojoule / mole	-8.281068950240682 kilojoule / mole	-19.168666418803486 kilojoule / mole	0.1711
ACETATE--COA-LIGASE-ADP-FORMING-RXN	C00002 + C00010 + C00033 = C00008 + C00009 + C00024	5.0 millimolar / second	4.750656085799179 kilojoule / mole	4.733603727577279 kilojoule / mole	4.733603727577279 kilojoule / mole	-19.168666418800285 kilojoule / mole	0.1711
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	5.0 millimolar / second	8.551954445346468 kilojoule / mole	8.600194289598857 kilojoule / mole	-8.514643245122176 kilojoule / mole	-29.491176270473037 kilojoule / mole	0.0
