reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	5.0 millimolar / second	-2.7445003681897973 kilojoule / mole	5.313645596687872 kilojoule / mole	5.313645596687872 kilojoule / mole	-18.27148875560691 kilojoule / mole	0.0
RXN-13029	C00011 + C00136 = C00080 + C18026	5.0 millimolar / second	13.702958804193713 kilojoule / mole	-0.20739565225610335 kilojoule / mole	16.90744188246493 kilojoule / mole	-7.333354262273668 kilojoule / mole	0.12756
RXN0-5224	C00001 + C00011 = C00080 + C00288	5.0 millimolar / second	-5.187235000808812 kilojoule / mole	-18.2020186723202 kilojoule / mole	-18.2020186723202 kilojoule / mole	-59.357083511834276 kilojoule / mole	0.0
PHOSACETYLTRANS-RXN	C00010 + C00227 = C00009 + C00024	5.0 millimolar / second	-8.87898156028632 kilojoule / mole	-8.82991491561915 kilojoule / mole	-8.82991491561915 kilojoule / mole	-7.333354272293649 kilojoule / mole	0.02175
RXN-9092	C00002 + C00010 + C00989 = C00013 + C00020 + C11062	5.0 millimolar / second	-26.43411614945444 kilojoule / mole	-24.646303663953336 kilojoule / mole	-24.646303663953336 kilojoule / mole	-14.045220956954687 kilojoule / mole	0.0
RXN-7566	C00009 + C00037 + C00080 + C00342 = C00001 + C00014 + C00227 + C00343	5.0 millimolar / second	-2.7069868415694174 kilojoule / mole	-2.9922258277396145 kilojoule / mole	-2.9922258277396145 kilojoule / mole	-7.333354272254522 kilojoule / mole	0.02175
4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	C00004 + C00080 + C00232 = C00003 + C00989	5.0 millimolar / second	0.38238536041001225 kilojoule / mole	-0.09306377579079439 kilojoule / mole	-0.09306377579079439 kilojoule / mole	-7.333354272158217 kilojoule / mole	0.02175
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	5.0 millimolar / second	-8.353466868023588 kilojoule / mole	-9.099151129586946 kilojoule / mole	-9.099151129586946 kilojoule / mole	-7.333354272311835 kilojoule / mole	0.02175
RXN-16391	C18026 = C20238	5.0 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-7.333354262275001 kilojoule / mole	0.12756
RXN-8958	C20238 = C18324	5.0 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-7.333354262274516 kilojoule / mole	0.12756
GLYCINE-DEHYDROGENASE-RXN	C00004 + C00014 + C00048 + C00080 = C00001 + C00003 + C00037	5.0 millimolar / second	-45.01502113453758 kilojoule / mole	-45.01915443874372 kilojoule / mole	-27.904316904022686 kilojoule / mole	-7.33335427227624 kilojoule / mole	0.02175
METHYLMALONYL-COA-EPIM-RXN	C00683 = C01213	5.0 millimolar / second	0.15463308194898673 kilojoule / mole	-1.6667736095490795 kilojoule / mole	-1.6667736095490795 kilojoule / mole	-7.333354272374808 kilojoule / mole	0.02175
BUTYRYL-COA-DEHYDROGENASE-RXN	C00877 + ETF__45__Reduced = C00080 + C00136 + C04253	5.0 millimolar / second	9.83954537311729 kilojoule / mole	46.325898505803515 kilojoule / mole	46.325898505803515 kilojoule / mole	-7.333354198072655 kilojoule / mole	0.12756
RXN-8960	C00001 + C06028 = C06027	5.0 millimolar / second	3.686969438274673 kilojoule / mole	4.050735328180898 kilojoule / mole	4.050735328180898 kilojoule / mole	-7.3333542623039785 kilojoule / mole	0.12756
RXN-8890	C11062 = C00001 + C00877	5.0 millimolar / second	-10.85361710774373 kilojoule / mole	-7.333354265188848 kilojoule / mole	-7.333354265188848 kilojoule / mole	-7.333354265187537 kilojoule / mole	0.06067
RXN-8959	C00080 + C04253 + C18324 = C06028 + ETF__45__Reduced	5.0 millimolar / second	-7.5268491326257845 kilojoule / mole	-48.529796899803834 kilojoule / mole	-48.529796899803834 kilojoule / mole	-7.333354198072215 kilojoule / mole	0.12756
RXN-8961	C06027 = C00048 + C00100	5.0 millimolar / second	15.049597135861177 kilojoule / mole	11.226792005552058 kilojoule / mole	-5.888045529168975 kilojoule / mole	-7.333354272323641 kilojoule / mole	0.02175
RXN-8891	C00005 + C00080 + C00091 = C00006 + C00010 + C00232	5.0 millimolar / second	11.058348804426032 kilojoule / mole	9.216549168824157 kilojoule / mole	-7.898288365896876 kilojoule / mole	-7.333354272221159 kilojoule / mole	0.02175
