reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	5.0 millimolar / second	-14.212150054010465 kilojoule / mole	-16.20405504811866 kilojoule / mole	-16.20405504811866 kilojoule / mole	-57.87053766449158 kilojoule / mole	0.0
PYRUVATE-CARBOXYLASE-RXN	C00002 + C00022 + C00288 = C00008 + C00009 + C00036 + C00080	5.0 millimolar / second	-4.927611499417537 kilojoule / mole	-4.980659414472499 kilojoule / mole	-4.980659414472499 kilojoule / mole	-36.49844523763066 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	5.0 millimolar / second	19.810021191652595 kilojoule / mole	18.12249536928243 kilojoule / mole	18.12249536928243 kilojoule / mole	-25.21221179756807 kilojoule / mole	0.29484
RXN0-5224	C00001 + C00011 = C00080 + C00288	5.0 millimolar / second	-5.1872350008087835 kilojoule / mole	-4.756062084074393 kilojoule / mole	-4.756062084074393 kilojoule / mole	-29.08001285049297 kilojoule / mole	0.0
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	5.0 millimolar / second	-39.55379493750647 kilojoule / mole	-31.43201943337416 kilojoule / mole	-31.43201943337416 kilojoule / mole	-25.361128451269053 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	5.0 millimolar / second	-63.201803634130385 kilojoule / mole	-48.2903503454457 kilojoule / mole	-65.40518788016674 kilojoule / mole	-41.525558770573525 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	5.0 millimolar / second	-39.326148937021344 kilojoule / mole	-39.41296332466614 kilojoule / mole	-22.298125789945104 kilojoule / mole	-25.212211817553722 kilojoule / mole	0.07031
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	5.0 millimolar / second	-3.5569274338457717 kilojoule / mole	-22.907352275102365 kilojoule / mole	-22.907352275102365 kilojoule / mole	-25.212211799707653 kilojoule / mole	0.18422
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	5.0 millimolar / second	-22.390116860941134 kilojoule / mole	-22.393868183576597 kilojoule / mole	-22.393868183576597 kilojoule / mole	-29.13839917850098 kilojoule / mole	0.0
RXN-14103	C00016 + C00080 + C02630 = C00026 + C01352	5.0 millimolar / second	-0.14907495812690286 kilojoule / mole	0.8065974918540765 kilojoule / mole	0.8065974918540765 kilojoule / mole	-25.35223142426825 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	5.0 millimolar / second	16.16223184156047 kilojoule / mole	9.017463316557723 kilojoule / mole	-8.09737421816331 kilojoule / mole	-25.212211800916187 kilojoule / mole	0.19937
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	5.0 millimolar / second	-18.759583182588386 kilojoule / mole	-16.29690371580022 kilojoule / mole	-16.29690371580022 kilojoule / mole	-26.445708575140365 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	5.0 millimolar / second	-6.843282680861449 kilojoule / mole	-6.854152227710393 kilojoule / mole	-6.854152227710393 kilojoule / mole	-25.21221181767246 kilojoule / mole	0.07031
MALATE-DEH-RXN[CCO-CYTOSOL]-MAL/NAD//OXALACETIC_ACID/NADH/PROTON.50.	C00004 + C00036 + C00080 = C00003 + C00149	5.0 millimolar / second	-29.558211165424837 kilojoule / mole	-29.557552621311626 kilojoule / mole	-29.557552621311626 kilojoule / mole	-25.390067944877817 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	5.0 millimolar / second	20.345053421939724 kilojoule / mole	20.34507319000937 kilojoule / mole	3.230235655288336 kilojoule / mole	-25.23252976829949 kilojoule / mole	0.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	5.0 millimolar / second	22.274273316339418 kilojoule / mole	19.0507299905482 kilojoule / mole	19.0507299905482 kilojoule / mole	-25.212211817533145 kilojoule / mole	0.07031
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	5.0 millimolar / second	-7.716096846263554 kilojoule / mole	-0.08756899001157503 kilojoule / mole	-0.08756899001157503 kilojoule / mole	-25.21221183615839 kilojoule / mole	0.04031
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	5.0 millimolar / second	8.551954445346666 kilojoule / mole	8.5416395409563 kilojoule / mole	-8.573197993764733 kilojoule / mole	-25.212211817673296 kilojoule / mole	0.07031
