reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	5.0 millimolar / second	34.15490275679191 kilojoule / mole	34.87234945924458 kilojoule / mole	34.87234945924458 kilojoule / mole	-12.104961975533623 kilojoule / mole	0.0
RXN-9952	C00005 + C00011 + C00199 = C00006 + C00345	5.0 millimolar / second	-10.331992091051745 kilojoule / mole	-10.909146929669488 kilojoule / mole	6.2056906050515455 kilojoule / mole	-16.903139678084152 kilojoule / mole	0.0
FRUCTOSE-6-PHOSPHATE-PHOSPHOKETOLASE-RXN	C00009 + C05345 = C00001 + C00227 + C00279	5.0 millimolar / second	-52.98072247300932 kilojoule / mole	-53.12254286900394 kilojoule / mole	-53.12254286900394 kilojoule / mole	-18.476308226503704 kilojoule / mole	0.0
PHOSPHOKETOLASE-RXN	C00009 + C00231 = C00001 + C00118 + C00227	5.0 millimolar / second	-58.82451517174445 kilojoule / mole	-58.967124767704 kilojoule / mole	-58.967124767704 kilojoule / mole	-22.413710572599637 kilojoule / mole	0.0
RXN0-313	C00118 + C00184 = C05345	5.0 millimolar / second	-15.852890804659467 kilojoule / mole	-15.386662479931964 kilojoule / mole	1.7281750547890704 kilojoule / mole	-14.928884792119181 kilojoule / mole	0.0
PGLUCONDEHYDRAT-RXN	C00345 = C00001 + C04442	5.0 millimolar / second	-42.84480469840929 kilojoule / mole	-41.743856471169096 kilojoule / mole	-41.743856471169096 kilojoule / mole	-26.143787225273115 kilojoule / mole	0.0
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	10.0 millimolar / second	3.8108873820314386 kilojoule / mole	3.072476474015423 kilojoule / mole	3.072476474015423 kilojoule / mole	-10.157562882995899 kilojoule / mole	0.33333
PHOSACETYLTRANS-RXN	C00010 + C00227 = C00009 + C00024	10.0 millimolar / second	-8.878981560286007 kilojoule / mole	-8.869842735322408 kilojoule / mole	-8.869842735322408 kilojoule / mole	-13.33576653818329 kilojoule / mole	0.0
SEDOBISALDOL-RXN	C00111 + C00279 = C00447	5.0 millimolar / second	-20.836227629645975 kilojoule / mole	-20.55828631339675 kilojoule / mole	-3.4434487786757173 kilojoule / mole	-12.460320725341859 kilojoule / mole	0.0
PHOSGLYPHOS-RXN	C00002 + C00197 = C00008 + C00236	10.0 millimolar / second	19.315639861920175 kilojoule / mole	17.664930462255583 kilojoule / mole	17.664930462255583 kilojoule / mole	-10.15756288299626 kilojoule / mole	0.33333
SEDOHEPTULOSE-BISPHOSPHATASE-RXN	C00001 + C00447 = C00009 + C05382	5.0 millimolar / second	-13.452103100370095 kilojoule / mole	-13.331873387128075 kilojoule / mole	-30.446710921849107 kilojoule / mole	-26.107891953958276 kilojoule / mole	0.0
KDPGALDOL-RXN	C04442 = C00022 + C00118	5.0 millimolar / second	16.24018919219685 kilojoule / mole	16.240188846552535 kilojoule / mole	-0.874648688168499 kilojoule / mole	-11.242643516947584 kilojoule / mole	0.0
1.2.1.13-RXN	C00005 + C00080 + C00236 = C00006 + C00009 + C00118	10.0 millimolar / second	-4.472156458657338 kilojoule / mole	-3.380668643784978 kilojoule / mole	-20.495506178506012 kilojoule / mole	-10.779700155076766 kilojoule / mole	0.0
RXN-15513	C00631 = C00197	10.0 millimolar / second	-4.52040798250934 kilojoule / mole	-5.570528830987767 kilojoule / mole	-5.570528830987767 kilojoule / mole	-10.157562882996038 kilojoule / mole	0.33333
1TRANSKETO-RXN-D-SEDOHEPTULOSE-7-P/GAP//CPD-15895/XYLULOSE-5-PHOSPHATE.56.	C00118 + C05382 = C00231 + CPD__45__15895	5.0 millimolar / second	1238.5511229463555 kilojoule / mole	28.966854394579514 kilojoule / mole	28.966854394579514 kilojoule / mole	-10.256745808261257 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	10.0 millimolar / second	27.583323358306416 kilojoule / mole	27.82538300653234 kilojoule / mole	27.82538300653234 kilojoule / mole	-10.894986548743567 kilojoule / mole	0.0
TRIOSEPISOMERIZATION-RXN	C00118 = C00111	10.0 millimolar / second	-5.575349871345168 kilojoule / mole	-5.301454872568115 kilojoule / mole	-5.301454872568115 kilojoule / mole	-14.841238559112423 kilojoule / mole	0.0
RXN0-7249	C00001 + C00111 = C00009 + C00184	5.0 millimolar / second	-14.958153538137253 kilojoule / mole	-14.989385608024936 kilojoule / mole	-32.104223142745965 kilojoule / mole	-37.699525088564954 kilojoule / mole	0.0
RIB5PISOM-RXN-CPD-15895//RIBULOSE-5P.23.	CPD__45__15895 = C00199	5.0 millimolar / second	-1232.592556027651 kilojoule / mole	-22.919753135044175 kilojoule / mole	-22.919753135044175 kilojoule / mole	-21.154304543975286 kilojoule / mole	0.0
