reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	5.0 millimolar / second	-32.510934857724 kilojoule / mole	-32.50075280301976 kilojoule / mole	-32.50075280301976 kilojoule / mole	-30.488017195344447 kilojoule / mole	0.0
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	5.0 millimolar / second	-14.212150054010621 kilojoule / mole	-13.172067605267625 kilojoule / mole	-13.172067605267625 kilojoule / mole	-67.18904974350286 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	5.0 millimolar / second	19.81002119165261 kilojoule / mole	17.734882458479273 kilojoule / mole	17.734882458479273 kilojoule / mole	-21.969706477888625 kilojoule / mole	0.20433
RXN0-5224	C00001 + C00011 = C00080 + C00288	5.0 millimolar / second	-5.187235000808812 kilojoule / mole	-5.219569208581367 kilojoule / mole	-5.219569208581367 kilojoule / mole	-28.45188958196526 kilojoule / mole	0.0
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	5.0 millimolar / second	-39.55379493750647 kilojoule / mole	-31.15719239145271 kilojoule / mole	-31.15719239145271 kilojoule / mole	-29.738683734968745 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	5.0 millimolar / second	-63.201803634130385 kilojoule / mole	-43.70916472504684 kilojoule / mole	-60.82400225976787 kilojoule / mole	-33.72351136176503 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NADP/WATER//OXALACETIC_ACID/AMMONIUM/NADPH/PROTON.62.	C00005 + C00014 + C00036 + C00080 = C00001 + C00006 + C00049	5.0 millimolar / second	-39.1955939030197 kilojoule / mole	-39.42111612549183 kilojoule / mole	-22.3062785907708 kilojoule / mole	-21.969706478340868 kilojoule / mole	0.07432
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	5.0 millimolar / second	-3.5569274338457717 kilojoule / mole	-21.969706475716155 kilojoule / mole	-21.969706475716155 kilojoule / mole	-21.96970647806355 kilojoule / mole	0.11148
HOMOSERDEHYDROG-RXN-HOMO-SER/NAD//L-ASPARTATE-SEMIALDEHYDE/NADH/PROTON.51.	C00004 + C00080 + C00441 = C00003 + C00263	5.0 millimolar / second	-22.520671894942325 kilojoule / mole	-22.477547080547993 kilojoule / mole	-22.477547080547993 kilojoule / mole	-23.251372034497738 kilojoule / mole	0.0
RXN-14103	C00016 + C00080 + C02630 = C00026 + C01352	5.0 millimolar / second	-0.14907495812690286 kilojoule / mole	-0.7536190942592368 kilojoule / mole	-0.7536190942592368 kilojoule / mole	-22.689493647909035 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	5.0 millimolar / second	16.16223184156047 kilojoule / mole	12.259968589690217 kilojoule / mole	-4.854868945030815 kilojoule / mole	-21.969706478620886 kilojoule / mole	0.05255
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	5.0 millimolar / second	-18.759583182588386 kilojoule / mole	-19.77164319759893 kilojoule / mole	-19.77164319759893 kilojoule / mole	-21.96970647857977 kilojoule / mole	0.05569
RXN-14047	C00311 = C00158	5.0 millimolar / second	-6.843282680861449 kilojoule / mole	-6.85158414332792 kilojoule / mole	-6.85158414332792 kilojoule / mole	-21.969706478339415 kilojoule / mole	0.07432
MALATE-DEH-RXN[CCO-CYTOSOL]-MAL/NAD//OXALACETIC_ACID/NADH/PROTON.50.	C00004 + C00036 + C00080 = C00003 + C00149	5.0 millimolar / second	-29.558211165424837 kilojoule / mole	-29.5707301978851 kilojoule / mole	-29.5707301978851 kilojoule / mole	-22.97319496347639 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	5.0 millimolar / second	27.5833233583064 kilojoule / mole	27.40677482008086 kilojoule / mole	27.40677482008086 kilojoule / mole	-21.969706477888888 kilojoule / mole	0.20433
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	5.0 millimolar / second	20.34505342193961 kilojoule / mole	18.4351696861088 kilojoule / mole	1.3203321513877668 kilojoule / mole	-21.969706478339077 kilojoule / mole	0.07432
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	5.0 millimolar / second	22.274273316339418 kilojoule / mole	16.544622806260804 kilojoule / mole	16.544622806260804 kilojoule / mole	-21.969706478337315 kilojoule / mole	0.07432
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	5.0 millimolar / second	-7.716096846263554 kilojoule / mole	-2.504688089062734 kilojoule / mole	-2.504688089062734 kilojoule / mole	-22.732389089112495 kilojoule / mole	0.0
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	5.0 millimolar / second	8.551954445346666 kilojoule / mole	8.52952715264257 kilojoule / mole	-8.585310382078463 kilojoule / mole	-21.969706478340086 kilojoule / mole	0.07432
