reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	5.0 millimolar / second	-2.7445003681897973 kilojoule / mole	-2.8760180950652865 kilojoule / mole	-2.8760180950652865 kilojoule / mole	-26.423004196343364 kilojoule / mole	0.0
2-OXOBUTYRATE-SYNTHASE-RXN	C00011 + C00080 + C00100 + 2 C00138 = C00010 + C00109 + 2 C00139	5.0 millimolar / second	1.7911890349712394 kilojoule / mole	-11.753540959726102 kilojoule / mole	-11.753540959726102 kilojoule / mole	-8.202578079924315 kilojoule / mole	0.14388
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	5.0 millimolar / second	19.810021191652694 kilojoule / mole	18.44796715966081 kilojoule / mole	18.44796715966081 kilojoule / mole	-8.202578080448049 kilojoule / mole	0.14388
RXN0-5224	C00001 + C00011 = C00080 + C00288	5.0 millimolar / second	-5.187235000808812 kilojoule / mole	-17.624086543956693 kilojoule / mole	-17.624086543956693 kilojoule / mole	-38.4495673698226 kilojoule / mole	0.0
PHOSACETYLTRANS-RXN	C00010 + C00227 = C00009 + C00024	5.0 millimolar / second	-8.878981560286064 kilojoule / mole	-8.732920072071565 kilojoule / mole	-8.732920072071565 kilojoule / mole	-8.36297593478133 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	5.0 millimolar / second	-3.556927433845864 kilojoule / mole	-2.8256599814413828 kilojoule / mole	-2.8256599814413828 kilojoule / mole	-8.202578080355362 kilojoule / mole	0.14388
HYDROG-RXN	2 C00139 + C00282 = 2 C00080 + 2 C00138	5.0 millimolar / second	-19.5963599999833 kilojoule / mole	-13.859295118401391 kilojoule / mole	3.255542416319641 kilojoule / mole	-8.202578080193732 kilojoule / mole	0.14388
RXN-7566	C00009 + C00037 + C00080 + C00342 = C00001 + C00014 + C00227 + C00343	5.0 millimolar / second	-2.7069868415694174 kilojoule / mole	-1.7919123905605274 kilojoule / mole	-1.7919123905605274 kilojoule / mole	-8.989118001434646 kilojoule / mole	0.0
1.6.99.5-RXN-NADH/CPD-9849/PROTON//NAD/CPD-18075.36.	C00004 + C00080 + C21527 = C00003 + CPD__45__18075	5.0 millimolar / second	-63.52357506999988 kilojoule / mole	2.244671540460004 kilojoule / mole	2.244671540460004 kilojoule / mole	-8.202577912919153 kilojoule / mole	0.21224
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	5.0 millimolar / second	16.1622318415602 kilojoule / mole	16.16238947024778 kilojoule / mole	-0.9524480644732517 kilojoule / mole	-9.583575712274214 kilojoule / mole	0.0
1.12.5.1-RXN-CPD-9849/HYDROGEN-MOLECULE//CPD-18075.38.	CPD__45__18075 = C00282 + C21527	5.0 millimolar / second	99.09999999999599 kilojoule / mole	26.98973930100955 kilojoule / mole	9.874901766288517 kilojoule / mole	-8.20257791291965 kilojoule / mole	0.21224
MALATE-DEH-RXN[CCO-CYTOSOL]-MAL/NAD//OXALACETIC_ACID/NADH/PROTON.50.	C00004 + C00036 + C00080 = C00003 + C00149	5.0 millimolar / second	-29.558211165425092 kilojoule / mole	-29.57300775713744 kilojoule / mole	-29.57300775713744 kilojoule / mole	-28.281887776740508 kilojoule / mole	0.0
2.1.3.1-RXN	C00022 + C00683 = C00036 + C00100	5.0 millimolar / second	-2.183111131228017 kilojoule / mole	-1.9586334024642174 kilojoule / mole	-1.9586334024642174 kilojoule / mole	-12.40288404393193 kilojoule / mole	0.0
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	5.0 millimolar / second	-7.716096846263554 kilojoule / mole	-6.181312362729877 kilojoule / mole	-6.181312362729877 kilojoule / mole	-14.907315117718671 kilojoule / mole	0.0
GLYCINE-DEHYDROGENASE-RXN	C00004 + C00014 + C00048 + C00080 = C00001 + C00003 + C00037	5.0 millimolar / second	-45.01502113453758 kilojoule / mole	-45.53975126300178 kilojoule / mole	-28.424913728280746 kilojoule / mole	-9.785864143614502 kilojoule / mole	0.0
