reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	5.0 millimolar / second	-32.510934857724 kilojoule / mole	-32.58261685070263 kilojoule / mole	-32.58261685070263 kilojoule / mole	-23.414493451176988 kilojoule / mole	0.0
GCVMULTI-RXN-GLY/THF/NAD//METHYLENE-THF/AMMONIUM/CARBON-DIOXIDE/NADH.56.	C00004 + C00011 + C00014 + C00143 = C00003 + C00037 + C00101	5.0 millimolar / second	-22.18646711534643 kilojoule / mole	-22.099524301718834 kilojoule / mole	-4.9846867669978 kilojoule / mole	9.766025745765894 kilojoule / mole	0.0
RXN-2881-FORMALDEHYDE/THF//METHYLENE-THF/WATER.38.	C00067 + C00101 = C00001 + C00143	5.0 millimolar / second	-25.355278707548877 kilojoule / mole	-25.34256268174925 kilojoule / mole	-8.227725147028217 kilojoule / mole	1.322553887131662 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	5.0 millimolar / second	-5.187235000808812 kilojoule / mole	-5.118228126024022 kilojoule / mole	-5.118228126024022 kilojoule / mole	-37.29673206020729 kilojoule / mole	0.0
RXN-16767	C21424 = C00004	5.0 millimolar / second	0.5321601063815251 kilojoule / mole	3.3145248782382297 kilojoule / mole	3.3145248782382297 kilojoule / mole	14.601527876356041 kilojoule / mole	0.0
PHOSACETYLTRANS-RXN	C00010 + C00227 = C00009 + C00024	5.0 millimolar / second	-8.87898156028632 kilojoule / mole	-8.880333748838938 kilojoule / mole	-8.880333748838938 kilojoule / mole	0.5733821164752296 kilojoule / mole	0.0
ALANINE--OXO-ACID-AMINOTRANSFERASE-RXN-L-ALPHA-ALANINE/2-OXOBUTANOATE//PYRUVATE/CPD-298.49.	C00041 + C00109 = C00022 + C02721	5.0 millimolar / second	34.571516194760434 kilojoule / mole	34.171184028918155 kilojoule / mole	34.171184028918155 kilojoule / mole	17.794029083739638 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	5.0 millimolar / second	-63.20180363413033 kilojoule / mole	-62.952064321208866 kilojoule / mole	-80.0669018559299 kilojoule / mole	-76.53718876373686 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	5.0 millimolar / second	-39.32614893702112 kilojoule / mole	-39.326229569439995 kilojoule / mole	-22.211392034718966 kilojoule / mole	20.645760025787414 kilojoule / mole	0.0
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	5.0 millimolar / second	-22.390116860941134 kilojoule / mole	-22.385920288788647 kilojoule / mole	-22.385920288788647 kilojoule / mole	7.372108497349921 kilojoule / mole	0.0
RXN-7566	C00009 + C00037 + C00080 + C00342 = C00001 + C00014 + C00227 + C00343	5.0 millimolar / second	-2.7069868415694742 kilojoule / mole	-2.7107534415402053 kilojoule / mole	-2.7107534415402053 kilojoule / mole	19.695263388785246 kilojoule / mole	0.0
N-METHYL-L-AMINO-ACID-OXIDASE-RXN-CPD-298/OXYGEN-MOLECULE/WATER//L-ALPHA-ALANINE/FORMALDEHYDE/HYDROGEN-PEROXIDE.78.	C00001 + C00007 + C02721 = C00027 + C00041 + C00067	5.0 millimolar / second	-68.9962422617597 kilojoule / mole	-48.68122851291561 kilojoule / mole	-65.79606604763664 kilojoule / mole	-41.01162915721133 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	5.0 millimolar / second	27.583323358306416 kilojoule / mole	27.60635301266558 kilojoule / mole	27.60635301266558 kilojoule / mole	-6.665199781773884 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	5.0 millimolar / second	20.345053421939724 kilojoule / mole	20.345072290617594 kilojoule / mole	3.230234755896561 kilojoule / mole	21.42121200848211 kilojoule / mole	0.0
RXN-16774	C00003 + C00027 = C00007 + C00080 + C21424	5.0 millimolar / second	131.89141496345414 kilojoule / mole	109.11289345629093 kilojoule / mole	109.11289345629093 kilojoule / mole	29.243651610721212 kilojoule / mole	1.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	5.0 millimolar / second	22.274273316339645 kilojoule / mole	22.274332477882783 kilojoule / mole	22.274332477882783 kilojoule / mole	20.378539561749914 kilojoule / mole	0.0
