reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ISOCITDEH-RXN	C00005 + C00011 + C00026 = C00006 + C00311	5.0 millimolar / second	-5.475979454694226 kilojoule / mole	-5.36866297530254 kilojoule / mole	11.746174559418494 kilojoule / mole	-13.67655470803329 kilojoule / mole	0.0
GCVMULTI-RXN-GLY/THF/NAD//METHYLENE-THF/AMMONIUM/CARBON-DIOXIDE/NADH.56.	C00004 + C00011 + C00014 + C00143 = C00003 + C00037 + C00101	5.0 millimolar / second	-22.18646711534643 kilojoule / mole	-21.510644546116776 kilojoule / mole	-4.395807011395743 kilojoule / mole	-17.06348324993415 kilojoule / mole	0.0
FORMATETHFLIG-RXN-THF/ATP/FORMATE//10-FORMYL-THF/ADP/Pi.38.	C00002 + C00058 + C00101 = C00008 + C00009 + C00234	5.0 millimolar / second	-2.6749541579215474 kilojoule / mole	-0.4113450174094653 kilojoule / mole	-0.4113450174094653 kilojoule / mole	-16.604858939337998 kilojoule / mole	0.0
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	5.0 millimolar / second	-39.55379493750647 kilojoule / mole	-39.48242240670914 kilojoule / mole	-39.48242240670914 kilojoule / mole	-24.36489138172373 kilojoule / mole	0.0
2.6.1.35-RXN	C00036 + C00037 = C00048 + C00049	5.0 millimolar / second	5.688872197516531 kilojoule / mole	5.593031026578861 kilojoule / mole	5.593031026578861 kilojoule / mole	-13.53485658662647 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	5.0 millimolar / second	-63.201803634130385 kilojoule / mole	-63.618652792916265 kilojoule / mole	-80.7334903276373 kilojoule / mole	-70.05074951962291 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	5.0 millimolar / second	-3.5569274338457717 kilojoule / mole	-2.94385116805209 kilojoule / mole	-2.94385116805209 kilojoule / mole	-17.666675105088583 kilojoule / mole	0.0
METHENYLTHFCYCLOHYDRO-RXN-5-10-METHENYL-THF/WATER//10-FORMYL-THF/PROTON.46.	C00080 + C00234 = C00001 + C00445	5.0 millimolar / second	4.698385017943565 kilojoule / mole	0.12115034770109734 kilojoule / mole	0.12115034770109734 kilojoule / mole	-11.288741343010415 kilojoule / mole	1.0
HOMOSERDEHYDROG-RXN-HOMO-SER/NAD//L-ASPARTATE-SEMIALDEHYDE/NADH/PROTON.51.	C00004 + C00080 + C00441 = C00003 + C00263	5.0 millimolar / second	-22.520671894942552 kilojoule / mole	-22.558551921027544 kilojoule / mole	-22.558551921027544 kilojoule / mole	-20.11382591144369 kilojoule / mole	0.0
RXN-14103	C00016 + C00080 + C02630 = C00026 + C01352	5.0 millimolar / second	-0.14907495812690286 kilojoule / mole	-0.3141904165377158 kilojoule / mole	-0.3141904165377158 kilojoule / mole	-13.869807038557914 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	5.0 millimolar / second	-6.843282680861449 kilojoule / mole	-6.848619250677426 kilojoule / mole	-6.848619250677426 kilojoule / mole	-13.852744407179596 kilojoule / mole	0.0
METHYLENETHFDEHYDROG-NADP-RXN-METHYLENE-THF/NADP//5-10-METHENYL-THF/NADPH.44.	C00005 + C00445 = C00006 + C00143	5.0 millimolar / second	-8.773132576010198 kilojoule / mole	-7.678286613997534 kilojoule / mole	-7.678286613997534 kilojoule / mole	-16.324290511965895 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	5.0 millimolar / second	20.345053421939667 kilojoule / mole	20.345065320699 kilojoule / mole	3.2302277859779664 kilojoule / mole	-15.332913545772186 kilojoule / mole	0.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	5.0 millimolar / second	22.274273316339418 kilojoule / mole	22.274312656753104 kilojoule / mole	22.274312656753104 kilojoule / mole	-12.943216755310068 kilojoule / mole	0.0
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	5.0 millimolar / second	8.551954445346155 kilojoule / mole	8.54453336548046 kilojoule / mole	-8.570304169240574 kilojoule / mole	-26.570461849855498 kilojoule / mole	0.0
