reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	5.0 millimolar / second	-2.7445003681897973 kilojoule / mole	0.9671055797697168 kilojoule / mole	0.9671055797697168 kilojoule / mole	-27.46654653750108 kilojoule / mole	0.0
ISOCITDEH-RXN	C00005 + C00011 + C00026 = C00006 + C00311	5.0 millimolar / second	-5.475979454694226 kilojoule / mole	-11.45595588965277 kilojoule / mole	5.658881645068264 kilojoule / mole	-23.35938948294266 kilojoule / mole	0.10363
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	5.0 millimolar / second	19.81002119165261 kilojoule / mole	19.246935211662354 kilojoule / mole	19.246935211662354 kilojoule / mole	-23.359389480899516 kilojoule / mole	0.16268
RXN0-5224	C00001 + C00011 = C00080 + C00288	5.0 millimolar / second	-5.187235000808812 kilojoule / mole	-11.159257510585547 kilojoule / mole	-11.159257510585547 kilojoule / mole	-29.095126862858443 kilojoule / mole	0.0
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	5.0 millimolar / second	-39.55379493750618 kilojoule / mole	-35.78577210987663 kilojoule / mole	-35.78577210987663 kilojoule / mole	-23.359389490988516 kilojoule / mole	0.07373
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	5.0 millimolar / second	-63.201803634130385 kilojoule / mole	-47.44375863930263 kilojoule / mole	-64.55859617402366 kilojoule / mole	-42.37974577757592 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	5.0 millimolar / second	-39.326148937021344 kilojoule / mole	-39.41475362101633 kilojoule / mole	-22.299916086295298 kilojoule / mole	-23.359389489616888 kilojoule / mole	0.05363
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	5.0 millimolar / second	-3.5569274338457717 kilojoule / mole	-20.724292851692685 kilojoule / mole	-20.724292851692685 kilojoule / mole	-23.35938948131038 kilojoule / mole	0.16268
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	5.0 millimolar / second	-22.39011686094136 kilojoule / mole	-22.41879514845607 kilojoule / mole	-22.41879514845607 kilojoule / mole	-28.53214283406241 kilojoule / mole	0.0
RXN-14103	C00016 + C00080 + C02630 = C00026 + C01352	5.0 millimolar / second	-0.14907495812690286 kilojoule / mole	-6.123153518200641 kilojoule / mole	-6.123153518200641 kilojoule / mole	-23.359389482903264 kilojoule / mole	0.10363
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	5.0 millimolar / second	16.16223184156047 kilojoule / mole	11.268430982955774 kilojoule / mole	-5.846406551765258 kilojoule / mole	-23.359389483945467 kilojoule / mole	0.099
RXN-14047	C00311 = C00158	5.0 millimolar / second	-6.843282680861449 kilojoule / mole	-6.8594923419043 kilojoule / mole	-6.8594923419043 kilojoule / mole	-23.359389483162136 kilojoule / mole	0.10363
MALATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00036 + C00080 = C00006 + C00149	5.0 millimolar / second	-29.427656131423902 kilojoule / mole	-29.52315666645653 kilojoule / mole	-29.52315666645653 kilojoule / mole	-23.359389558733106 kilojoule / mole	0.01005
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	5.0 millimolar / second	20.34505342193961 kilojoule / mole	20.345054189360624 kilojoule / mole	3.23021665463959 kilojoule / mole	-24.245177735851534 kilojoule / mole	0.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	5.0 millimolar / second	22.274273316339418 kilojoule / mole	19.27186175129629 kilojoule / mole	19.27186175129629 kilojoule / mole	-23.359389489344228 kilojoule / mole	0.05363
2.1.3.1-RXN	C00022 + C00683 = C00036 + C00100	5.0 millimolar / second	-2.183111131228017 kilojoule / mole	-5.921763511686359 kilojoule / mole	-5.921763511686359 kilojoule / mole	-24.255488386518934 kilojoule / mole	0.0
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	5.0 millimolar / second	-7.716096846263554 kilojoule / mole	-1.0131360281715303 kilojoule / mole	-1.0131360281715303 kilojoule / mole	-23.359389567285398 kilojoule / mole	0.01005
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	5.0 millimolar / second	8.551954445346922 kilojoule / mole	8.52881819536286 kilojoule / mole	-8.586019339358174 kilojoule / mole	-23.359389488650745 kilojoule / mole	0.06368
