reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	5.0 millimolar / second	-32.510934857724 kilojoule / mole	-31.890359222641802 kilojoule / mole	-31.890359222641802 kilojoule / mole	-31.081876070055678 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	5.0 millimolar / second	28.131231071569715 kilojoule / mole	28.94746540379046 kilojoule / mole	28.94746540379046 kilojoule / mole	-16.69210125129289 kilojoule / mole	0.01075
RXN0-5224	C00001 + C00011 = C00080 + C00288	5.0 millimolar / second	-5.187235000808812 kilojoule / mole	-7.049200843268627 kilojoule / mole	-7.049200843268627 kilojoule / mole	-30.13648907221701 kilojoule / mole	0.0
FUMARATE-REDUCTASE-NADH-RXN	C00004 + C00080 + C00122 = C00003 + C00042	5.0 millimolar / second	-61.21694462493679 kilojoule / mole	-59.92700120131455 kilojoule / mole	-59.92700120131455 kilojoule / mole	-52.4145889779895 kilojoule / mole	0.0
FUMHYDR-RXN[CCO-CYTOSOL]-MAL//FUM/WATER.28.	C00149 = C00001 + C00122	5.0 millimolar / second	3.4300285975664337 kilojoule / mole	3.432862405854367 kilojoule / mole	3.432862405854367 kilojoule / mole	-17.567860656237542 kilojoule / mole	0.0
S-2-METHYLMALATE-DEHYDRATASE-RXN	C00001 + C01732 = C00815	5.0 millimolar / second	1.9867945547151749 kilojoule / mole	-6.329807314092545 kilojoule / mole	-6.329807314092545 kilojoule / mole	-16.69210123119857 kilojoule / mole	0.24651
SUCCCOASYN-RXN[CCO-CYTOSOL]-SUC/ATP/CO-A//SUC-COA/ADP/Pi.42.	C00002 + C00010 + C00042 = C00008 + C00009 + C00091	5.0 millimolar / second	-1.7513499411737712 kilojoule / mole	-1.140983645097735 kilojoule / mole	-1.140983645097735 kilojoule / mole	-19.80868516704492 kilojoule / mole	0.0
METHYLASPARTATE-MUTASE-RXN	C00025 = C03618	5.0 millimolar / second	6.9883666004500355 kilojoule / mole	6.127682048128962 kilojoule / mole	6.127682048128962 kilojoule / mole	-16.69210123123553 kilojoule / mole	0.24971
MALATE-DEH-RXN[CCO-CYTOSOL]-MAL/NAD//OXALACETIC_ACID/NADH/PROTON.50.	C00004 + C00036 + C00080 = C00003 + C00149	5.0 millimolar / second	-29.558211165424837 kilojoule / mole	-29.578171644405998 kilojoule / mole	-29.578171644405998 kilojoule / mole	-30.848507120833855 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	5.0 millimolar / second	27.5833233583064 kilojoule / mole	27.43867495674464 kilojoule / mole	27.43867495674464 kilojoule / mole	-17.10805391941475 kilojoule / mole	0.0
METHYLASPARTATE-AMMONIA-LYASE-RXN	C03618 = C00014 + C01732	5.0 millimolar / second	4.48362875057893 kilojoule / mole	4.192314351038487 kilojoule / mole	-12.922523183682546 kilojoule / mole	-16.692101231253822 kilojoule / mole	0.24651
GLUTAMATE-DEHYDROGENASE-RXN	C00004 + C00014 + C00026 + C00080 = C00001 + C00003 + C00025	5.0 millimolar / second	-36.48157454370306 kilojoule / mole	-36.52891894382757 kilojoule / mole	-19.414081409106533 kilojoule / mole	-16.69210123126777 kilojoule / mole	0.24651
ACETATE--COA-LIGASE-ADP-FORMING-RXN	C00002 + C00010 + C00033 = C00008 + C00009 + C00024	5.0 millimolar / second	4.750656085798937 kilojoule / mole	4.726616375949837 kilojoule / mole	4.726616375949837 kilojoule / mole	-17.34782690009895 kilojoule / mole	0.0
CITRAMALATE-LYASE-RXN	C00815 = C00022 + C00033	5.0 millimolar / second	-2.8760864197276987 kilojoule / mole	4.760792908806717 kilojoule / mole	-12.354044625914316 kilojoule / mole	-17.11205894175982 kilojoule / mole	0.0
