reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	5.0 millimolar / second	-2.7445003681897973 kilojoule / mole	6.0755871159881405 kilojoule / mole	6.0755871159881405 kilojoule / mole	-25.1511714809605 kilojoule / mole	0.05669
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	5.0 millimolar / second	-14.212150054010706 kilojoule / mole	-19.604423322956343 kilojoule / mole	-19.604423322956343 kilojoule / mole	-67.40134911353482 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	5.0 millimolar / second	19.81002119165261 kilojoule / mole	18.21503158244306 kilojoule / mole	18.21503158244306 kilojoule / mole	-25.151171470468014 kilojoule / mole	0.22667
RXN0-5224	C00001 + C00011 = C00080 + C00288	5.0 millimolar / second	-5.187235000808812 kilojoule / mole	-8.456842332401145 kilojoule / mole	-8.456842332401145 kilojoule / mole	-25.15117148246657 kilojoule / mole	0.05669
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	5.0 millimolar / second	-39.55379493750618 kilojoule / mole	-31.145771347674728 kilojoule / mole	-31.145771347674728 kilojoule / mole	-25.2819899322779 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	5.0 millimolar / second	-63.201803634130385 kilojoule / mole	-47.881491753860765 kilojoule / mole	-64.9963292885818 kilojoule / mole	-41.01805381195456 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	5.0 millimolar / second	-39.326148937021344 kilojoule / mole	-39.41183196747976 kilojoule / mole	-22.296994432758726 kilojoule / mole	-25.151171481509248 kilojoule / mole	0.05659
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	5.0 millimolar / second	-3.5569274338457717 kilojoule / mole	-22.877807812235524 kilojoule / mole	-22.877807812235524 kilojoule / mole	-25.151171473313973 kilojoule / mole	0.13963
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	5.0 millimolar / second	-22.390116860941134 kilojoule / mole	-22.4051821677567 kilojoule / mole	-22.4051821677567 kilojoule / mole	-28.85883632998769 kilojoule / mole	0.0
RXN-14103	C00016 + C00080 + C02630 = C00026 + C01352	5.0 millimolar / second	-0.14907495812690286 kilojoule / mole	0.7725868579878161 kilojoule / mole	0.7725868579878161 kilojoule / mole	-25.271171950373294 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	5.0 millimolar / second	16.16223184156047 kilojoule / mole	9.078503616228868 kilojoule / mole	-8.036333918492165 kilojoule / mole	-25.151171473198264 kilojoule / mole	0.16316
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	5.0 millimolar / second	-18.759583182588386 kilojoule / mole	-16.573417724547273 kilojoule / mole	-16.573417724547273 kilojoule / mole	-26.356533099090626 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	5.0 millimolar / second	-6.843282680861449 kilojoule / mole	-6.850557770199774 kilojoule / mole	-6.850557770199774 kilojoule / mole	-25.151171484096402 kilojoule / mole	0.04347
MALATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00036 + C00080 = C00006 + C00149	5.0 millimolar / second	-29.4276561314241 kilojoule / mole	-29.480116602678514 kilojoule / mole	-29.480116602678514 kilojoule / mole	-25.151171487191213 kilojoule / mole	0.04357
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	5.0 millimolar / second	20.345053421939724 kilojoule / mole	20.078611352316727 kilojoule / mole	2.963773817595693 kilojoule / mole	-25.15117151950298 kilojoule / mole	0.01321
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	5.0 millimolar / second	22.274273316339418 kilojoule / mole	18.85281789468695 kilojoule / mole	18.85281789468695 kilojoule / mole	-25.15117148146802 kilojoule / mole	0.05659
2.1.3.1-RXN	C00022 + C00683 = C00036 + C00100	5.0 millimolar / second	-2.183111131228017 kilojoule / mole	-11.126670848367715 kilojoule / mole	-11.126670848367715 kilojoule / mole	-25.151171480740274 kilojoule / mole	0.05669
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	5.0 millimolar / second	-7.716096846263554 kilojoule / mole	-0.2154254809972045 kilojoule / mole	-0.2154254809972045 kilojoule / mole	-25.15117149028766 kilojoule / mole	0.04357
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	5.0 millimolar / second	8.551954445346922 kilojoule / mole	8.537707539060769 kilojoule / mole	-8.577129995660265 kilojoule / mole	-25.15117148387089 kilojoule / mole	0.04347
