reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	5.0 millimolar / second	28.131231071569715 kilojoule / mole	19.8963515161022 kilojoule / mole	19.8963515161022 kilojoule / mole	-10.676056374285325 kilojoule / mole	0.0
GCVMULTI-RXN-GLY/THF/NAD//METHYLENE-THF/AMMONIUM/CARBON-DIOXIDE/NADH.56.	C00004 + C00011 + C00014 + C00143 = C00003 + C00037 + C00101	5.0 millimolar / second	-22.18646711534643 kilojoule / mole	-31.571833878853543 kilojoule / mole	-14.45699634413251 kilojoule / mole	-8.080786122345497 kilojoule / mole	0.06705
2PGADEHYDRAT-RXN	C00001 + C00074 = C00631	5.0 millimolar / second	3.8108873820314386 kilojoule / mole	3.6214843325010015 kilojoule / mole	3.6214843325010015 kilojoule / mole	-8.080786116475004 kilojoule / mole	0.1341
FUMARATE-REDUCTASE-NADH-RXN	C00004 + C00080 + C00122 = C00003 + C00042	5.0 millimolar / second	-61.21694462493679 kilojoule / mole	-60.244895464661795 kilojoule / mole	-60.244895464661795 kilojoule / mole	-16.16538927749253 kilojoule / mole	0.0
FUMHYDR-RXN[CCO-CYTOSOL]-MAL//FUM/WATER.28.	C00149 = C00001 + C00122	5.0 millimolar / second	3.4300285975664337 kilojoule / mole	3.4309118784000026 kilojoule / mole	3.4309118784000026 kilojoule / mole	-10.575128699597675 kilojoule / mole	0.0
RXN-11767	C19813 = C00014 + C00036	5.0 millimolar / second	-25.504843231860264 kilojoule / mole	-19.057452209667655 kilojoule / mole	-36.17228974438869 kilojoule / mole	-14.283716255078662 kilojoule / mole	0.0
RXN-11768	C00037 + C00048 = C19813	5.0 millimolar / second	-3.5243470844236384 kilojoule / mole	-9.884263001349488 kilojoule / mole	7.230574533371545 kilojoule / mole	-8.0807861204295 kilojoule / mole	0.07931
S-2-METHYLMALATE-DEHYDRATASE-RXN	C00001 + C01732 = C00815	5.0 millimolar / second	1.9867945547151749 kilojoule / mole	-4.1758743958507205 kilojoule / mole	-4.1758743958507205 kilojoule / mole	-8.080786120352489 kilojoule / mole	0.07931
RXN0-6562	C00001 + C03232 = C00009 + C00168	5.0 millimolar / second	-17.216717711750697 kilojoule / mole	-16.25046757324476 kilojoule / mole	-33.365305107965796 kilojoule / mole	-21.593147742197868 kilojoule / mole	0.0
SUCCCOASYN-RXN[CCO-CYTOSOL]-SUC/ATP/CO-A//SUC-COA/ADP/Pi.42.	C00002 + C00010 + C00042 = C00008 + C00009 + C00091	5.0 millimolar / second	-1.7513499411733164 kilojoule / mole	-1.6023620173671638 kilojoule / mole	-1.6023620173671638 kilojoule / mole	-13.431080782125097 kilojoule / mole	0.0
GLYOHMETRANS-RXN-SER/THF//GLY/METHYLENE-THF/WATER.33.	C00065 + C00101 = C00001 + C00037 + C00143	5.0 millimolar / second	-6.75949647425108 kilojoule / mole	-6.620875046080208 kilojoule / mole	-6.620875046080208 kilojoule / mole	-8.080786122373844 kilojoule / mole	0.06705
RXN-15513	C00631 = C00197	5.0 millimolar / second	-4.52040798250934 kilojoule / mole	-4.778521367476908 kilojoule / mole	-4.778521367476908 kilojoule / mole	-8.080786116477817 kilojoule / mole	0.1341
SERINE-DEHYDROGENASE-RXN	C00004 + C00014 + C00080 + C00168 = C00001 + C00003 + C00065	5.0 millimolar / second	-40.73940704409381 kilojoule / mole	-41.59653801223941 kilojoule / mole	-24.481700477518377 kilojoule / mole	-8.080786122369911 kilojoule / mole	0.06705
METHYLASPARTATE-MUTASE-RXN	C00025 = C03618	5.0 millimolar / second	6.9883666004500355 kilojoule / mole	6.7364341291187095 kilojoule / mole	6.7364341291187095 kilojoule / mole	-8.080786120489309 kilojoule / mole	0.07931
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	5.0 millimolar / second	27.5833233583064 kilojoule / mole	27.667348205564103 kilojoule / mole	27.667348205564103 kilojoule / mole	-11.809066010883647 kilojoule / mole	0.0
MALATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00036 + C00080 = C00006 + C00149	5.0 millimolar / second	-29.427656131423902 kilojoule / mole	-29.436887005104158 kilojoule / mole	-29.436887005104158 kilojoule / mole	-11.916745677780805 kilojoule / mole	0.0
METHYLASPARTATE-AMMONIA-LYASE-RXN	C03618 = C00014 + C01732	5.0 millimolar / second	4.48362875057893 kilojoule / mole	4.357630784887599 kilojoule / mole	-12.757206749833435 kilojoule / mole	-8.080786120544523 kilojoule / mole	0.07931
PGLYCDEHYDROG-RXN	C00003 + C00197 = C00004 + C00080 + C03232	5.0 millimolar / second	33.927608269133714 kilojoule / mole	33.21285218948815 kilojoule / mole	33.21285218948815 kilojoule / mole	-8.080786116482058 kilojoule / mole	0.1341
GLYCINE-AMINOTRANSFERASE-RXN	C00026 + C00037 = C00025 + C00048	5.0 millimolar / second	8.533446590834501 kilojoule / mole	8.201708571013262 kilojoule / mole	8.201708571013262 kilojoule / mole	-8.08078612049035 kilojoule / mole	0.07931
ACETATE--COA-LIGASE-ADP-FORMING-RXN	C00002 + C00010 + C00033 = C00008 + C00009 + C00024	5.0 millimolar / second	4.750656085798937 kilojoule / mole	4.765476125813368 kilojoule / mole	4.765476125813368 kilojoule / mole	-12.641506967881053 kilojoule / mole	0.0
CITRAMALATE-LYASE-RXN	C00815 = C00022 + C00033	5.0 millimolar / second	-2.8760864197276987 kilojoule / mole	2.9925416746071622 kilojoule / mole	-14.122295860113871 kilojoule / mole	-12.130911856917278 kilojoule / mole	0.0
