reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	5.0 millimolar / second	-2.7445003681897973 kilojoule / mole	9.09403127345088 kilojoule / mole	9.09403127345088 kilojoule / mole	-17.488651670627206 kilojoule / mole	0.0
PYRUVATE-CARBOXYLASE-RXN	C00002 + C00022 + C00288 = C00008 + C00009 + C00036 + C00080	5.0 millimolar / second	-4.927611499417367 kilojoule / mole	-5.026886891443203 kilojoule / mole	-5.026886891443203 kilojoule / mole	-31.609569829033372 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	5.0 millimolar / second	19.810021191652595 kilojoule / mole	17.250192595189265 kilojoule / mole	17.250192595189265 kilojoule / mole	-14.120918143352004 kilojoule / mole	0.14999
RXN0-5224	C00001 + C00011 = C00080 + C00288	10.0 millimolar / second	-5.187235000808812 kilojoule / mole	-4.762768566032341 kilojoule / mole	-4.762768566032341 kilojoule / mole	-18.709164613235153 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	5.0 millimolar / second	-63.201803634130385 kilojoule / mole	-46.84353996161508 kilojoule / mole	-63.95837749633611 kilojoule / mole	-35.43364829640265 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	5.0 millimolar / second	-39.326148937021344 kilojoule / mole	-39.46819395679402 kilojoule / mole	-22.35335642207298 kilojoule / mole	-14.120918147882 kilojoule / mole	0.075
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	5.0 millimolar / second	-3.5569274338457717 kilojoule / mole	-14.120918150441785 kilojoule / mole	-14.120918150441785 kilojoule / mole	-14.120918149187913 kilojoule / mole	0.06498
HOMOSERDEHYDROG-RXN-HOMO-SER/NAD//L-ASPARTATE-SEMIALDEHYDE/NADH/PROTON.51.	C00004 + C00080 + C00441 = C00003 + C00263	5.0 millimolar / second	-22.520671894942552 kilojoule / mole	-24.22243670923369 kilojoule / mole	-24.22243670923369 kilojoule / mole	-14.120918147856546 kilojoule / mole	0.075
OXALOACETASE-RXN	C00001 + C00036 = C00033 + C00080 + C00209	5.0 millimolar / second	-52.54732631872473 kilojoule / mole	-50.956717350838844 kilojoule / mole	-68.07155488555988 kilojoule / mole	-81.1973015330251 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	5.0 millimolar / second	20.34505342193961 kilojoule / mole	18.653532367762978 kilojoule / mole	1.5386948330419452 kilojoule / mole	-14.120918147752484 kilojoule / mole	0.075
RXN-781	C00001 + C00894 = C00827	5.0 millimolar / second	-2.092265197749839 kilojoule / mole	-6.266608947284914 kilojoule / mole	-6.266608947284914 kilojoule / mole	-14.120918143391393 kilojoule / mole	0.14999
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	5.0 millimolar / second	22.274273316339418 kilojoule / mole	17.199710154347606 kilojoule / mole	17.199710154347606 kilojoule / mole	-14.120918147817632 kilojoule / mole	0.075
2.1.3.1-RXN	C00022 + C00683 = C00036 + C00100	5.0 millimolar / second	-2.183111131228017 kilojoule / mole	-14.120918164894531 kilojoule / mole	-14.120918164894531 kilojoule / mole	-14.120918158406623 kilojoule / mole	0.03505
RXN-15724	C00033 + C00827 = C00024 + C00186	5.0 millimolar / second	2.610075227675793 kilojoule / mole	-0.13276897166343993 kilojoule / mole	-0.13276897166343993 kilojoule / mole	-14.120918143366888 kilojoule / mole	0.14999
PROPCOASYN-RXN	C00080 + C00100 + C04253 = C00894 + ETF__45__Reduced	5.0 millimolar / second	-2.968629861199588 kilojoule / mole	-46.63897944605884 kilojoule / mole	-46.63897944605884 kilojoule / mole	-15.766960440369047 kilojoule / mole	0.0
L-LACTATE-DEHYDROGENASE-RXN	C00003 + C00186 = C00004 + C00022 + C00080	5.0 millimolar / second	26.758655326195708 kilojoule / mole	26.73634151824044 kilojoule / mole	26.73634151824044 kilojoule / mole	-14.12091814335967 kilojoule / mole	0.14999
