reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-18384	C00005 + C00011 + C00894 = C00006 + C01213	5.0 millimolar / second	-40.836293713945 kilojoule / mole	-41.01067348144342 kilojoule / mole	-23.89583594672239 kilojoule / mole	4.0979797875435615 kilojoule / mole	0.0
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	5.0 millimolar / second	-6.819476712687852 kilojoule / mole	-8.126662602237763 kilojoule / mole	-8.126662602237763 kilojoule / mole	-7.180885707273207 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	5.0 millimolar / second	-5.187235000808812 kilojoule / mole	-5.215637506220779 kilojoule / mole	-5.215637506220779 kilojoule / mole	-14.762874257806171 kilojoule / mole	0.0
GLYOXYLATE-DEHYDROGENASE-ACYLATING-RXN	C00006 + C00010 + C00048 = C00005 + C00080 + C00313	2.5 millimolar / second	-14.252751544061766 kilojoule / mole	-14.699057786237292 kilojoule / mole	2.415779748483741 kilojoule / mole	-21.28232315363216 kilojoule / mole	0.0
DIMETHYLPROPIOTHETIN-DETHIOMETHYLASE-RXN	C04022 = C00080 + C00511 + C00580	5.0 millimolar / second	23.086903788577487 kilojoule / mole	28.417881699188555 kilojoule / mole	11.303044164467522 kilojoule / mole	6.482534068468728 kilojoule / mole	0.0
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	5.0 millimolar / second	-23.328358352916297 kilojoule / mole	-23.3288458573843 kilojoule / mole	-23.3288458573843 kilojoule / mole	8.505134273888425 kilojoule / mole	0.0
FUMARATE-REDUCTASE-NADH-RXN	C00003 + C00042 = C00004 + C00080 + C00122	5.0 millimolar / second	61.21694462493679 kilojoule / mole	64.96001089861403 kilojoule / mole	64.96001089861403 kilojoule / mole	17.24884164589253 kilojoule / mole	0.0
RXN0-7075	C00033 + C00313 = C00024 + C00209	2.5 millimolar / second	19.553457280967212 kilojoule / mole	20.518102762113223 kilojoule / mole	20.518102762113223 kilojoule / mole	8.610095676765107 kilojoule / mole	0.0
FUMHYDR-RXN[CCO-CYTOSOL]-MAL//FUM/WATER.28.	C00001 + C00122 = C00149	5.0 millimolar / second	-3.4300285975664337 kilojoule / mole	-3.4116641004812944 kilojoule / mole	-3.4116641004812944 kilojoule / mole	5.4027385439826805 kilojoule / mole	0.0
RXN-15632-L-LACTATE/NADP//PYRUVATE/NADPH/PROTON.38.	C00006 + C00186 = C00005 + C00022 + C00080	2.5 millimolar / second	26.62810029219453 kilojoule / mole	26.63409861123186 kilojoule / mole	26.63409861123186 kilojoule / mole	1.6363627498966795 kilojoule / mole	0.0
1.7.1.9-RXN-4-HYDROXYAMINOQUINOLINE-N-OXIDE/NADP/WATER//4-NITROQUINOLINE-N-OXIDE/NADPH/PROTON.82.	C00001 + 2 C00006 + C04050 = 2 C00005 + 2 C00080 + C03474	2.5 millimolar / second	201.9455101639078 kilojoule / mole	70.4766385420447 kilojoule / mole	70.4766385420447 kilojoule / mole	17.150573393426157 kilojoule / mole	0.0
1.7.1.9-RXN-4-HYDROXYAMINOQUINOLINE-N-OXIDE/NAD/WATER//4-NITROQUINOLINE-N-OXIDE/NADH/PROTON.80.	2 C00004 + 2 C00080 + C03474 = C00001 + 2 C00003 + C04050	2.5 millimolar / second	-202.20662023191042 kilojoule / mole	-70.73677303935148 kilojoule / mole	-70.73677303935148 kilojoule / mole	-5.747409125804893 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	2.5 millimolar / second	16.16223184156047 kilojoule / mole	18.393762830695522 kilojoule / mole	1.2789252959744868 kilojoule / mole	-6.395824500320787 kilojoule / mole	0.0
OXALOACETASE-RXN	C00001 + C00036 = C00033 + C00080 + C00209	2.5 millimolar / second	-52.547326318724856 kilojoule / mole	-54.421372875362394 kilojoule / mole	-71.53621041008343 kilojoule / mole	-80.20215947468903 kilojoule / mole	0.0
RXN-10937	C00080 + C00580 + C01013 = C00001 + C04022	5.0 millimolar / second	-12.91449810826839 kilojoule / mole	-18.149307461293965 kilojoule / mole	-1.034469926572931 kilojoule / mole	10.616509770711442 kilojoule / mole	0.0
RXN-8963	C00005 + C00080 + C00083 = C00006 + C00010 + C00222	5.0 millimolar / second	9.90793319087453 kilojoule / mole	14.004169166248111 kilojoule / mole	-3.110668368472923 kilojoule / mole	16.694455507186248 kilojoule / mole	0.0
RXN-10985	C00010 + C00080 + C00511 = C00001 + C00894	5.0 millimolar / second	27.014379715700187 kilojoule / mole	18.766389255603325 kilojoule / mole	35.88122679032436 kilojoule / mole	18.766389246387988 kilojoule / mole	1.0
