reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8957	C00005 + C00011 + C00877 = C00006 + C18026	5.0 millimolar / second	-39.850515858687686 kilojoule / mole	-39.45306874762893 kilojoule / mole	-22.3382312129079 kilojoule / mole	5.69856005746275 kilojoule / mole	0.0
RXN-18384	C00005 + C00011 + C00894 = C00006 + C01213	5.0 millimolar / second	-40.836293713944315 kilojoule / mole	-40.785536686088726 kilojoule / mole	-23.67069915136769 kilojoule / mole	3.7832250478362566 kilojoule / mole	0.0
GLYOXYLATE-DEHYDROGENASE-ACYLATING-RXN	C00006 + C00010 + C00048 = C00005 + C00080 + C00313	5.0 millimolar / second	-14.252751544061766 kilojoule / mole	-14.252751514643206 kilojoule / mole	2.862086020077827 kilojoule / mole	-30.120333167254437 kilojoule / mole	0.0
RXN-16767	C21424 = C00004	5.0 millimolar / second	0.5321601063815251 kilojoule / mole	3.381976302356168 kilojoule / mole	3.381976302356168 kilojoule / mole	20.61780674817376 kilojoule / mole	0.0
RXN0-7075	C00033 + C00313 = C00024 + C00209	5.0 millimolar / second	19.553457280967425 kilojoule / mole	19.47231609251834 kilojoule / mole	19.47231609251834 kilojoule / mole	9.991184010530883 kilojoule / mole	0.0
1.7.1.9-RXN-4-HYDROXYAMINOQUINOLINE-N-OXIDE/NADP/WATER//4-NITROQUINOLINE-N-OXIDE/NADPH/PROTON.82.	C00001 + 2 C00006 + C04050 = 2 C00005 + 2 C00080 + C03474	2.5 millimolar / second	201.9455101639078 kilojoule / mole	151.67453554715945 kilojoule / mole	151.67453554715945 kilojoule / mole	28.49506598023401 kilojoule / mole	0.0
1.7.1.9-RXN-4-HYDROXYAMINOQUINOLINE-N-OXIDE/NAD/WATER//4-NITROQUINOLINE-N-OXIDE/NADH/PROTON.80.	2 C00004 + 2 C00080 + C03474 = C00001 + 2 C00003 + C04050	2.5 millimolar / second	-202.2066202319104 kilojoule / mole	-151.96142152412585 kilojoule / mole	-151.96142152412585 kilojoule / mole	-53.801334173152156 kilojoule / mole	0.0
4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	C00004 + C00080 + C00232 = C00003 + C00989	5.0 millimolar / second	0.3823853604100691 kilojoule / mole	0.3780891507697321 kilojoule / mole	0.3780891507697321 kilojoule / mole	26.86994343339624 kilojoule / mole	0.0
RXN-15977	C00007 + C00100 = C00027 + C00894	5.0 millimolar / second	-71.86862986103537 kilojoule / mole	-51.54606686426415 kilojoule / mole	-51.54606686426415 kilojoule / mole	-28.52348672401333 kilojoule / mole	0.0
RXN-16774	C00003 + C00027 = C00007 + C00080 + C21424	5.0 millimolar / second	131.89141496345414 kilojoule / mole	108.56049190770213 kilojoule / mole	108.56049190770213 kilojoule / mole	28.691250076141856 kilojoule / mole	1.0
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	5.0 millimolar / second	-8.353466868023588 kilojoule / mole	-8.353466863286641 kilojoule / mole	-8.353466863286641 kilojoule / mole	-0.5404707242000709 kilojoule / mole	0.0
RXN-16391	C18026 = C20238	5.0 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-0.09807304943407137 kilojoule / mole	0.0
RXN-8958	C20238 = C18324	5.0 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	1.6702521069280585 kilojoule / mole	0.0
RXN-8960	C00001 + C06028 = C06027	5.0 millimolar / second	3.686969438274673 kilojoule / mole	3.6511411369888926 kilojoule / mole	3.6511411369888926 kilojoule / mole	4.246939065820378 kilojoule / mole	0.0
RXN-8890	C11062 = C00001 + C00877	5.0 millimolar / second	-10.85361710774373 kilojoule / mole	-10.800976852786352 kilojoule / mole	-10.800976852786352 kilojoule / mole	-10.255307924154684 kilojoule / mole	0.0
RXN-8959	C00080 + C04253 + C18324 = C06028 + ETF__45__Reduced	5.0 millimolar / second	-7.5268491326257845 kilojoule / mole	-8.557552747429888 kilojoule / mole	-8.557552747429888 kilojoule / mole	19.73697495622707 kilojoule / mole	0.0
RXN-8961	C06027 = C00048 + C00100	5.0 millimolar / second	15.049597135861177 kilojoule / mole	15.043190584001001 kilojoule / mole	-2.071646950720032 kilojoule / mole	-9.812283811252437 kilojoule / mole	0.0
RXN-8889	C00024 + C00989 = C00033 + C11062	5.0 millimolar / second	-21.03144552020285 kilojoule / mole	-20.986248015578944 kilojoule / mole	-20.986248015578944 kilojoule / mole	-7.874375285135643 kilojoule / mole	0.0
RXN-8891	C00005 + C00080 + C00091 = C00006 + C00010 + C00232	5.0 millimolar / second	11.058348804426032 kilojoule / mole	11.003313003845316 kilojoule / mole	-6.111524530875719 kilojoule / mole	28.188804819213182 kilojoule / mole	0.0
