reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	5.0 millimolar / second	-14.212150054010465 kilojoule / mole	-20.83184700879181 kilojoule / mole	-20.83184700879181 kilojoule / mole	-86.50010873143447 kilojoule / mole	0.0
GLUTACONYL-COA-DECARBOXYLASE-RXN	C00011 + C00877 = C00080 + C02411	5.0 millimolar / second	16.93297771257653 kilojoule / mole	5.441922988172152 kilojoule / mole	22.556760522893185 kilojoule / mole	-6.971628665978095 kilojoule / mole	0.14164
KETOGLUTREDUCT-RXN	C00003 + C01087 = C00004 + C00026 + C00080	5.0 millimolar / second	27.358080193911746 kilojoule / mole	30.71149347176112 kilojoule / mole	30.71149347176112 kilojoule / mole	-6.971628667536653 kilojoule / mole	0.05006
RXN-1083	C00001 + C02411 = C03058	5.0 millimolar / second	0.4324579689143775 kilojoule / mole	0.42708954449186887 kilojoule / mole	0.42708954449186887 kilojoule / mole	-6.971628666063496 kilojoule / mole	0.14164
OXALOACETASE-RXN	C00001 + C00036 = C00033 + C00080 + C00209	5.0 millimolar / second	-52.54732631872473 kilojoule / mole	-49.95880754857849 kilojoule / mole	-67.07364508329952 kilojoule / mole	-76.57253439458367 kilojoule / mole	0.0
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	5.0 millimolar / second	-18.759583182588273 kilojoule / mole	-22.051409309213767 kilojoule / mole	-22.051409309213767 kilojoule / mole	-6.971628667536656 kilojoule / mole	0.05006
RXN-14047	C00311 = C00158	5.0 millimolar / second	-6.843282680861449 kilojoule / mole	-6.755186790420174 kilojoule / mole	-6.755186790420174 kilojoule / mole	-6.971628667491971 kilojoule / mole	0.05006
3-HYDROXBUTYRYL-COA-DEHYDRATASE-RXN	C03561 = C00001 + C00877	5.0 millimolar / second	3.723500953392886 kilojoule / mole	3.723502107026526 kilojoule / mole	3.723502107026526 kilojoule / mole	-6.971628666063507 kilojoule / mole	0.14164
RXN-5901	C00005 + C00080 + C00332 = C00006 + C03561	5.0 millimolar / second	-17.206502832209253 kilojoule / mole	-17.35279219959949 kilojoule / mole	-17.35279219959949 kilojoule / mole	-6.971628666008677 kilojoule / mole	0.14164
ACETYL-COA-ACETYLTRANSFER-RXN	2 C00024 = C00010 + C00332	5.0 millimolar / second	24.96121615861489 kilojoule / mole	24.81122695052635 kilojoule / mole	24.81122695052635 kilojoule / mole	-6.971628665943356 kilojoule / mole	0.14164
RXN-1082	C00033 + C03058 = C00024 + C01087	5.0 millimolar / second	3.852043659277342 kilojoule / mole	-1.8312629423206426 kilojoule / mole	-1.8312629423206426 kilojoule / mole	-6.97162866606186 kilojoule / mole	0.14164
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	5.0 millimolar / second	8.551954445346837 kilojoule / mole	8.70441160810634 kilojoule / mole	-8.410425926614693 kilojoule / mole	-9.948711787216816 kilojoule / mole	0.0
