reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PYRUVATE-CARBOXYLASE-RXN	C00002 + C00022 + C00288 = C00008 + C00009 + C00036 + C00080	5.0 millimolar / second	-4.927611499417402 kilojoule / mole	-4.829592070390667 kilojoule / mole	-4.829592070390667 kilojoule / mole	-50.65107009079784 kilojoule / mole	0.0
RXN-13029	C00011 + C00136 = C00080 + C18026	5.0 millimolar / second	13.702958804193713 kilojoule / mole	0.5826627783553349 kilojoule / mole	17.697500313076368 kilojoule / mole	-4.545045318679289 kilojoule / mole	0.09202
RXN0-5224	C00001 + C00011 = C00080 + C00288	5.0 millimolar / second	-5.187235000808812 kilojoule / mole	-18.594596644722575 kilojoule / mole	-18.594596644722575 kilojoule / mole	-60.59255315723509 kilojoule / mole	0.0
OXALOACETASE-RXN	C00001 + C00036 = C00033 + C00080 + C00209	5.0 millimolar / second	-52.54732631872473 kilojoule / mole	-50.35838162418826 kilojoule / mole	-67.47321915890929 kilojoule / mole	-93.1299768907516 kilojoule / mole	0.0
RXN-11667	C01144 = C00001 + C00877	5.0 millimolar / second	3.27591793251122 kilojoule / mole	3.2003371301866648 kilojoule / mole	3.2003371301866648 kilojoule / mole	-4.5450453186939965 kilojoule / mole	0.09202
RXN-11726	C00005 + C00080 + C00877 = C00006 + C00136	2.5 millimolar / second	-53.5534746628814 kilojoule / mole	-55.872266331418395 kilojoule / mole	-55.872266331418395 kilojoule / mole	-56.49771699051881 kilojoule / mole	0.0
RXN-11662	C00004 + C00080 + C00332 = C00003 + C01144	2.5 millimolar / second	-16.889474845328778 kilojoule / mole	-16.946161613363177 kilojoule / mole	-16.946161613363177 kilojoule / mole	-4.545045454234528 kilojoule / mole	0.00072
RXN-13230	C06028 = C18323	5.0 millimolar / second	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	-4.545045318695158 kilojoule / mole	0.09202
RXN-8965	C00001 + C18323 = C01011	5.0 millimolar / second	-0.3988046682220556 kilojoule / mole	-0.4221668531404831 kilojoule / mole	-0.4221668531404831 kilojoule / mole	-4.54504531869466 kilojoule / mole	0.09202
CITRAMALYL-COA-LYASE-RXN	C01011 = C00022 + C00024	5.0 millimolar / second	7.059838100394472 kilojoule / mole	6.864846382878807 kilojoule / mole	-10.249991151842227 kilojoule / mole	-4.54504531895152 kilojoule / mole	0.07978
ACETYL-COA-ACETYLTRANSFER-RXN	2 C00024 = C00010 + C00332	5.0 millimolar / second	24.96121615861489 kilojoule / mole	24.74668815311885 kilojoule / mole	24.74668815311885 kilojoule / mole	-4.545045318641322 kilojoule / mole	0.09202
3-HYDROXYBUTYRYL-COA-DEHYDROGENASE-RXN	C00005 + C00080 + C00332 = C00006 + C01144	2.5 millimolar / second	-16.758919811327587 kilojoule / mole	-16.946161206826332 kilojoule / mole	-16.946161206826332 kilojoule / mole	-4.545045318719304 kilojoule / mole	0.09131
RXN-16391	C18026 = C20238	5.0 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-4.545045318694527 kilojoule / mole	0.09202
RXN-8958	C20238 = C18324	5.0 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-4.545045318694399 kilojoule / mole	0.09202
BUTYRYL-COA-DEHYDROGENASE-RXN	C00877 + ETF__45__Reduced = C00080 + C00136 + C04253	2.5 millimolar / second	9.83954537311729 kilojoule / mole	34.36912895480884 kilojoule / mole	34.36912895480884 kilojoule / mole	-4.545045288327479 kilojoule / mole	0.09202
ACETATE--COA-LIGASE-ADP-FORMING-RXN	C00002 + C00010 + C00033 = C00008 + C00009 + C00024	5.0 millimolar / second	4.750656085799392 kilojoule / mole	4.843969082402609 kilojoule / mole	4.843969082402609 kilojoule / mole	-7.225529567710524 kilojoule / mole	0.0
RXN-8959	C00080 + C04253 + C18324 = C06028 + ETF__45__Reduced	5.0 millimolar / second	-7.5268491326257845 kilojoule / mole	-33.931483655161614 kilojoule / mole	-33.931483655161614 kilojoule / mole	-4.545045288327479 kilojoule / mole	0.09202
