reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PYRUVATE-CARBOXYLASE-RXN	C00002 + C00022 + C00288 = C00008 + C00009 + C00036 + C00080	5.0 millimolar / second	-4.927611499417402 kilojoule / mole	-4.557998188818495 kilojoule / mole	-4.557998188818495 kilojoule / mole	-12.910637874631544 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	5.0 millimolar / second	28.131231071569715 kilojoule / mole	17.60193774026154 kilojoule / mole	17.60193774026154 kilojoule / mole	-5.868541384128672 kilojoule / mole	0.07692
RXN0-5224	C00001 + C00011 = C00080 + C00288	5.0 millimolar / second	-5.187235000808812 kilojoule / mole	-14.493472286190674 kilojoule / mole	-14.493472286190674 kilojoule / mole	-41.98535681180557 kilojoule / mole	0.0
GLYOXYLATE-DEHYDROGENASE-ACYLATING-RXN	C00006 + C00010 + C00048 = C00005 + C00080 + C00313	5.0 millimolar / second	-14.252751544061766 kilojoule / mole	-14.252748515239844 kilojoule / mole	2.862089019481189 kilojoule / mole	-5.868541384227292 kilojoule / mole	0.07692
RXN0-7075	C00033 + C00313 = C00024 + C00209	5.0 millimolar / second	19.553457280967425 kilojoule / mole	9.389561563019608 kilojoule / mole	9.389561563019608 kilojoule / mole	-5.86854138414756 kilojoule / mole	0.07692
RXN-12168	C00091 + C01732 = C00042 + C06028	5.0 millimolar / second	-1.048319270347747 kilojoule / mole	-0.23021059162403823 kilojoule / mole	-0.23021059162403823 kilojoule / mole	-5.868541384158811 kilojoule / mole	0.07692
METHYLASPARTATE-MUTASE-RXN	C00025 = C03618	5.0 millimolar / second	6.9883666004500355 kilojoule / mole	6.78215514870141 kilojoule / mole	6.78215514870141 kilojoule / mole	-5.86854138422807 kilojoule / mole	0.07692
2.1.3.1-RXN	C00036 + C00100 = C00022 + C00683	5.0 millimolar / second	2.1831111312283156 kilojoule / mole	0.9478020905056252 kilojoule / mole	0.9478020905056252 kilojoule / mole	-5.868541384051569 kilojoule / mole	0.07692
METHYLASPARTATE-AMMONIA-LYASE-RXN	C03618 = C00014 + C01732	5.0 millimolar / second	4.48362875057893 kilojoule / mole	4.380549779204033 kilojoule / mole	-12.734287755517 kilojoule / mole	-5.868541384229269 kilojoule / mole	0.07692
GLUTAMATE-DEHYDROGENASE-RXN	C00004 + C00014 + C00026 + C00080 = C00001 + C00003 + C00025	5.0 millimolar / second	-36.481574543703346 kilojoule / mole	-36.49378265104102 kilojoule / mole	-19.378945116319994 kilojoule / mole	-5.868541384222084 kilojoule / mole	0.07692
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	5.0 millimolar / second	-8.353466868023588 kilojoule / mole	-8.35346704684605 kilojoule / mole	-8.35346704684605 kilojoule / mole	-5.868541384229827 kilojoule / mole	0.07692
METHYLMALONYL-COA-EPIM-RXN	C00683 = C01213	5.0 millimolar / second	0.15463308194898673 kilojoule / mole	0.15461702576747283 kilojoule / mole	0.15461702576747283 kilojoule / mole	-5.868541384229776 kilojoule / mole	0.07692
RXN-8960	C00001 + C06028 = C06027	5.0 millimolar / second	3.686969438274673 kilojoule / mole	3.439200125478243 kilojoule / mole	3.439200125478243 kilojoule / mole	-5.868541384226138 kilojoule / mole	0.07692
RXN-8807	C00024 + C00042 = C00033 + C00091	5.0 millimolar / second	-6.5020060269725946 kilojoule / mole	-6.622852370733432 kilojoule / mole	-6.622852370733432 kilojoule / mole	-5.868541384228615 kilojoule / mole	0.07692
RXN-8961	C06027 = C00048 + C00100	5.0 millimolar / second	15.049597135861177 kilojoule / mole	15.425549829622813 kilojoule / mole	-1.68928770509822 kilojoule / mole	-5.868541384229925 kilojoule / mole	0.07692
